ticker,name,exchange,security_type,is_adr,listing_date,sector,industry,country,shares_outstanding,beta,market_cap_hint,as_of,source,fetched_at,price,price_as_of,market_cap,avg_dollar_volume,is_price_fresh
HD,"The Home Depot, Inc.",NYSE,common_stock,False,1981-09-22,Consumer Cyclical,Home Improvement,US,997116681.9992723,0.974,328869024057.24,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,329.82,2026-06-15,328869024057.0,1528874998.5073528,True
MRK,"Merck & Co., Inc.",NYSE,common_stock,False,1978-01-13,Healthcare,Drug Manufacturers - General,US,2469824415.0043516,0.218,283782825283.5,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,114.9,2026-06-15,283782825284.0,1180084187.8555884,True
PM,Philip Morris International Inc.,NYSE,common_stock,False,2008-03-17,Consumer Defensive,Tobacco,US,1558558845.99857,0.408,283361583791.26,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,181.81,2026-06-15,283361583791.0,818022204.2070589,True
DELL,Dell Technologies Inc.,NYSE,common_stock,False,2016-08-17,Technology,Computer Hardware,US,664250942.9999756,1.378,271725133253.01,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,409.07,2026-06-15,271725133253.0,2469105939.335882,True
IBM,International Business Machines Corporation,NYSE,common_stock,False,1915-09-24,Technology,Information Technology Services,US,939885000.0000001,0.665,255874292400.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,268.71,2026-06-15,252556498350.0,2139974336.6682353,True
RTX,RTX Corporation,NYSE,common_stock,False,1952-09-15,Industrials,Aerospace & Defense,US,1346680000.0,0.306,247304315199.99997,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,183.64,2026-06-15,247304315199.99997,990992079.0229411,True
ANET,"Arista Networks, Inc.",NYSE,common_stock,False,2014-06-06,Technology,Computer Hardware,US,1259169437.9975162,1.611,205546819059.12003,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,169.09,2026-06-15,212912960271.0,1421073395.014706,True
MCD,McDonald's Corporation,NYSE,common_stock,False,1965-04-21,Consumer Cyclical,Restaurants,US,710506000.0,0.414,203289976720.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,286.12,2026-06-15,203289976720.0,1139879191.542353,True
VZ,Verizon Communications Inc.,NYSE,common_stock,False,1983-11-21,Communication Services,Telecommunications Services,US,4175560000.0,0.22,200886191600.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,47.07,2026-06-15,196543609200.0,1216913748.7164707,True
APH,Amphenol Corporation,NYSE,common_stock,False,1991-11-08,Technology,"Hardware, Equipment & Parts",US,1230230000.0,1.275,195102175700.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,158.59,2026-06-15,195102175700.0,1333422881.2964706,True
TJX,"The TJX Companies, Inc.",NYSE,common_stock,False,1987-06-26,Consumer Cyclical,Apparel - Retail,US,1104704445.9989243,0.619,186043275750.86,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,167.33,2026-06-15,184850194949.0,820551188.3311764,True
DIS,The Walt Disney Company,NYSE,common_stock,False,1957-11-12,Communication Services,Entertainment,US,1736511424.0043268,1.394,173720602856.96002,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,101.69,2026-06-15,176585846707.0,932872635.4761764,True
TMO,Thermo Fisher Scientific Inc.,NYSE,common_stock,False,1980-03-17,Healthcare,Medical - Diagnostics & Research,US,371621000.0,0.874,174416600140.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,473.72,2026-06-15,176044300120.0,1087532114.507941,True
T,AT&T Inc.,NYSE,common_stock,False,1983-11-21,Communication Services,Telecommunications Services,US,6948340000.0,0.395,161826838600.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,23.29,2026-06-15,161826838600.0,1074853225.7902942,True
GLW,Corning Incorporated,NYSE,common_stock,False,1981-12-31,Technology,"Hardware, Equipment & Parts",US,860637825.0,1.155,154226298240.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,187.88,2026-06-15,161696634561.0,2254929833.527353,True
UNP,Union Pacific Corporation,NYSE,common_stock,False,1980-01-02,Industrials,Railroads,US,593713000.0,0.974,161905535100.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,267.32,2026-06-15,158711359160.0,816762523.0585294,True
ETN,Eaton Corporation plc,NYSE,common_stock,False,1972-06-01,Industrials,Industrial - Machinery,US,388300000.0,1.192,151976737000.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,407.06,2026-06-15,158061398000.0,989630835.0164707,True
DE,Deere & Company,NYSE,common_stock,False,1972-06-01,Industrials,Agricultural - Machinery,US,269937425.0004344,0.928,155340889964.75,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,575.47,2026-06-15,155340889965.0,769562020.8288236,True
ABT,Abbott Laboratories,NYSE,common_stock,False,1980-03-17,Healthcare,Medical - Devices,US,1741810000.0,0.62,154446292700.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,88.67,2026-06-15,154446292700.0,1360335338.3567646,True
UBER,"Uber Technologies, Inc.",NYSE,common_stock,False,2019-05-10,Technology,Software - Application,US,2035599012.9993138,1.12,140150992045.05,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,72.85,2026-06-15,148293388097.0,1268526749.0394115,True
PFE,Pfizer Inc.,NYSE,common_stock,False,1972-06-01,Healthcare,Drug Manufacturers - General,US,5699440000.0,0.295,149382322400.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,26.0,2026-06-15,148185440000.0,942465846.5561764,True
COP,ConocoPhillips,NYSE,common_stock,False,1981-12-31,Energy,Oil & Gas Exploration & Production,US,1218294007.0016034,0.106,136765685225.82,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,112.26,2026-06-15,136765685226.0,1090822955.485294,True
CRM,"Salesforce, Inc.",NYSE,common_stock,False,2004-06-23,Technology,Software - Application,US,819000000.0,1.151,138181680000.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,164.55,2026-06-15,134766450000.00002,2591682194.689706,True
CVS,CVS Health Corporation,NYSE,common_stock,False,1996-11-20,Healthcare,Medical - Healthcare Plans,US,1275927307.0023837,0.623,130093548221.71999,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,100.68,2026-06-15,128460361269.0,742143505.3867648,True
DHR,Danaher Corporation,NYSE,common_stock,False,1978-12-29,Healthcare,Medical - Diagnostics & Research,US,707770627.0016565,0.834,128177260549.7,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,181.1,2026-06-15,128177260550.0,854753848.9282352,True
LOW,"Lowe's Companies, Inc.",NYSE,common_stock,False,1980-03-17,Consumer Cyclical,Home Improvement,US,560707000.0,0.857,123792891460.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,220.24,2026-06-15,123490109680.0,635092339.742647,True
LMT,Lockheed Martin Corporation,NYSE,common_stock,False,1977-01-03,Industrials,Aerospace & Defense,US,230563608.00022626,0.106,124580434310.64001,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,530.36,2026-06-15,122281715139.0,810090210.7638235,True
VRT,Vertiv Holdings Co,NYSE,common_stock,False,2018-08-02,Industrials,Electrical Equipment & Parts,US,384108816.0003847,2.037,119815062974.88,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,311.93,2026-06-15,119815062975.0,2402732731.995294,True
SYK,Stryker Corporation,NYSE,common_stock,False,1980-03-17,Healthcare,Medical - Devices,US,383360761.99909073,0.785,119685229896.4,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,307.94,2026-06-15,118052113050.0,739467208.5267648,True
MO,"Altria Group, Inc.",NYSE,common_stock,False,1985-07-01,Consumer Defensive,Tobacco,US,1669891235.0050294,0.501,116207731043.65001,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,69.59,2026-06-15,116207731044.0,676517584.392647,True
PH,Parker-Hannifin Corporation,NYSE,common_stock,False,1980-03-17,Industrials,Industrial - Machinery,US,126086389.00050062,1.138,115855739396.54001,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,918.86,2026-06-15,115855739397.0,701943876.2038236,True
BMY,Bristol-Myers Squibb Company,NYSE,common_stock,False,1972-06-01,Healthcare,Drug Manufacturers - General,US,2042070000.0,0.238,114846016800.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,56.24,2026-06-15,114846016800.0,701283533.4179411,True
PWR,"Quanta Services, Inc.",NYSE,common_stock,False,1998-02-12,Industrials,Engineering & Construction,US,150060000.0,1.215,108695961000.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,724.35,2026-06-15,108695961000.0,728707084.3461765,True
NOW,"ServiceNow, Inc.",NYSE,common_stock,False,2012-06-29,Technology,Software - Application,US,1031308000.0,0.927,105348112200.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,104.15,2026-06-15,107410728200.0,2891581684.2626467,True
SO,The Southern Company,NYSE,common_stock,False,1981-12-31,Utilities,Regulated Electric,US,1127300000.0,0.339,105763285999.99998,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,93.82,2026-06-15,105763285999.99998,496450548.91117644,True
TT,Trane Technologies plc,NYSE,common_stock,False,1980-03-17,Industrials,Construction,US,221055477.0008888,1.212,101298672335.25,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,472.54,2026-06-15,104457555102.0,608322695.6891177,True
ACN,Accenture plc,NYSE,common_stock,False,2001-07-19,Technology,Information Technology Services,US,615435113.0019351,1.069,104796291041.64,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,165.36,2026-06-15,101768350286.0,1210204160.4558823,True
FCX,Freeport-McMoRan Inc.,NYSE,common_stock,False,1995-07-10,Basic Materials,Copper,US,1437559864.9982176,1.359,98343470364.65,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,70.13,2026-06-15,100816073332.325,973325577.7114706,True
GD,General Dynamics Corporation,NYSE,common_stock,False,1978-01-13,Industrials,Aerospace & Defense,US,270430186.99969405,0.341,97227765132.10999,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,359.53,2026-06-15,97227765132.0,476838766.1535294,True
CMI,Cummins Inc.,NYSE,common_stock,False,1947-10-03,Industrials,Industrial - Machinery,US,137989067.0006326,1.24,91014828811.86,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,679.71,2026-06-15,93792548731.0,565932909.6417646,True
MCK,McKesson Corporation,NYSE,common_stock,False,1994-11-10,Healthcare,Medical - Distribution,US,120204051.00028214,0.315,94245986186.54999,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,779.78,2026-06-15,93732714889.0,846462911.2791177,True
UPS,"United Parcel Service, Inc.",NYSE,common_stock,False,1999-11-10,Industrials,Integrated Freight & Logistics,US,850006238.9955009,1.037,91885674435.9,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,108.83,2026-06-15,92506178989.88037,674177922.242647,True
JCI,Johnson Controls International plc,NYSE,common_stock,False,1987-09-28,Industrials,Industrial - Machinery,US,610115602.9987676,1.337,88442357810.88,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,146.06,2026-06-15,89113484974.0,497879068.1973529,True
WMB,"The Williams Companies, Inc.",NYSE,common_stock,False,1981-12-31,Energy,Oil & Gas Midstream,US,1222998265.0020983,0.601,88153714941.2,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,71.49,2026-06-15,87432145965.0,476186099.78882354,True
ELV,Elevance Health Inc.,NYSE,common_stock,False,2001-10-30,Healthcare,Medical - Healthcare Plans,US,217162379.99950236,0.682,87275388898.2,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,401.89,2026-06-15,87275388898.0,600068722.1788236,True
WM,"Waste Management, Inc.",NYSE,common_stock,False,1988-06-22,Industrials,Waste Management,US,401576000.0,0.457,88125853200.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,216.94,2026-06-15,87117897440.0,467669756.16411763,True
HCA,"HCA Healthcare, Inc.",NYSE,common_stock,False,2011-03-10,Healthcare,Medical - Care Facilities,US,221839799.99999997,1.134,85891933764.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,389.97,2026-06-15,86510866806.0,586203677.3117647,True
RCL,Royal Caribbean Cruises Ltd.,NYSE,common_stock,False,1993-04-28,Consumer Cyclical,Travel Services,US,268195000.0,1.784,84124725650.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,313.67,2026-06-15,84124725650.0,738929548.3679411,True
MMM,3M Company,NYSE,common_stock,False,1946-01-14,Industrials,Conglomerates,US,521567260.99981046,1.095,82527587708.03,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,158.23,2026-06-15,82527587708.0,545203967.5544118,True
EMR,Emerson Electric Co.,NYSE,common_stock,False,1972-06-01,Industrials,Industrial - Machinery,US,560100000.0,1.246,80133507000.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,146.52,2026-06-15,82065852000.0,407783083.31352943,True
FDX,FedEx Corporation,NYSE,common_stock,False,1978-04-12,Industrials,Integrated Freight & Logistics,US,238606756.0,1.299,80723051622.36,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,338.75,2026-06-15,80828038595.0,695771666.4008824,True
SLB,SLB N.V.,NYSE,common_stock,False,1981-12-31,Energy,Oil & Gas Equipment & Services,US,1495057660.9942281,0.708,83992339394.98,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,53.71,2026-06-15,80299546972.0,834433578.3505883,True
HLT,Hilton Worldwide Holdings Inc.,NYSE,common_stock,False,2013-12-12,Consumer Cyclical,Travel Lodging,US,227648372.00023046,1.053,78754954293.4,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,347.11,2026-06-15,79019026405.0,498964600.17588234,True
SHW,The Sherwin-Williams Company,NYSE,common_stock,False,1980-03-17,Basic Materials,Chemicals - Specialty,US,246635620.9998751,1.126,78257482543.3,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,320.24,2026-06-15,78982591269.0,637185999.6982354,True
CI,Cigna Corporation,NYSE,common_stock,False,1982-03-31,Healthcare,Medical - Healthcare Plans,US,264531998.99942145,0.302,77727437266.17,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,293.83,2026-06-15,77727437266.0,462225606.61676466,True
NOC,Northrop Grumman Corporation,NYSE,common_stock,False,1981-12-31,Industrials,Aerospace & Defense,US,142033000.0,-0.121,77369636090.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,544.73,2026-06-15,77369636090.0,516710036.2164706,True
GM,General Motors Company,NYSE,common_stock,False,2010-11-18,Consumer Cyclical,Auto - Manufacturers,US,901665195.0041633,1.3,73485713392.5,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,84.07,2026-06-15,75802992944.0,570256199.4361765,True
ECL,Ecolab Inc.,NYSE,common_stock,False,1957-01-01,Basic Materials,Chemicals - Specialty,US,281437501.9994043,0.913,74696327405.82,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,268.58,2026-06-15,75588484287.0,422598223.01735294,True
ITW,Illinois Tool Works Inc.,NYSE,common_stock,False,1973-03-13,Industrials,Industrial - Machinery,US,287700000.0,1.03,75524127000.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,262.51,2026-06-15,75524127000.0,348085979.9711765,True
VLO,Valero Energy Corporation,NYSE,common_stock,False,1982-01-04,Energy,Oil & Gas Refining & Marketing,US,296933000.0,0.553,73389960280.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,247.16,2026-06-15,73389960280.0,901162027.8961765,True
MPC,Marathon Petroleum Corporation,NYSE,common_stock,False,2011-06-24,Energy,Oil & Gas Refining & Marketing,US,291937000.0,0.522,76948754460.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,250.86,2026-06-15,73235315820.0,600443922.0497059,True
CRH,CRH plc,NYSE,common_stock,False,1989-07-13,Basic Materials,Construction Materials,US,668200215.995985,1.187,71149958999.68001,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,109.59,2026-06-15,73228061671.0,556408206.8647059,True
CL,Colgate-Palmolive Company,NYSE,common_stock,False,1973-05-02,Consumer Defensive,Household & Personal Products,US,800189310.002208,0.322,71576933779.5,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,90.58,2026-06-15,72481147700.0,487413384.34294116,True
EOG,"EOG Resources, Inc.",NYSE,common_stock,False,1989-10-04,Energy,Oil & Gas Exploration & Production,US,532629000.00000006,0.256,72783752850.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,131.98,2026-06-15,70296375420.0,574265744.5150001,True
KMI,"Kinder Morgan, Inc.",NYSE,common_stock,False,2011-02-11,Energy,Oil & Gas Midstream,US,2224825756.9930067,0.539,71060934678.58,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,31.46,2026-06-15,69993018315.0,396477403.8520588,True
NSC,Norfolk Southern Corporation,NYSE,common_stock,False,1982-06-02,Industrials,Railroads,US,224594000.99909762,1.272,70502302853.91,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,310.28,2026-06-15,69687026630.0,394448835.14235294,True
BSX,Boston Scientific Corporation,NYSE,common_stock,False,1992-05-19,Healthcare,Medical - Devices,US,1486355178.9991446,0.559,69501968170.04,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,46.76,2026-06-15,69501968170.0,1068910845.1467646,True
PSX,Phillips 66,NYSE,common_stock,False,2012-04-12,Energy,Oil & Gas Refining & Marketing,US,400935019.9988457,0.674,69466001565.2,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,173.26,2026-06-15,69466001565.0,489397903.70382357,True
FIX,"Comfort Systems USA, Inc.",NYSE,common_stock,False,1997-06-27,Industrials,Engineering & Construction,US,35202400.0,1.67,66096378264.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,1952.02,2026-06-15,68715788848.0,713444368.9499999,True
MSI,"Motorola Solutions, Inc.",NYSE,common_stock,False,1980-03-17,Technology,Communication Equipment,US,165996000.0,0.89,68431851000.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,411.72,2026-06-15,68343873120.00001,467250546.4023529,True
URI,"United Rentals, Inc.",NYSE,common_stock,False,1997-12-18,Industrials,Rental & Leasing Services,US,62646600.0,1.82,67297483584.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,1084.01,2026-06-15,67909540866.0,512424091.2844117,True
NKE,"NIKE, Inc.",NYSE,common_stock,False,1980-12-02,Consumer Cyclical,Apparel - Footwear & Accessories,US,1478375505.0,1.116,66423411439.65,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,45.2,2026-06-15,66822572826.00001,1021989373.9905882,True
CIEN,Ciena Corporation,NYSE,common_stock,False,1997-02-07,Technology,Communication Equipment,US,141552921.99995685,1.244,65597039584.020004,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,463.41,2026-06-15,65597039584.00001,1345520642.1867647,True
HPE,Hewlett Packard Enterprise Company,NYSE,common_stock,False,2015-10-19,Technology,Computer Hardware,US,1324203521.0042865,1.448,64912456599.420006,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,49.02,2026-06-15,64912456599.63013,845262840.1805882,True
RSG,"Republic Services, Inc.",NYSE,common_stock,False,1998-07-01,Industrials,Waste Management,US,307664087.00081694,0.415,64581768502.17,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,208.09,2026-06-15,64021819864.0,363274840.9991176,True
TEL,TE Connectivity Ltd.,NYSE,common_stock,False,2007-06-14,Technology,"Hardware, Equipment & Parts",US,291895799.0006477,1.163,61409038193.619995,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,216.14,2026-06-15,63090357995.99999,547753977.1947058,True
GWW,"W.W. Grainger, Inc.",NYSE,common_stock,False,1973-02-21,Industrials,Industrial - Distribution,US,47213118.999634676,1.052,62034261316.48,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,1313.92,2026-06-15,62034261316.0,322507540.28088236,True
KEYS,"Keysight Technologies, Inc.",NYSE,common_stock,False,2014-10-20,Technology,"Hardware, Equipment & Parts",US,170895368.00022414,1.221,60999392653.92,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,356.94,2026-06-15,60999392654.00001,491341901.91117644,True
TGT,Target Corporation,NYSE,common_stock,False,1967-10-18,Consumer Defensive,Discount Stores,US,454191000.00000006,0.991,61420248929.99999,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,133.17,2026-06-15,60484615470.0,682344222.9055883,True
CARR,Carrier Global Corporation,NYSE,common_stock,False,2020-03-19,Industrials,Industrial - Machinery,US,830580423.0001407,1.337,59079185487.99,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,71.13,2026-06-15,59079185488.0,453926571.0147059,True
NUE,Nucor Corporation,NYSE,common_stock,False,1980-03-17,Basic Materials,Steel,US,227741000.0,1.906,60658815350.00001,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,259.32,2026-06-15,59057796120.0,325056572.97499996,True
LHX,"L3Harris Technologies, Inc.",NYSE,common_stock,False,1981-12-31,Industrials,Aerospace & Defense,US,186295000.0,0.746,56665350150.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,304.17,2026-06-15,56665350150.0,430146113.3079412,True
TRGP,Targa Resources Corp.,NYSE,common_stock,False,2010-12-07,Energy,Oil & Gas Midstream,US,214644000.0,0.71,56307560520.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,262.33,2026-06-15,56307560520.0,322070469.91323525,True
DAL,"Delta Air Lines, Inc.",NYSE,common_stock,False,2007-05-03,Industrials,"Airlines, Airports & Air Services",US,656994340.0023791,1.313,54569949880.4,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,84.07,2026-06-15,55233514164.0,680407819.3685293,True
COR,"Cencora, Inc.",NYSE,common_stock,False,1995-04-04,Healthcare,Medical - Distribution,US,194561060.00071067,0.588,54802013770.200005,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,281.43,2026-06-15,54755319116.00001,517946358.07617646,True
OXY,Occidental Petroleum Corporation,NYSE,common_stock,False,1981-12-31,Energy,Oil & Gas Exploration & Production,US,994634700.9915534,0.124,56236645994.54,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,54.46,2026-06-15,54167805816.0,843811902.7208823,True
CAH,"Cardinal Health, Inc.",NYSE,common_stock,False,1983-08-04,Healthcare,Medical - Distribution,US,234206000.0,0.526,53024238400.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,226.4,2026-06-15,53024238400.0,441904468.9502941,True
AME,"AMETEK, Inc.",NYSE,common_stock,False,1984-07-19,Industrials,Electrical Equipment & Parts,US,229203000.0,1.004,52819831350.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,230.45,2026-06-15,52819831350.0,283091205.1782353,True
BDX,"Becton, Dickinson and Company",NYSE,common_stock,False,1973-02-21,Healthcare,Medical - Instruments & Supplies,US,362295101.00329846,0.278,52721183098.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,145.52,2026-06-15,52721183097.99999,422167356.0755882,True
ROK,"Rockwell Automation, Inc.",NYSE,common_stock,False,1981-12-31,Industrials,Industrial - Machinery,US,111274000.0,1.561,51112599160.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,463.57,2026-06-15,51583288180.0,307522899.4458823,True
AZO,"AutoZone, Inc.",NYSE,common_stock,False,1991-04-02,Consumer Cyclical,Specialty Retail,US,16369000.0,0.349,50833602120.0,2026-06-15,fmp:company-screener,2026-06-16T12:39:29.121075+00:00,3105.48,2026-06-15,50833602120.0,855549388.3505882,True
