ticker,name,exchange,security_type,is_adr,listing_date,sector,industry,country,shares_outstanding,beta,market_cap_hint,as_of,source,fetched_at,price,price_as_of,market_cap,avg_dollar_volume,is_price_fresh
LYV,"Live Nation Entertainment, Inc.",NYSE,common_stock,False,2005-12-21,Communication Services,Entertainment,US,232713000.0,1.1073897,40522314690.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,174.13,2026-07-31,40522314690.0,449208126.08516127,True
ED,"Consolidated Edison, Inc.",NYSE,common_stock,False,2001-02-15,Utilities,Regulated Electric,US,368530000.0,0.264,40114490500.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,108.85,2026-07-31,40114490500.0,278169837.31225806,True
DHI,"D.R. Horton, Inc.",NYSE,common_stock,False,1992-06-05,Consumer Cyclical,Residential Construction,US,279701266.99986017,1.361,40014063257.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,143.06,2026-07-31,40014063257.0,363701407.5880645,True
A,"Agilent Technologies, Inc.",NYSE,common_stock,False,1999-11-18,Healthcare,Medical - Diagnostics & Research,US,282432000.0,1.255,39080115840.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,138.37,2026-07-31,39080115840.0,335525874.0809677,True
IQV,IQVIA Holdings Inc.,NYSE,common_stock,False,2013-05-09,Healthcare,Medical - Diagnostics & Research,US,164600000.0,1.2,38684292000.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,235.02,2026-07-31,38684292000.0,314976081.6429032,True
PEG,Public Service Enterprise Group Incorporated,NYSE,common_stock,False,1980-01-02,Utilities,Regulated Electric,US,498321401.9953051,0.527,38211285105.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,76.68,2026-07-31,38211285105.0,255257945.5354839,True
ADM,Archer-Daniels-Midland Company,NYSE,common_stock,False,1980-03-17,Consumer Defensive,Agricultural Farm Products,US,481957000.0,0.609,38204731390.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,79.27,2026-07-31,38204731390.0,308216199.21225804,True
CCL,Carnival Corporation & plc,NYSE,common_stock,False,1987-07-24,Consumer Cyclical,Travel Services,US,1369649118.9859762,2.322,38089941999.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,27.81,2026-07-31,38089941999.0,642770583.0090322,True
KVUE,Kenvue Inc.,NYSE,common_stock,False,2023-05-04,Consumer Defensive,Household & Personal Products,US,1920008667.9833682,0.437,36940966772.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,19.24,2026-07-31,36940966772.0,387195203.29419357,True
WEC,"WEC Energy Group, Inc.",NYSE,common_stock,False,1980-03-17,Utilities,Regulated Electric,US,325726000.0,0.46,35640938920.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,109.42,2026-07-31,35640938920.0,237442762.93419355,True
HSY,The Hershey Company,NYSE,common_stock,False,1980-03-17,Consumer Defensive,Food Confectioners,US,202843373.0019994,0.098,35507732444.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,175.05,2026-07-31,35507732444.0,382413264.723871,True
EME,"EMCOR Group, Inc.",NYSE,common_stock,False,1995-01-10,Industrials,Engineering & Construction,US,44440300.0,1.1260599,35438028429.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,797.43,2026-07-31,35438028429.0,369235173.2580645,True
KR,The Kroger Co.,NYSE,common_stock,False,1977-01-02,Consumer Defensive,Grocery Stores,US,612647000.0,0.435,35374237780.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,57.74,2026-07-31,35374237780.0,510919187.83677423,True
VMC,Vulcan Materials Company,NYSE,common_stock,False,1957-01-02,Basic Materials,Construction Materials,US,129755000.0,1.05,34848300350.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,268.57,2026-07-31,34848300350.0,338645215.3261291,True
VEEV,Veeva Systems Inc.,NYSE,common_stock,False,2013-10-16,Technology,Software - Application,US,162443291.00009814,0.941,33102693840.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,203.78,2026-07-31,33102693840.0,420533765.8196774,True
JBL,Jabil Inc.,NYSE,common_stock,False,1993-05-03,Technology,"Hardware, Equipment & Parts",US,104787088.99857165,1.279,33013172389.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,315.05,2026-07-31,33013172389.0,461568633.65225804,True
IR,Ingersoll Rand Inc.,NYSE,common_stock,False,2017-05-12,Industrials,Industrial - Machinery,US,391337000.0,1.1681118,32629679060.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,83.38,2026-07-31,32629679060.0,300685252.0229032,True
ZTS,Zoetis Inc.,NYSE,common_stock,False,2013-02-01,Healthcare,Drug Manufacturers - General,US,419227999.99999994,0.749,32402132120.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,77.29,2026-07-31,32402132119.999996,624293827.5254838,True
LVS,Las Vegas Sands Corp.,NYSE,common_stock,False,2004-12-15,Consumer Cyclical,"Gambling, Resorts & Casinos",US,647701191.0002046,0.824,31666111228.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,48.89,2026-07-31,31666111228.0,230175520.2148387,True
MLM,"Martin Marietta Materials, Inc.",NYSE,common_stock,False,1994-02-17,Basic Materials,Construction Materials,US,60045900.0,1.101482,31532503926.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,525.14,2026-07-31,31532503926.0,355547235.00419354,True
TPR,"Tapestry, Inc.",NYSE,common_stock,False,2000-10-06,Consumer Cyclical,Luxury Goods,US,202045000.0,1.444,30785596650.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,152.37,2026-07-31,30785596650.0,392554396.7590323,True
RMD,ResMed Inc.,NYSE,common_stock,False,1995-06-02,Healthcare,Medical - Devices,US,145056383.99848327,0.775,30603995896.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,210.98,2026-07-31,30603995896.0,299517808.413871,True
TDY,Teledyne Technologies Incorporated,NYSE,common_stock,False,1999-11-23,Technology,"Hardware, Equipment & Parts",US,46354094.999771185,0.924,30388354059.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,655.57,2026-07-31,30388354059.0,227963703.6403226,True
EL,The Estée Lauder Companies Inc.,NYSE,common_stock,False,1995-11-17,Consumer Defensive,Household & Personal Products,US,361674642.00238377,1.261,30344502464.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,83.9,2026-07-31,30344502464.0,263302617.43580645,True
ATO,Atmos Energy Corporation,NYSE,common_stock,False,1983-12-28,Utilities,Regulated Gas,US,166919821.99907395,0.598,28840406845.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,172.78,2026-07-31,28840406844.999996,268891210.8483871,True
MTD,Mettler-Toledo International Inc.,NYSE,common_stock,False,1997-11-14,Healthcare,Medical - Diagnostics & Research,US,20207600.0,1.2443281,28620023880.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,1416.3,2026-07-31,28620023880.0,264690996.27870968,True
NRG,"NRG Energy, Inc.",NYSE,common_stock,False,2003-12-02,Utilities,Independent Power Producers,US,210986000.0,1.201,28333309940.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,134.29,2026-07-31,28333309940.0,366865951.94387096,True
DVN,Devon Energy Corporation,NYSE,common_stock,False,1985-07-22,Energy,Oil & Gas Exploration & Production,US,621431110.990472,0.432,28045186039.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,45.13,2026-07-31,28045186039.0,620995887.9532257,True
DG,Dollar General Corporation,NYSE,common_stock,False,2009-11-13,Consumer Defensive,Discount Stores,US,220586646.9967724,0.247,28021121768.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,127.05,2026-07-31,28025533500.939934,385102138.0387097,True
TPL,Texas Pacific Land Corporation,NYSE,common_stock,False,1980-03-17,Energy,Oil & Gas Exploration & Production,US,68974400.0,0.594,27767713952.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,402.58,2026-07-31,27767713952.0,164058048.61096773,True
DOV,Dover Corporation,NYSE,common_stock,False,1980-03-17,Industrials,Industrial - Machinery,US,134680000.0,1.16,27558221600.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,204.62,2026-07-31,27558221600.0,237970241.83419356,True
OTIS,Otis Worldwide Corporation,NYSE,common_stock,False,2020-03-19,Industrials,Industrial - Machinery,US,380669338.99930507,0.891,27389158941.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,71.95,2026-07-31,27389158941.0,271668417.8851613,True
HAL,Halliburton Company,NYSE,common_stock,False,1972-06-01,Energy,Oil & Gas Equipment & Services,US,835397735.007752,0.725,26941576954.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,32.25,2026-07-31,26941576954.0,434270489.22322583,True
WSM,"Williams-Sonoma, Inc.",NYSE,common_stock,False,1983-07-07,Consumer Cyclical,Specialty Retail,US,117746610.99886294,1.485,26923940071.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,228.66,2026-07-31,26923940071.0,252539320.86903223,True
DGX,Quest Diagnostics Incorporated,NYSE,common_stock,False,1996-12-17,Healthcare,Medical - Diagnostics & Research,US,110373000.0,0.571,25718012730.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,233.01,2026-07-31,25718012730.0,196952710.1512903,True
LH,Labcorp Holdings Inc.,NYSE,common_stock,False,1990-03-29,Healthcare,Medical - Diagnostics & Research,US,82000000.0,0.861,25354400000.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,309.2,2026-07-31,25354400000.0,190894085.00387096,True
CPAY,"Corpay, Inc.",NYSE,common_stock,False,2010-12-15,Technology,Software - Infrastructure,US,65361918.999764465,0.881,24975442869.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,382.11,2026-07-31,24975442869.0,225990214.71870968,True
HUBB,Hubbell Incorporated,NYSE,common_stock,False,1972-06-05,Industrials,Electrical Equipment & Parts,US,52832570.99989419,0.892,24966031426.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,472.55,2026-07-31,24966031426.0,324377229.0909677,True
HPQ,HP Inc.,NYSE,common_stock,False,1957-11-06,Technology,Computer Hardware,US,914523000.0,1.212,24939042210.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,27.27,2026-07-31,24939042210.0,467640693.65,True
WAT,Waters Corporation,NYSE,common_stock,False,1995-11-17,Healthcare,Medical - Diagnostics & Research,US,65183625.00066259,1.202,24594433549.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,377.31,2026-07-31,24594433549.0,354537900.0041936,True
PPG,"PPG Industries, Inc.",NYSE,common_stock,False,1980-03-17,Basic Materials,Chemicals - Specialty,US,222300007.00325733,1.045,24568596774.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,110.52,2026-07-31,24568596774.0,229545695.12387097,True
PHM,"PulteGroup, Inc.",NYSE,common_stock,False,1980-03-17,Consumer Cyclical,Residential Construction,US,193010797.00324187,1.186,24410075497.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,126.47,2026-07-31,24410075497.0,220030823.0787097,True
FICO,Fair Isaac Corporation,NYSE,common_stock,False,1987-07-22,Technology,Software - Infrastructure,US,21597636.00007124,1.29,24253497299.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,1122.97,2026-07-31,24253497299.0,400964308.27451617,True
WST,"West Pharmaceutical Services, Inc.",NYSE,common_stock,False,1980-03-17,Healthcare,Medical - Instruments & Supplies,US,70375800.0,1.159,23995332768.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,340.96,2026-07-31,23995332768.0,291872859.37387097,True
CHD,"Church & Dwight Co., Inc.",NYSE,common_stock,False,1980-03-17,Consumer Defensive,Household & Personal Products,US,236944000.0,0.467,23412436640.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,98.81,2026-07-31,23412436640.0,190618291.00903225,True
DRI,"Darden Restaurants, Inc.",NYSE,common_stock,False,1995-05-09,Consumer Cyclical,Restaurants,US,114535003.00127713,0.585,23317035911.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,203.58,2026-07-31,23317035911.0,270041115.7919355,True
RL,Ralph Lauren Corporation,NYSE,common_stock,False,1997-06-12,Consumer Cyclical,Apparel - Manufacturers,US,60999811.99978966,1.352,23200668496.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,380.34,2026-07-31,23200668496.0,270781124.63870966,True
FIS,"Fidelity National Information Services, Inc.",NYSE,common_stock,False,2001-06-20,Technology,Information Technology Services,US,516878999.99999994,0.813,23140672830.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,44.77,2026-07-31,23140672830.0,295020895.8735484,True
STZ,"Constellation Brands, Inc.",NYSE,common_stock,False,1992-03-17,Consumer Defensive,Beverages - Alcoholic,US,170804361.99800354,0.382,22243852063.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,130.23,2026-07-31,22243852063.0,317032516.9464516,True
EXPD,"Expeditors International of Washington, Inc.",NYSE,common_stock,False,1984-09-26,Industrials,Integrated Freight & Logistics,US,130791132.9977962,1.038,21958523319.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,167.89,2026-07-31,21958523319.0,209041953.51741937,True
PKG,Packaging Corporation of America,NYSE,common_stock,False,2000-01-28,Consumer Cyclical,Packaging & Containers,US,89098646.99804752,0.818,21904011378.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,245.84,2026-07-31,21904011378.0,153815354.1535484,True
OMC,Omnicom Group Inc.,NYSE,common_stock,False,1980-03-17,Communication Services,Advertising Agencies,US,274346000.0,0.656,21591030200.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,78.7,2026-07-31,21591030200.0,335337159.28290325,True
SNA,Snap-on Incorporated,NYSE,common_stock,False,2017-03-02,Industrials,Manufacturing - Tools & Accessories,US,51727124.00038985,0.721,21229328961.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,410.41,2026-07-31,21229328961.0,150943477.90903226,True
TSN,"Tyson Foods, Inc.",NYSE,common_stock,False,1980-03-17,Consumer Defensive,Agricultural Farm Products,US,355999457.0048309,0.391,20633728528.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,57.96,2026-07-31,20633728528.0,208516833.38612905,True
LEN,Lennar Corporation,NYSE,common_stock,False,1980-03-17,Consumer Cyclical,Residential Construction,US,248295271.00182152,1.394,20447115567.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,82.35,2026-07-31,20447115567.0,240554906.8032258,True
EFX,Equifax Inc.,NYSE,common_stock,False,1980-03-17,Industrials,Consulting Services,US,117484896.00278068,1.316,20280242748.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,172.62,2026-07-31,20280242748.0,313394730.0532258,True
IFF,International Flavors & Fragrances Inc.,NYSE,common_stock,False,1974-12-17,Basic Materials,Chemicals - Specialty,US,255303000.0,0.944,20225103660.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,79.22,2026-07-31,20225103660.0,162936270.08387098,True
CF,"CF Industries Holdings, Inc.",NYSE,common_stock,False,2005-08-11,Basic Materials,Agricultural Inputs,US,153629000.0,0.39,19232814510.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,125.19,2026-07-31,19232814510.0,315202521.8632258,True
GIS,"General Mills, Inc.",NYSE,common_stock,False,1980-03-17,Consumer Defensive,Packaged Foods,US,533707998.993007,-0.047,19080060964.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,35.75,2026-07-31,19080060964.0,389466058.1541936,True
DD,"DuPont de Nemours, Inc.",NYSE,common_stock,False,1972-06-01,Basic Materials,Chemicals,US,135019000.0,1.083,18496252810.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,137.0,2026-07-31,18497603000.0,215966416.78525162,True
ROL,"Rollins, Inc.",NYSE,common_stock,False,1980-03-17,Industrials,Environmental Services,US,481145404.0031604,0.747,18269090990.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,37.97,2026-07-31,18269090990.0,231883793.10741934,True
BBY,"Best Buy Co., Inc.",NYSE,common_stock,False,1985-04-18,Consumer Cyclical,Specialty Retail,US,210767000.0,1.33,18180761420.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,86.26,2026-07-31,18180761420.0,337103246.95032257,True
ZBH,"Zimmer Biomet Holdings, Inc.",NYSE,common_stock,False,2001-07-25,Healthcare,Medical - Devices,US,193462000.0,0.461,18171885660.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,93.93,2026-07-31,18171885660.0,206385733.18387097,True
FTV,Fortive Corporation,NYSE,common_stock,False,2016-07-05,Technology,Industrial - Machinery,US,302017052.0013511,0.977,17882429649.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,59.21,2026-07-31,17882429649.0,190407425.31935483,True
BR,"Broadridge Financial Solutions, Inc.",NYSE,common_stock,False,2007-03-22,Technology,Information Technology Services,US,115658000.00000001,0.903,17805549100.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,153.95,2026-07-31,17805549100.0,211042155.0429032,True
BALL,Ball Corporation,NYSE,common_stock,False,1972-07-13,Consumer Cyclical,Packaging & Containers,US,266246511.0015408,0.986,17279398564.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,64.9,2026-07-31,17279398564.0,156497222.00354838,True
GPC,Genuine Parts Company,NYSE,common_stock,False,1980-03-17,Consumer Cyclical,Specialty Retail,US,137859757.99630135,0.642,17145618102.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,124.37,2026-07-31,17145618102.0,208811091.7367742,True
IEX,IDEX Corporation,NYSE,common_stock,False,1989-06-02,Industrials,Industrial - Machinery,US,73719900.0,0.974,16988750955.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,230.45,2026-07-31,16988750955.0,162729813.16548386,True
NVR,"NVR, Inc.",NYSE,common_stock,False,1985-07-22,Consumer Cyclical,Residential Construction,US,2699290.00008134,0.902,16592670595.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,6147.05,2026-07-31,16592670595.0,190835693.82806453,True
J,Jacobs Solutions Inc.,NYSE,common_stock,False,1980-03-17,Industrials,Engineering & Construction,US,118080878.9965167,0.672,15932653003.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,134.93,2026-07-31,15932653003.0,156123740.1348387,True
DVA,DaVita Inc.,NYSE,common_stock,False,1995-10-31,Healthcare,Medical - Care Facilities,US,64185000.0,0.882,15410176650.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,240.09,2026-07-31,15410176650.0,168553730.6932258,True
TXT,Textron Inc.,NYSE,common_stock,False,1947-12-22,Industrials,Aerospace & Defense,US,171987000.0,0.905,14663611620.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,85.26,2026-07-31,14663611620.0,145510135.8435484,True
LDOS,"Leidos Holdings, Inc.",NYSE,common_stock,False,2006-10-17,Technology,Information Technology Services,US,125785466.00346021,0.547,14540799870.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,115.6,2026-07-31,14540799870.0,193005120.50387096,True
LII,Lennox International Inc.,NYSE,common_stock,False,1999-07-29,Industrials,Industrial - Machinery,US,34560700.0,1.163,14373103916.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,415.88,2026-07-31,14373103916.0,248311524.5551613,True
SWK,"Stanley Black & Decker, Inc.",NYSE,common_stock,False,1980-03-17,Industrials,Manufacturing - Tools & Accessories,US,151017000.0,1.164,14283187860.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,94.58,2026-07-31,14283187860.0,143252879.55806452,True
MAS,Masco Corporation,NYSE,common_stock,False,1980-03-17,Basic Materials,Construction Materials,US,197187429.99440402,1.282,14094957496.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,71.48,2026-07-31,14094957496.0,200854016.40935487,True
HRL,Hormel Foods Corporation,NYSE,common_stock,False,1980-03-17,Consumer Defensive,Packaged Foods,US,550315000.0,0.328,13763378150.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,25.01,2026-07-31,13763378150.0,132184024.23258065,True
MKC,"McCormick & Company, Incorporated",NYSE,common_stock,False,1999-04-26,Consumer Defensive,Packaged Foods,US,268851560.0,0.626,13684544404.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,50.9,2026-07-31,13684544404.0,226415629.78129032,True
BF-B,Brown-Forman Corporation,NYSE,common_stock,False,1980-03-17,Consumer Defensive,Beverages - Wineries & Distilleries,US,466342157.9881657,0.344,13398010199.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,28.73,2026-07-31,13398010199.0,76463818.40129033,True
DECK,Deckers Outdoor Corporation,NYSE,common_stock,False,1993-10-15,Consumer Cyclical,Apparel - Footwear & Accessories,US,136182000.0,1.167,13193312160.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,96.88,2026-07-31,13193312160.0,231394911.95096776,True
AVY,Avery Dennison Corporation,NYSE,common_stock,False,1973-02-21,Consumer Cyclical,Packaging & Containers,US,76490400.0,0.826,12982715592.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,169.73,2026-07-31,12982715592.0,123539688.22258064,True
HII,"Huntington Ingalls Industries, Inc.",NYSE,common_stock,False,2011-03-22,Industrials,Aerospace & Defense,US,39404000.0,0.248,12863435800.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,326.45,2026-07-31,12863435800.0,158036906.7264516,True
TYL,"Tyler Technologies, Inc.",NYSE,common_stock,False,1980-03-17,Technology,Software - Application,US,40952300.0,0.821,12678832080.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,309.6,2026-07-31,12678832080.0,258585960.4864516,True
RVTY,"Revvity, Inc.",NYSE,common_stock,False,1965-07-06,Healthcare,Medical - Diagnostics & Research,US,111560000.0,1.091,12552731200.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,112.52,2026-07-31,12552731200.0,162247543.8783871,True
GNRC,Generac Holdings Inc.,NYSE,common_stock,False,2010-02-11,Industrials,Industrial - Machinery,US,58868699.99999999,1.895,11603609457.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,197.11,2026-07-31,11603609457.0,259885926.5435484,True
CLX,The Clorox Company,NYSE,common_stock,False,1983-03-21,Consumer Defensive,Household & Personal Products,US,120921000.0,0.531,11551583130.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,95.53,2026-07-31,11551583130.0,243587485.06193548,True
CRL,"Charles River Laboratories International, Inc.",NYSE,common_stock,False,2000-06-23,Healthcare,Medical - Diagnostics & Research,US,48167700.0,1.399,11199471927.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,232.51,2026-07-31,11199471927.0,180956043.93387097,True
GDDY,GoDaddy Inc.,NYSE,common_stock,False,2015-03-31,Technology,Software - Infrastructure,US,132409847.00265893,0.88817906,10955590741.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,82.74,2026-07-31,10955590741.0,247004914.0819355,True
UHS,"Universal Health Services, Inc.",NYSE,common_stock,False,1981-07-09,Healthcare,Medical - Care Facilities,US,60536350.0,1.075,10196742794.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,168.44,2026-07-31,10196742794.0,172251908.73548388,True
IT,"Gartner, Inc.",NYSE,common_stock,False,1993-10-05,Industrials,Consulting Services,US,66951899.00013243,0.963,10111075787.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,151.02,2026-07-31,10111075787.0,252231422.81709677,True
AOS,A. O. Smith Corporation,NYSE,common_stock,False,1983-09-30,Industrials,Industrial - Machinery,US,138566592.99850324,1.153,8332009237.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,60.13,2026-07-31,8332009237.0,106789370.93451612,True
BLDR,"Builders FirstSource, Inc.",NYSE,common_stock,False,2005-06-28,Basic Materials,Construction Materials,US,107560000.0,1.418,7146286400.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,66.44,2026-07-31,7146286400.0,207565517.47580644,True
MOS,The Mosaic Company,NYSE,common_stock,False,1988-01-26,Basic Materials,Agricultural Inputs,US,317846643.98734176,0.825,7030767765.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,22.12,2026-07-31,7030767765.0,205848261.4467742,True
NVDA,NVIDIA Corporation,NASDAQ,common_stock,False,1999-01-22,Technology,Semiconductors,US,24221000000.0,2.211,4862365750000.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,200.75,2026-07-31,4862365750000.0,32390052169.655483,True
AAPL,Apple Inc.,NASDAQ,common_stock,False,1980-12-12,Technology,Consumer Electronics,US,14687355999.999998,1.0969188,4537071141960.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,308.91,2026-07-31,4537071141960.0,17374431340.805485,True
GOOGL,Alphabet Inc.,NASDAQ,common_stock,False,2004-08-19,Communication Services,Internet Content & Information,US,12102111285.999496,1.247,4309924892283.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,356.13,2026-07-31,4309924892283.0005,11666451782.255806,True
MSFT,Microsoft Corporation,NASDAQ,common_stock,False,1986-03-13,Technology,Software - Infrastructure,US,7425550000.0,1.13,3450801596000.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,464.72,2026-07-31,3450801596000.0,15940327679.829676,True
AMZN,"Amazon.com, Inc.",NASDAQ,common_stock,False,1997-05-15,Consumer Cyclical,Specialty Retail,US,10757100000.0,1.4612651,2921413218000.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,271.58,2026-07-31,2921413218000.0,11966127475.843225,True
AVGO,Broadcom Inc.,NASDAQ,common_stock,False,2009-08-06,Technology,Semiconductors,US,4757580000.0,1.462,1852030742400.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,389.28,2026-07-31,1852030742399.9998,10764427242.746775,True
META,"Meta Platforms, Inc.",NASDAQ,common_stock,False,2012-05-18,Communication Services,Internet Content & Information,US,2542964914.000108,1.246,1415693997273.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,556.71,2026-07-31,1415693997273.0,10966861902.523226,True
TSLA,"Tesla, Inc.",NASDAQ,common_stock,False,2010-06-29,Consumer Cyclical,Auto - Manufacturers,US,3949547394.000836,1.802,1229138644487.0,2026-07-31,fmp:company-screener,2026-08-01T02:02:06.715478+00:00,311.21,2026-07-31,1229138644487.0,19200526525.45226,True
