ticker,name,exchange,security_type,is_adr,listing_date,sector,industry,country,shares_outstanding,beta,market_cap_hint,as_of,source,fetched_at,price,price_as_of,market_cap,avg_dollar_volume,is_price_fresh
APH,Amphenol Corporation,NYSE,common_stock,False,1991-11-08,Technology,"Hardware, Equipment & Parts",US,1230230000.0,1.243,195680383800.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,159.06,2026-07-10,195680383800.0,1408512768.895484,True
MCD,McDonald's Corporation,NYSE,common_stock,False,1965-04-21,Consumer Cyclical,Restaurants,US,710506000.0,0.418,195104947600.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,274.6,2026-07-10,195104947600.00003,1222637059.703871,True
VZ,Verizon Communications Inc.,NYSE,common_stock,False,1983-11-21,Communication Services,Telecommunications Services,US,4175560000.0000005,0.238,175874587200.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,42.12,2026-07-10,175874587200.0,1268824984.4429033,True
UNP,Union Pacific Corporation,NYSE,common_stock,False,1980-01-02,Industrials,Railroads,US,593713000.0,0.965,170371882480.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,286.96,2026-07-10,170371882480.0,768413975.3122581,True
TJX,"The TJX Companies, Inc.",NYSE,common_stock,False,1987-06-26,Consumer Cyclical,Apparel - Retail,US,1104704446.0023787,0.623,167185970858.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,151.34,2026-07-10,167185970858.0,909163713.6132257,True
DIS,The Walt Disney Company,NYSE,common_stock,False,1957-11-12,Communication Services,Entertainment,US,1736511423.9987452,1.398,166062587477.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,95.62,2026-07-10,166045222362.76,987752662.8609678,True
GLW,Corning Inc,NYSE,common_stock,False,1981-12-31,Technology,"Hardware, Equipment & Parts",US,860638000.0,1.086,164252762300.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,190.89,2026-07-10,164287187820.0,2673773801.6516128,True
ABT,Abbott Laboratories,NYSE,common_stock,False,1980-03-17,Healthcare,Medical - Devices,US,1741809999.9999998,0.607,163608213300.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,93.93,2026-07-10,163608213300.0,1263916416.6654837,True
DE,Deere & Company,NYSE,common_stock,False,1972-06-01,Industrials,Agricultural - Machinery,US,269937425.000852,0.897,158415477236.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,586.86,2026-07-10,158415477236.0,719791138.9051614,True
UBER,"Uber Technologies, Inc.",NYSE,common_stock,False,2019-05-10,Technology,Software - Application,US,2035599012.9997315,1.113,151733550429.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,74.54,2026-07-10,151733550429.0,1382685825.0129032,True
T,AT&T Inc.,NYSE,common_stock,False,1983-11-21,Communication Services,Telecommunications Services,US,6948340000.0,0.422,146818424200.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,21.13,2026-07-10,146818424200.0,1223535003.1187098,True
DHR,Danaher Corporation,NYSE,common_stock,False,1978-12-29,Healthcare,Medical - Diagnostics & Research,US,707770626.9982417,0.823,140881743304.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,199.05,2026-07-10,140881743304.0,875683657.5529032,True
PFE,Pfizer Inc.,NYSE,common_stock,False,1972-06-01,Healthcare,Drug Manufacturers - General,US,5699440000.0,0.307,137755464800.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,24.17,2026-07-10,137755464800.0,1081084964.5835483,True
CRM,"Salesforce, Inc.",NYSE,common_stock,False,2004-06-23,Technology,Software - Application,US,819000000.0,1.178,133759080000.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,163.32,2026-07-10,133759080000.0,2701148748.192903,True
CVS,CVS Health Corp.,NYSE,common_stock,False,1973-02-21,Healthcare,Medical - Healthcare Plans,US,1275930000.0,0.598,132888109500.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,104.15,2026-07-10,132888109500.0,770203320.4819354,True
COP,ConocoPhillips,NYSE,common_stock,False,1981-12-31,Energy,Oil & Gas Exploration & Production,US,1218294006.997432,0.122,132842778523.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,109.04,2026-07-10,132842778522.99998,917361262.0580645,True
SYK,Stryker Corporation,NYSE,common_stock,False,1980-03-17,Healthcare,Medical - Devices,US,383360761.9989084,0.778,126424712092.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,329.78,2026-07-10,126424712092.0,864106504.7990323,True
VRT,Vertiv Holdings Co,NYSE,common_stock,False,2018-08-02,Industrials,Electrical Equipment & Parts,US,384108816.0007527,2.029,122476937070.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,318.86,2026-07-10,122476937070.0,1900554946.0203228,True
PH,Parker-Hannifin Corporation,NYSE,common_stock,False,1980-03-17,Industrials,Industrial - Machinery,US,126086388.9999688,1.11,121203063154.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,961.27,2026-07-10,121203063154.0,636041158.9664515,True
LMT,Lockheed Martin Corporation,NYSE,common_stock,False,1977-01-03,Industrials,Aerospace & Defense,US,230563608.0004587,0.113,120635490978.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,523.22,2026-07-10,120635490978.0,736588463.8135484,True
MO,"Altria Group, Inc.",NYSE,common_stock,False,1985-07-01,Consumer Defensive,Tobacco,US,1669891235.0006967,0.494,119848093936.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,71.79,2026-07-10,119881491760.70003,593284332.3651613,True
LOW,"Lowe's Companies, Inc.",NYSE,common_stock,False,1980-03-17,Consumer Cyclical,Home Improvement,US,560707000.0,0.85,118662422410.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,211.63,2026-07-10,118662422410.0,639554176.1380645,True
BMY,Bristol-Myers Squibb Company,NYSE,common_stock,False,1972-06-01,Healthcare,Drug Manufacturers - General,US,2042070000.0,0.235,117582390600.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,57.58,2026-07-10,117582390600.0,666968355.1719356,True
NOW,"ServiceNow, Inc.",NYSE,common_stock,False,2012-06-29,Technology,Software - Application,US,1031308000.0000001,0.959,111082184680.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,107.71,2026-07-10,111082184680.0,2910942870.6474195,True
SO,The Southern Company,NYSE,common_stock,False,1981-12-31,Utilities,Regulated Electric,US,1127300000.0,0.332,107781153000.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,95.61,2026-07-10,107781153000.0,564536832.5780644,True
MDT,Medtronic plc,NYSE,common_stock,False,1973-05-02,Healthcare,Medical - Devices,US,1280050000.0,0.583,107357793500.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,83.87,2026-07-10,107357793500.0,824059919.242258,True
GD,General Dynamics Corporation,NYSE,common_stock,False,1978-01-13,Industrials,Aerospace & Defense,US,270430186.99941343,0.338,101427545936.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,375.06,2026-07-10,101427545936.0,472135773.52032256,True
PWR,"Quanta Services, Inc.",NYSE,common_stock,False,1998-02-12,Industrials,Engineering & Construction,US,150060000.0,1.215,98823513600.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,658.56,2026-07-10,98823513599.99998,866375468.4096774,True
MCK,McKesson Corporation,NYSE,common_stock,False,1994-11-10,Healthcare,Medical - Distribution,US,117078000.0,0.315,94360184880.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,805.96,2026-07-10,94360184880.0,894908709.2183871,True
WM,"Waste Management, Inc.",NYSE,common_stock,False,1988-06-22,Industrials,Waste Management,US,401576000.0,0.448,93699728080.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,233.33,2026-07-10,93699728080.0,476839846.16258067,True
CMI,Cummins Inc.,NYSE,common_stock,False,1947-10-03,Industrials,Industrial - Machinery,US,137989067.0005178,1.222,93273709839.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,675.95,2026-07-10,93273709839.0,654298474.4767741,True
WMB,"The Williams Companies, Inc.",NYSE,common_stock,False,1981-12-31,Energy,Oil & Gas Midstream,US,1222998264.9960012,0.595,91749329840.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,75.02,2026-07-10,91749329840.00002,505370313.5035484,True
ELV,Elevance Health Inc.,NYSE,common_stock,False,2001-10-30,Healthcare,Medical - Healthcare Plans,US,217162379.999039,0.683,90389497427.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,416.23,2026-07-10,90389497427.0,690880851.7080646,True
HCA,"HCA Healthcare, Inc.",NYSE,common_stock,False,2011-03-10,Healthcare,Medical - Care Facilities,US,221839800.0,1.128,90197844282.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,406.59,2026-07-10,90197844282.0,604296032.8587097,True
FCX,Freeport-McMoRan Inc.,NYSE,common_stock,False,1995-07-10,Basic Materials,Copper,US,1437559865.0032508,1.364,88438682895.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,61.52,2026-07-10,88438682895.0,966898404.2980645,True
UPS,"United Parcel Service, Inc.",NYSE,common_stock,False,1999-11-10,Industrials,Integrated Freight & Logistics,US,746582000.0,1.03,83968077540.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,112.47,2026-07-10,83968077540.0,567016384.4806452,True
VLO,Valero Energy Corporation,NYSE,common_stock,False,1982-01-04,Energy,Oil & Gas Refining & Marketing,US,296933000.0,0.545,83346123770.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,280.69,2026-07-10,83346123770.0,766776085.9693549,True
MPC,Marathon Petroleum Corporation,NYSE,common_stock,False,2011-06-24,Energy,Oil & Gas Refining & Marketing,US,291937000.0,0.52,82834204380.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,283.74,2026-07-10,82834204380.0,582490188.636129,True
ACN,Accenture plc,NYSE,common_stock,False,2001-07-19,Technology,Information Technology Services,US,611942108.9994824,1.122,82752931400.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,135.23,2026-07-10,82752931400.0,1294094606.4390323,True
SHW,The Sherwin-Williams Company,NYSE,common_stock,False,1980-03-17,Basic Materials,Chemicals - Specialty,US,246636000.0,1.1,82373957640.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,333.99,2026-07-10,82373957640.0,729574102.1045161,True
MMM,3M Company,NYSE,common_stock,False,1946-01-14,Industrials,Conglomerates,US,521567261.0017775,1.081,82157274953.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,157.52,2026-07-10,82157274953.0,609758070.5619354,True
EMR,Emerson Electric Co.,NYSE,common_stock,False,1972-06-01,Industrials,Industrial - Machinery,US,560100000.0,1.244,77786688000.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,138.88,2026-07-10,77786688000.0,401053907.3287097,True
CI,Cigna Corporation,NYSE,common_stock,False,1982-03-31,Healthcare,Medical - Healthcare Plans,US,264531999.0015675,0.303,77629560427.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,293.46,2026-07-10,77629560427.0,475086287.3751613,True
ITW,Illinois Tool Works Inc.,NYSE,common_stock,False,1973-03-13,Industrials,Industrial - Machinery,US,287700000.0,1.011,77336637000.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,268.81,2026-07-10,77336637000.0,356122346.59774196,True
ECL,Ecolab Inc.,NYSE,common_stock,False,1973-02-21,Basic Materials,Chemicals - Specialty,US,281438000.0,0.895,77201257780.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,274.31,2026-07-10,77201257780.0,445515988.0445161,True
NOC,Northrop Grumman Corporation,NYSE,common_stock,False,1981-12-31,Industrials,Aerospace & Defense,US,142033000.0,-0.102,76645267790.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,539.63,2026-07-10,76645267790.0,518292068.33064514,True
RCL,Royal Caribbean Cruises Ltd.,NYSE,common_stock,False,1993-04-28,Consumer Cyclical,Travel Services,US,268195000.0,1.764,76534807150.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,285.37,2026-07-10,76534807150.0,763250158.577742,True
HLT,Hilton Worldwide Holdings Inc.,NYSE,common_stock,False,2013-12-12,Consumer Cyclical,Travel Lodging,US,227648000.0,1.052,76371351040.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,335.48,2026-07-10,76371351040.0,592830095.463871,True
PSX,Phillips 66,NYSE,common_stock,False,2012-04-12,Energy,Oil & Gas Refining & Marketing,US,400935019.9989382,0.681,75520120367.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,188.36,2026-07-10,75520120367.0,449745756.65612906,True
FDX,FedEx Corporation,NYSE,common_stock,False,1978-04-12,Industrials,Integrated Freight & Logistics,US,238606756.001144,1.337,75087160046.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,314.69,2026-07-10,75087160046.0,627972010.6277419,True
CL,Colgate-Palmolive Company,NYSE,common_stock,False,1973-05-02,Consumer Defensive,Household & Personal Products,US,800189309.9956635,0.319,73809461954.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,92.24,2026-07-10,73809461954.0,473669717.2632258,True
NSC,Norfolk Southern Corporation,NYSE,common_stock,False,1982-06-02,Industrials,Railroads,US,224594000.99856475,1.263,73547797507.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,327.47,2026-07-10,73547797507.0,336781861.4690322,True
KMI,"Kinder Morgan, Inc.",NYSE,common_stock,False,2011-02-11,Energy,Oil & Gas Midstream,US,2224825757.0049815,0.533,71461403315.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,32.12,2026-07-10,71461403315.0,348148386.9967742,True
EOG,"EOG Resources, Inc.",NYSE,common_stock,False,1989-10-04,Energy,Oil & Gas Exploration & Production,US,532629000.0,0.261,71425548900.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,134.1,2026-07-10,71425548900.0,512144617.30935484,True
SLB,Slb N.V.,NYSE,common_stock,False,1981-12-31,Energy,Oil & Gas Equipment & Services,US,1495060000.0,0.733,71404065600.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,47.76,2026-07-10,71404065600.0,821602940.5787096,True
MSI,"Motorola Solutions, Inc.",NYSE,common_stock,False,1980-03-17,Technology,Communication Equipment,US,165996000.0,0.885,70196388480.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,422.88,2026-07-10,70196388480.0,454384382.9509677,True
GM,General Motors Company,NYSE,common_stock,False,2010-11-18,Consumer Cyclical,Auto - Manufacturers,US,901665195.0032114,1.309,70194635431.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,77.85,2026-07-10,70194635431.0,629912669.9374194,True
URI,"United Rentals, Inc.",NYSE,common_stock,False,1997-12-18,Industrials,Rental & Leasing Services,US,62646600.0,1.794,68632482630.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,1095.55,2026-07-10,68632482630.0,517274099.1248387,True
RSG,"Republic Services, Inc.",NYSE,common_stock,False,1998-07-01,Industrials,Waste Management,US,307664086.9981752,0.405,67439967870.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,219.2,2026-07-10,67439967870.0,366534091.06225806,True
BSX,Boston Scientific Corporation,NYSE,common_stock,False,1992-05-19,Healthcare,Medical - Devices,US,1486355179.003797,0.577,66544121364.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,44.77,2026-07-10,66544121364.0,1072923590.9987097,True
NKE,"NIKE, Inc.",NYSE,common_stock,False,1980-12-02,Consumer Cyclical,Apparel - Footwear & Accessories,US,1479811224.9943657,1.128,65659224053.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,44.37,2026-07-10,65659224053.0,1065847265.3422581,True
CIEN,Ciena Corporation,NYSE,common_stock,False,1997-02-07,Technology,Communication Equipment,US,141552922.0003473,1.274,65216262224.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,460.72,2026-07-10,65216262224.00001,1387233698.284516,True
GWW,"W.W. Grainger, Inc.",NYSE,common_stock,False,1973-02-21,Industrials,Industrial - Distribution,US,47213118.99968018,1.035,64953920595.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,1375.76,2026-07-10,64953920595.0,364220142.38225806,True
HPE,Hewlett Packard Enterprise Company,NYSE,common_stock,False,2015-10-19,Technology,Computer Hardware,US,1324203521.0103092,1.438,64223870769.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,48.54,2026-07-10,64276838909.84041,1154854080.523871,True
FIX,"Comfort Systems USA, Inc.",NYSE,common_stock,False,1997-06-27,Industrials,Engineering & Construction,US,35202400.0,1.66,61818582616.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,1756.09,2026-07-10,61818582616.0,848860252.383871,True
TGT,Target Corporation,NYSE,common_stock,False,1967-10-18,Consumer Defensive,Discount Stores,US,454191016.4138237,0.981,61374829830.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,135.14,2026-07-10,61379373958.16413,671697820.253871,True
COR,"Cencora, Inc.",NYSE,common_stock,False,1995-04-04,Healthcare,Medical - Distribution,US,194561059.99868178,0.581,59037608046.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,303.44,2026-07-10,59037608046.0,481645019.8019355,True
TRGP,Targa Resources Corp.,NYSE,common_stock,False,2010-12-07,Energy,Oil & Gas Midstream,US,214643999.99999997,0.704,58672937400.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,273.35,2026-07-10,58672937400.0,330431684.9393548,True
CARR,Carrier Global Corporation,NYSE,common_stock,False,2020-03-19,Industrials,Industrial - Machinery,US,830580423.0025959,1.309,57592446531.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,69.34,2026-07-10,57592446531.0,434783349.2751613,True
DAL,"Delta Air Lines, Inc.",NYSE,common_stock,False,2007-05-03,Industrials,"Airlines, Airports & Air Services",US,656994000.0,1.288,57414705660.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,87.39,2026-07-10,57414705660.0,649496246.6132258,True
CTVA,"Corteva, Inc.",NYSE,common_stock,False,2019-05-24,Basic Materials,Agricultural Inputs,US,668820000.0,0.558,57304497600.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,85.68,2026-07-10,57304497600.00001,323600876.41451615,True
CAH,"Cardinal Health, Inc.",NYSE,common_stock,False,1983-08-04,Healthcare,Medical - Distribution,US,234206000.0,0.493,55225774800.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,235.8,2026-07-10,55225774800.0,481926797.8019355,True
BDX,"Becton, Dickinson and Company",NYSE,common_stock,False,1973-02-21,Healthcare,Medical - Instruments & Supplies,US,362295101.0003949,0.271,55047117646.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,151.94,2026-07-10,55047117646.0,438187488.81064516,True
KEYS,"Keysight Technologies, Inc.",NYSE,common_stock,False,2014-10-20,Technology,"Hardware, Equipment & Parts",US,170895367.99875796,1.214,55036853264.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,322.05,2026-07-10,55036853264.0,528286598.6351613,True
LHX,"L3Harris Technologies, Inc.",NYSE,common_stock,False,1981-12-31,Industrials,Aerospace & Defense,US,186295000.0,0.746,54168997150.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,290.77,2026-07-10,54168997150.0,413439592.37903225,True
AME,"AMETEK, Inc.",NYSE,common_stock,False,1984-07-19,Industrials,Electrical Equipment & Parts,US,229203000.0,0.99,53628917940.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,233.98,2026-07-10,53628917940.0,271924269.11129034,True
EW,Edwards Lifesciences Corporation,NYSE,common_stock,False,2000-03-27,Healthcare,Medical - Devices,US,575800000.0,0.855,53094518000.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,92.21,2026-07-10,53094518000.0,419313342.0967742,True
OXY,Occidental Petroleum Corporation,NYSE,common_stock,False,1981-12-31,Energy,Oil & Gas Exploration & Production,US,994634701.0020797,0.15,52606229336.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,52.89,2026-07-10,52606229336.0,655877199.1009678,True
ROK,"Rockwell Automation, Inc.",NYSE,common_stock,False,1981-12-31,Industrials,Industrial - Machinery,US,111274000.0,1.54,52534680880.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,472.12,2026-07-10,52534680880.0,336934930.08516127,True
NUE,Nucor Corporation,NYSE,common_stock,False,1980-03-17,Basic Materials,Steel,US,227741000.0,1.922,51781471170.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,227.37,2026-07-10,51781471170.0,394241949.7480645,True
AZO,"AutoZone, Inc.",NYSE,common_stock,False,1991-04-02,Consumer Cyclical,Specialty Retail,US,16325398.999882838,0.335,50162073983.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,3072.64,2026-07-10,50162073983.0,1189836204.4212902,True
HUM,Humana Inc.,NYSE,common_stock,False,1981-12-31,Healthcare,Medical - Healthcare Plans,US,120061499.99999999,0.717,47090521530.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,392.22,2026-07-10,47090521530.0,502801192.98322576,True
XYZ,"Block, Inc.",NYSE,common_stock,False,2015-11-19,Technology,Software - Infrastructure,US,595180966.0025873,2.541,46007488672.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,77.3,2026-07-10,46007488672.0,401170273.54483867,True
CMG,"Chipotle Mexican Grill, Inc.",NYSE,common_stock,False,2006-01-26,Consumer Cyclical,Restaurants,US,1282734000.0,0.964,45216373500.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,35.25,2026-07-10,45216373500.0,603585469.1348387,True
YUM,"Yum! Brands, Inc.",NYSE,common_stock,False,1997-09-17,Consumer Cyclical,Restaurants,US,275621201.9995108,0.56,45075091375.0,2026-07-10,fmp:company-screener,2026-07-11T01:52:19.928015+00:00,163.54,2026-07-10,45075091375.0,329895661.9748387,True
