ticker,name,sector,industry,final_bucket,decision_stage,decision_reason,rank,eligible,robust_return,expected_irr,median_irr,p10_irr,worst_case_hurdle_gap,business_quality,model_confidence,data_confidence,evidence_confidence,catastrophic_tail_floor_applied,catastrophic_tail_scenarios
BX,Blackstone Inc.,Financial Services,Asset Management,watchlist,step2_model_routing,asset_management_model_not_supported,,,,,,,,,,,,,
T,AT&T Inc.,Communication Services,Telecommunications Services,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,299,False,-1.0699999999999998,-0.1910101403307635,0.009931638743728427,-0.95,1.0699999999999998,0.5229,0.6333,1.0,0.6333,True,bear
UBER,"Uber Technologies, Inc.",Technology,Software - Application,normalization_rejected,step4_normalized_model,no_normalized_earnings,,,,,,,,,,,,,
DHR,Danaher Corporation,Healthcare,Medical - Diagnostics & Research,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,243,False,-0.43653878905344756,-0.20249109763608425,-0.19778811237047186,-0.31653878905344757,0.43653878905344756,0.4746,0.491832,1.0,0.491832,False,
PFE,Pfizer Inc.,Healthcare,Drug Manufacturers - General,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,212,False,-0.3882536167558283,0.01401536685880276,0.04765871842391793,-0.2682536167558283,0.3882536167558283,0.7064,0.361665,1.0,0.361665,False,
CRM,"Salesforce, Inc.",Technology,Software - Application,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,324,False,-1.0699999999999998,-0.6059691491078412,-0.663317225917126,-0.95,1.0699999999999998,0.1625,0.5479200000000001,0.85,0.46573200000000003,True,bear
COP,ConocoPhillips,Energy,Oil & Gas Exploration & Production,watchlist,step6_scenario_valuation,insufficient_post_valuation_model_confidence,,,,0.011055682385631385,0.0412062706309371,-0.3675803294347133,0.4875803294347133,0.6342,0.301077,1.0,0.301077,False,
PLD,"Prologis, Inc.",Real Estate,REIT - Industrial,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,112,False,-0.2596947110978338,-0.09402020084381213,-0.07879536409247156,-0.13969471109783382,0.2596947110978338,0.7103663648169222,0.6,0.8,0.48,False,
CVS,CVS Health Corp.,Healthcare,Medical - Healthcare Plans,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,305,False,-1.0699999999999998,-0.3000462722440716,-0.1365191776625579,-0.95,1.0699999999999998,0.5851,0.5256090000000001,0.7,0.36792630000000004,True,bear
CB,Chubb Limited,Financial Services,Insurance - Property & Casualty,hard_filter_rejected,step2_hard_filters,adr_excluded,,,,,,,,,,,,,
SPGI,S&P Global Inc.,Financial Services,Financial - Data & Stock Exchanges,watchlist,step2_model_routing,financial_sector_model_not_supported,,,,,,,,,,,,,
GLW,Corning Inc,Technology,"Hardware, Equipment & Parts",research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,286,False,-0.7421165296446997,-0.3950633632593962,-0.3539467051508836,-0.6221165296446997,0.7421165296446997,0.2121,0.49050000000000005,1.0,0.49050000000000005,False,
COF,Capital One Financial Corporation,Financial Services,Financial - Credit Services,watchlist,step2_model_routing,consumer_finance_model_not_supported,,,,,,,,,,,,,
BMY,Bristol-Myers Squibb Company,Healthcare,Drug Manufacturers - General,research_queue,step7_risk_adjusted_ranking,robust_return<=0,90,False,-0.23035854724279226,0.09984794855990915,0.12472696042386817,-0.11288841646164652,0.2328884164616465,0.8827,0.5352,1.0,0.5352,False,
MO,"Altria Group, Inc.",Consumer Defensive,Tobacco,research_queue,step7_risk_adjusted_ranking,robust_return<=0,23,False,-0.08490039075488522,0.14321749293303584,0.16218011317541825,-0.0023099331301636716,0.12230993313016367,0.9577,0.8869,1.0,0.8869,False,
SYK,Stryker Corporation,Healthcare,Medical - Devices,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,125,False,-0.2697279123403131,-0.0749546794872003,-0.067934011327452,-0.14972791234031313,0.2697279123403131,0.8184,0.8486,1.0,0.8486,False,
PGR,The Progressive Corporation,Financial Services,Insurance - Property & Casualty,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,190,False,-0.3448988911963424,-0.048351639904310156,-0.018138843504356905,-0.22489889119634243,0.3448988911963424,0.30657828806854137,0.6,0.8,0.48,False,
PH,Parker-Hannifin Corporation,Industrials,Industrial - Machinery,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,232,False,-0.4210558868671069,-0.2148500379587858,-0.20780196074410917,-0.3010558868671069,0.4210558868671069,0.7913,0.7868,1.0,0.7868,False,
LMT,Lockheed Martin Corporation,Industrials,Aerospace & Defense,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,42,False,-0.15576996380870692,0.010186493682704197,0.008087000343948629,-0.03576996380870692,0.15576996380870692,0.9652,0.706806,1.0,0.706806,False,
LOW,"Lowe's Companies, Inc.",Consumer Cyclical,Home Improvement,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,118,False,-0.26355961850669696,-0.09339950276771557,-0.10269884604203977,-0.14355961850669696,0.26355961850669696,0.9586,0.6261300000000001,1.0,0.6261300000000001,False,
VRT,Vertiv Holdings Co,Industrials,Electrical Equipment & Parts,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,289,False,-0.767927671422076,-0.44043501492160436,-0.40693291493516887,-0.647927671422076,0.767927671422076,0.43,0.502281,0.7,0.3515967,False,
HWM,Howmet Aerospace Inc.,Industrials,Aerospace & Defense,hard_filter_rejected,step2_hard_filters,security_type,,,,,,,,,,,,,
BNY,Bank of New York Mellon Corp,Financial Services,Investment - Banking & Investment Services,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,248,False,-0.4477865856092019,-0.21393427951299973,-0.19410877087212075,-0.32778658560920193,0.4477865856092019,0.4037882974777303,0.6,0.8,0.48,False,
SO,The Southern Company,Utilities,Regulated Electric,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,307,False,-1.0699999999999998,-0.314651527980459,-0.17665952321840456,-0.95,1.0699999999999998,0.3365,0.5673,1.0,0.5673,True,bear
MDT,Medtronic plc,Healthcare,Medical - Devices,hard_filter_rejected,step2_hard_filters,adr_excluded,,,,,,,,,,,,,
NOW,"ServiceNow, Inc.",Technology,Software - Application,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,250,False,-0.4492726614658023,-0.1955145180814725,-0.175321304082172,-0.3292726614658023,0.4492726614658023,0.3565,0.61713,1.0,0.61713,False,
TT,Trane Technologies plc,Industrials,Industrial - Machinery,hard_filter_rejected,step2_hard_filters,adr_excluded,,,,,,,,,,,,,
PNC,"The PNC Financial Services Group, Inc.",Financial Services,Banks - Regional,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,129,False,-0.2750343056978374,-0.06348181922082627,-0.04773632046268694,-0.15503430569783738,0.2750343056978374,0.5500590112361149,0.6,0.8,0.48,False,
GD,General Dynamics Corporation,Industrials,Aerospace & Defense,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,53,False,-0.17010000460024455,0.06114194019974094,0.07374826530867722,-0.05010000460024454,0.17010000460024455,0.8664,0.8608,1.0,0.8608,False,
MCK,McKesson Corporation,Healthcare,Medical - Distribution,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,44,False,-0.1568700443563284,0.09328111431132131,0.10899017467672822,-0.03687004435632839,0.1568700443563284,0.9592,0.7735500000000001,1.0,0.7735500000000001,False,
USB,U.S. Bancorp,Financial Services,Banks - Diversified,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,120,False,-0.26625257168154226,-0.04704090470121211,-0.030289264835041685,-0.14625257168154226,0.26625257168154226,0.5289760691982345,0.6,0.8,0.48,False,
DUK,Duke Energy Corporation,Utilities,Regulated Electric,hard_filter_rejected,step2_hard_filters,excessive_leverage,,,,,,,,,,,,,
WM,"Waste Management, Inc.",Industrials,Waste Management,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,163,False,-0.3106502338126301,-0.07638180632056898,-0.06329185357608362,-0.19065023381263013,0.3106502338126301,0.8143,0.8498,1.0,0.8498,False,
NEM,Newmont Corporation,Basic Materials,Gold,hard_filter_rejected,step2_hard_filters,severe_dilution,,,,,,,,,,,,,
PWR,"Quanta Services, Inc.",Industrials,Engineering & Construction,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,277,False,-0.5503062268772918,-0.30185537466768436,-0.28645321124131445,-0.4303062268772918,0.5503062268772918,0.2837,0.60327,1.0,0.60327,False,
VLO,Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,watchlist,step5_quality_risk,insufficient_model_confidence,,,,,,,,,0.3484,1.0,,,
MPC,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing,watchlist,step5_quality_risk,insufficient_model_confidence,,,,,,,,,0.3217,1.0,,,
KKR,KKR & Co. Inc.,Financial Services,Asset Management,watchlist,step2_model_routing,asset_management_model_not_supported,,,,,,,,,,,,,
WMB,"The Williams Companies, Inc.",Energy,Oil & Gas Midstream,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,313,False,-1.0699999999999998,-0.3693037828692468,-0.2514291503001005,-0.95,1.0699999999999998,0.335,0.42696,1.0,0.42696,True,bear
CMI,Cummins Inc.,Industrials,Industrial - Machinery,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,185,False,-0.34140214644605293,-0.12832207562769324,-0.12188857538640148,-0.22140214644605294,0.34140214644605293,0.8113,0.6786,1.0,0.6786,False,
MCO,Moody's Corporation,Financial Services,Financial - Data & Stock Exchanges,watchlist,step2_model_routing,financial_sector_model_not_supported,,,,,,,,,,,,,
UPS,"United Parcel Service, Inc.",Industrials,Integrated Freight & Logistics,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,114,False,-0.26008774033281945,-0.08326297437015451,-0.09104532680357802,-0.14008774033281948,0.26008774033281945,0.8121,0.6144660000000001,1.0,0.6144660000000001,False,
ACN,Accenture plc,Technology,Information Technology Services,hard_filter_rejected,step2_hard_filters,adr_excluded,,,,,,,,,,,,,
MRSH,"Marsh & McLennan Companies, Inc.",Financial Services,Insurance - Brokers,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,87,False,-0.22503973640025188,-0.04257583098156792,-0.024191965256775583,-0.10503973640025188,0.22503973640025188,0.6489284522725357,0.6,0.8,0.48,False,
JCI,Johnson Controls International plc,Industrials,Construction Materials,hard_filter_rejected,step2_hard_filters,adr_excluded,,,,,,,,,,,,,
FCX,Freeport-McMoRan Inc.,Basic Materials,Copper,watchlist,step6_scenario_valuation,insufficient_post_valuation_model_confidence,,,,-0.11337532814359289,-0.11298893667408261,-0.2478250958374701,0.3678250958374701,0.6734,0.344088,0.7,0.24086159999999998,False,
MMM,3M Company,Industrials,Conglomerates,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,145,False,-0.2931373258691746,-0.05769889697403411,-0.04704014016315338,-0.17313732586917466,0.2931373258691746,0.9489,0.7419,1.0,0.7419,False,
PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,watchlist,step5_quality_risk,insufficient_model_confidence,,,,,,,,,0.3457,1.0,,,
HCA,"HCA Healthcare, Inc.",Healthcare,Medical - Care Facilities,research_queue,step7_risk_adjusted_ranking,robust_return<=0,25,False,-0.09043741116435541,0.13207280863243798,0.14920487380586567,0.005867214473255474,0.11413278552674452,0.9684,0.81135,1.0,0.81135,False,
SHW,The Sherwin-Williams Company,Basic Materials,Chemicals - Specialty,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,215,False,-0.3935622269945452,-0.16831679409951902,-0.15585301676328525,-0.2735622269945452,0.3935622269945452,0.8382,0.8558,1.0,0.8558,False,
ELV,Elevance Health Inc.,Healthcare,Medical - Healthcare Plans,eligible,step7_risk_adjusted_ranking,eligible,11,True,0.015473491429947476,0.1534005051118584,0.14313841550319928,0.12230327116412809,0.0,0.8267,0.668736,1.0,0.668736,False,
ITW,Illinois Tool Works Inc.,Industrials,Industrial - Machinery,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,157,False,-0.30504559654684266,-0.09406117232938412,-0.08482278775773011,-0.18504559654684266,0.30504559654684266,0.9848,0.8504,1.0,0.8504,False,
AMT,American Tower Corporation,Real Estate,REIT - Specialty,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,126,False,-0.27339431750297627,-0.11233793486567001,-0.11511321346992409,-0.15339431750297627,0.27339431750297627,0.8016177874356133,0.6,0.8,0.48,False,
ICE,"Intercontinental Exchange, Inc.",Financial Services,Financial - Data & Stock Exchanges,watchlist,step2_model_routing,financial_sector_model_not_supported,,,,,,,,,,,,,
TRV,"The Travelers Companies, Inc.",Financial Services,Insurance - Property & Casualty,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,121,False,-0.26666165345095416,-0.034993418513224184,-0.01663425066226054,-0.14666165345095417,0.26666165345095416,0.4920745697209611,0.6,0.8,0.48,False,
AON,Aon plc,Financial Services,Insurance - Brokers,hard_filter_rejected,step2_hard_filters,adr_excluded,,,,,,,,,,,,,
EMR,Emerson Electric Co.,Industrials,Industrial - Machinery,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,264,False,-0.48639950035023505,-0.25033314144457103,-0.23300875620625439,-0.36639950035023505,0.48639950035023505,0.7259,0.7361,1.0,0.7361,False,
RCL,Royal Caribbean Cruises Ltd.,Consumer Cyclical,Travel Services,watchlist,step6_scenario_valuation,insufficient_post_valuation_model_confidence,,,,-0.0850898248900194,-0.17529213337402322,-0.95,1.0699999999999998,0.1661,0.29500200000000004,1.0,0.29500200000000004,True,bear
ECL,Ecolab Inc.,Basic Materials,Chemicals - Specialty,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,234,False,-0.42401808950555275,-0.16614920207648534,-0.1491043927249847,-0.30401808950555276,0.42401808950555275,0.7765,0.7571,1.0,0.7571,False,
NSC,Norfolk Southern Corporation,Industrials,Railroads,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,249,False,-0.44843563569185785,-0.236585110292799,-0.23582314391678655,-0.32843563569185785,0.44843563569185785,0.712,0.6024780000000001,1.0,0.6024780000000001,False,
FDX,FedEx Corporation,Industrials,Integrated Freight & Logistics,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,208,False,-0.38735116247145923,-0.1386812188611657,-0.1291709528872161,-0.26735116247145924,0.38735116247145923,0.5949,0.65925,1.0,0.65925,False,
EOG,"EOG Resources, Inc.",Energy,Oil & Gas Exploration & Production,research_queue,step7_risk_adjusted_ranking,robust_return<=0,26,False,-0.10988013629227916,0.21575032386463142,0.23396582550485626,-0.03542088016401974,0.15542088016401973,0.8308,0.3996,1.0,0.3996,False,
CI,Cigna Corporation,Healthcare,Medical - Healthcare Plans,watchlist,step6_scenario_valuation,insufficient_post_valuation_model_confidence,,,,0.31835706611091164,0.3538014827587176,-0.08904744143364945,0.20904744143364945,0.7373,0.3279771000000001,1.0,0.3279771000000001,False,
CL,Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,59,False,-0.18084311256418,0.057284541096305513,0.07292970464914109,-0.06084311256418003,0.18084311256418,0.9792,0.9173,1.0,0.9173,False,
SPG,"Simon Property Group, Inc.",Real Estate,REIT - Retail,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,115,False,-0.2610034987842976,-0.09056152504891815,-0.09271521563575968,-0.14100349878429763,0.2610034987842976,0.760744526913082,0.6,0.8,0.48,False,
NOC,Northrop Grumman Corporation,Industrials,Aerospace & Defense,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,116,False,-0.26142249121796335,-0.07274019107899217,-0.0747621586473542,-0.14142249121796338,0.26142249121796335,0.7765,0.631476,1.0,0.631476,False,
CVNA,Carvana Co.,Consumer Cyclical,Auto - Dealerships,hard_filter_rejected,step2_hard_filters,severe_dilution,,,,,,,,,,,,,
HLT,Hilton Worldwide Holdings Inc.,Consumer Cyclical,Travel Lodging,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,287,False,-0.7562139821998423,-0.26256601270542884,-0.19578782242315357,-0.6362139821998423,0.7562139821998423,0.8425,0.42399000000000003,1.0,0.42399000000000003,False,
KMI,"Kinder Morgan, Inc.",Energy,Oil & Gas Midstream,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,304,False,-1.0699999999999998,-0.2926810689561534,-0.12763006815221156,-0.95,1.0699999999999998,0.2768,0.45566999999999996,1.0,0.45566999999999996,True,bear
