ticker,name,exchange,security_type,is_adr,listing_date,sector,industry,country,shares_outstanding,beta,market_cap_hint,as_of,source,fetched_at,price,price_as_of,market_cap,avg_dollar_volume,is_price_fresh
CBRE,"CBRE Group, Inc.",NYSE,common_stock,False,2004-06-10,Real Estate,Real Estate - Services,US,289575298.0011835,1.193,44041507073.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,152.1,2026-08-21,44044402825.98001,265856069.48545456,True
IQV,IQVIA Holdings Inc.,NYSE,common_stock,False,2013-05-09,Healthcare,Medical - Diagnostics & Research,US,164600000.0,1.175,42766372000.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,259.82,2026-08-21,42766372000.0,298028083.339394,True
LYV,"Live Nation Entertainment, Inc.",NYSE,common_stock,False,2005-12-21,Communication Services,Entertainment,US,232713000.0,1.116,42311877660.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,181.82,2026-08-21,42311877660.0,401048102.1248485,True
YUM,"Yum! Brands, Inc.",NYSE,common_stock,False,1997-09-17,Consumer Cyclical,Restaurants,US,275621000.0032681,0.553,42167945843.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,152.99,2026-08-21,42167256790.49999,413170331.96878785,True
DHI,"D.R. Horton, Inc.",NYSE,common_stock,False,1992-06-05,Consumer Cyclical,Residential Construction,US,279701266.99696666,1.375,41493682959.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,148.35,2026-08-21,41493682959.0,355830459.94969696,True
VEEV,Veeva Systems Inc.,NYSE,common_stock,False,2013-10-16,Technology,Software - Application,US,162443291.00040337,0.922,40269691839.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,247.9,2026-08-21,40269691839.0,420030928.2636364,True
SYY,Sysco Corporation,NYSE,common_stock,False,1973-05-08,Consumer Defensive,Food Distribution,US,478183000.00000006,0.636,40215190300.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,84.1,2026-08-21,40215190300.0,273692574.32272726,True
ED,"Consolidated Edison, Inc.",NYSE,common_stock,False,2001-02-15,Utilities,Regulated Electric,US,368530000.0,0.263,39193165500.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,106.35,2026-08-21,39193165500.0,237915143.21727273,True
ADM,Archer-Daniels-Midland Company,NYSE,common_stock,False,1980-03-17,Consumer Defensive,Agricultural Farm Products,US,481957000.0,0.612,38701147100.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,80.3,2026-08-21,38701147100.0,291777634.25030303,True
HSY,The Hershey Company,NYSE,common_stock,False,1980-03-17,Consumer Defensive,Food Confectioners,US,202809604.99839106,0.097,37815878948.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,186.46,2026-08-21,37815878948.0,337415487.93363637,True
EL,The Estée Lauder Companies Inc.,NYSE,common_stock,False,1995-11-17,Consumer Defensive,Household & Personal Products,US,361674641.99529135,1.246,36869113005.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,101.94,2026-08-21,36869113005.0,292375791.5193939,True
KVUE,Kenvue Inc.,NYSE,common_stock,False,2023-05-04,Consumer Defensive,Household & Personal Products,US,1920008667.9958029,0.431,36595365212.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,19.06,2026-08-21,36595365212.0,376537114.45,True
PEG,Public Service Enterprise Group Incorporated,NYSE,common_stock,False,1980-01-02,Utilities,Regulated Electric,US,498321000.0,0.527,36183087810.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,72.61,2026-08-21,36183087810.0,221375799.71575758,True
VMC,Vulcan Materials Company,NYSE,common_stock,False,1957-01-02,Basic Materials,Construction Materials,US,129578999.99999999,1.057,35768987160.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,276.04,2026-08-21,35768987160.0,326281767.4139394,True
KR,The Kroger Co.,NYSE,common_stock,False,1977-01-02,Consumer Defensive,Grocery Stores,US,612647000.0,0.409,35472261300.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,57.9,2026-08-21,35472261300.0,479016875.95666665,True
CCL,Carnival Corporation & plc,NYSE,common_stock,False,1987-07-24,Consumer Cyclical,Travel Services,US,1369649119.0050523,2.338,35241071832.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,25.73,2026-08-21,35241071832.0,576572533.9621212,True
WEC,"WEC Energy Group, Inc.",NYSE,common_stock,False,1980-03-17,Utilities,Regulated Electric,US,325726000.0,0.461,34530213260.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,106.01,2026-08-21,34530213260.0,260902712.19363636,True
EME,"EMCOR Group, Inc.",NYSE,common_stock,False,1995-01-10,Industrials,Engineering & Construction,US,44109901.0004893,1.147,34256631315.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,776.62,2026-08-21,34256631315.0,334973577.64757574,True
RMD,ResMed Inc.,NYSE,common_stock,False,1995-06-02,Healthcare,Medical - Devices,US,145056384.00138217,0.748,33583454024.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,231.52,2026-08-21,33583454024.000004,325412511.69454545,True
JBL,Jabil Inc.,NYSE,common_stock,False,1993-05-03,Technology,"Hardware, Equipment & Parts",US,104787089.00098976,1.304,32820364146.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,313.21,2026-08-21,32820364146.000004,412596919.5678788,True
ZTS,Zoetis Inc.,NYSE,common_stock,False,2013-02-01,Healthcare,Drug Manufacturers - Specialty & Generic,US,419228000.0,0.73,32590784720.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,77.73,2026-08-21,32586592440.0,502573414.8233333,True
MLM,"Martin Marietta Materials, Inc.",NYSE,common_stock,False,1994-02-17,Basic Materials,Construction Materials,US,60065800.00000001,1.106,32130397736.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,534.92,2026-08-21,32130397736.0,348960294.0781818,True
IR,Ingersoll Rand Inc.,NYSE,common_stock,False,2017-05-12,Industrials,Industrial - Machinery,US,391337000.0,1.161,31506541870.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,80.51,2026-08-21,31506541870.000004,352319606.99151516,True
WAT,Waters Corporation,NYSE,common_stock,False,1995-11-17,Healthcare,Medical - Diagnostics & Research,US,74790825.99951303,1.184,30716592238.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,410.7,2026-08-21,30716592238.0,343993063.35272723,True
LVS,Las Vegas Sands Corp.,NYSE,common_stock,False,2004-12-15,Consumer Cyclical,"Gambling, Resorts & Casinos",US,647701184.0102062,0.835,30461386684.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,47.03,2026-08-21,30461386684.0,235083074.72151518,True
HAL,Halliburton Company,NYSE,common_stock,False,1972-06-01,Energy,Oil & Gas Equipment & Services,US,835397735.0028296,0.753,29522955955.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,35.34,2026-08-21,29522955955.0,403435955.3178788,True
TDY,Teledyne Technologies Incorporated,NYSE,common_stock,False,1999-11-23,Technology,"Hardware, Equipment & Parts",US,46354094.99960701,0.92,29488157534.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,636.15,2026-08-21,29488157534.0,232673344.86727273,True
MTD,Mettler-Toledo International Inc.,NYSE,common_stock,False,1997-11-14,Healthcare,Medical - Diagnostics & Research,US,20207600.0,1.228,28194653900.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,1395.25,2026-08-21,28194653900.0,256001856.56484848,True
WSM,"Williams-Sonoma, Inc.",NYSE,common_stock,False,1983-07-07,Consumer Cyclical,Specialty Retail,US,117746610.99840054,1.47,27974239841.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,237.58,2026-08-21,27974239841.0,229786440.4372727,True
ATO,Atmos Energy Corporation,NYSE,common_stock,False,1983-12-28,Utilities,Regulated Gas,US,166919822.00179803,0.602,27850572301.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,166.85,2026-08-21,27850572301.0,212179790.45818183,True
LH,Labcorp Holdings Inc.,NYSE,common_stock,False,1990-03-29,Healthcare,Medical - Diagnostics & Research,US,82000000.0,0.843,27579880000.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,336.34,2026-08-21,27579879999.999996,196352420.78878787,True
CPAY,"Corpay, Inc.",NYSE,common_stock,False,2010-12-15,Technology,Software - Infrastructure,US,65361918.998873256,0.869,27264417272.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,417.13,2026-08-21,27264417272.0,222921758.20030302,True
DG,Dollar General Corporation,NYSE,common_stock,False,2009-11-13,Consumer Defensive,Discount Stores,US,220586646.99781218,0.235,27222598106.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,123.41,2026-08-21,27222598106.0,328147117.31545454,True
OTIS,Otis Worldwide Corporation,NYSE,common_stock,False,2020-03-19,Industrials,Industrial - Machinery,US,380669338.99846137,0.879,27214051045.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,71.49,2026-08-21,27214051045.0,270897897.4260606,True
DOV,Dover Corporation,NYSE,common_stock,False,1980-03-17,Industrials,Industrial - Machinery,US,134680000.0,1.156,27194585600.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,201.92,2026-08-21,27194585600.0,235356461.41121212,True
HPQ,HP Inc.,NYSE,common_stock,False,1957-11-06,Technology,Computer Hardware,US,914523000.0,1.194,27170478330.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,29.71,2026-08-21,27170478330.0,429112623.8121213,True
DGX,Quest Diagnostics Incorporated,NYSE,common_stock,False,1996-12-17,Healthcare,Medical - Diagnostics & Research,US,110373000.0,0.548,26974057470.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,244.39,2026-08-21,26974057470.0,210855048.82,True
TPL,Texas Pacific Land Corporation,NYSE,common_stock,False,1980-03-17,Energy,Oil & Gas Exploration & Production,US,68974400.0,0.633,26461338816.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,383.64,2026-08-21,26461338816.0,146177599.66333336,True
TPR,"Tapestry, Inc.",NYSE,common_stock,False,2000-10-06,Consumer Cyclical,Luxury Goods,US,202045000.00000003,1.464,26300197650.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,130.17,2026-08-21,26300197650.0,402614938.54484844,True
DRI,"Darden Restaurants, Inc.",NYSE,common_stock,False,1995-05-09,Consumer Cyclical,Restaurants,US,114535003.00090253,0.585,25380956665.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,221.6,2026-08-21,25380956665.0,278883343.16636366,True
FICO,Fair Isaac Corporation,NYSE,common_stock,False,1987-07-22,Technology,Software - Application,US,21597635.999897666,1.321,25326899808.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,1172.67,2026-08-21,25326899807.999996,382699148.2609091,True
PPG,"PPG Industries, Inc.",NYSE,common_stock,False,1980-03-17,Basic Materials,Chemicals - Specialty,US,222300003.00096807,1.063,25259949341.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,113.63,2026-08-21,25259949341.0,212788269.08636364,True
PHM,"PulteGroup, Inc.",NYSE,common_stock,False,1980-03-17,Consumer Cyclical,Residential Construction,US,193010797.0,1.206,24898392813.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,129.0,2026-08-21,24898392813.0,218570387.35303032,True
WST,"West Pharmaceutical Services, Inc.",NYSE,common_stock,False,1980-03-17,Healthcare,Medical - Instruments & Supplies,US,70375800.0,1.138,24848287464.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,353.08,2026-08-21,24848287464.0,266990136.51484847,True
HUBB,Hubbell Incorporated,NYSE,common_stock,False,1972-06-05,Industrials,Electrical Equipment & Parts,US,52832570.99972343,0.899,24832893347.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,470.03,2026-08-21,24832893347.0,289885312.44969696,True
EXPD,"Expeditors International of Washington, Inc.",NYSE,common_stock,False,1984-09-26,Industrials,Integrated Freight & Logistics,US,130791000.0,1.045,24563857710.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,187.81,2026-08-21,24563857710.0,204157687.1878788,True
OMC,Omnicom Group Inc.,NYSE,common_stock,False,1980-03-17,Communication Services,Advertising Agencies,US,274346000.0,0.66,24016248840.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,87.54,2026-08-21,24016248840.0,293566508.66090906,True
NRG,"NRG Energy, Inc.",NYSE,common_stock,False,2003-12-02,Utilities,Independent Power Producers,US,210986000.0,1.203,23864626460.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,113.11,2026-08-21,23864626460.0,326164502.63060606,True
CHD,"Church & Dwight Co., Inc.",NYSE,common_stock,False,1980-03-17,Consumer Defensive,Household & Personal Products,US,236944000.0,0.471,23410067200.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,98.8,2026-08-21,23410067200.0,187412857.95939395,True
STE,STERIS plc,NYSE,common_stock,False,1992-06-01,Healthcare,Medical - Specialties,US,97457700.0,0.914,23188110561.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,237.93,2026-08-21,23188110561.0,170525472.449697,True
STZ,"Constellation Brands, Inc.",NYSE,common_stock,False,1992-03-17,Consumer Defensive,Beverages - Alcoholic,US,170804353.00014743,0.4,23171318528.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,135.66,2026-08-21,23171318528.0,298883336.7966666,True
RL,Ralph Lauren Corporation,NYSE,common_stock,False,1997-06-12,Consumer Cyclical,Apparel - Manufacturers,US,60999811.99978529,1.371,22727919953.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,372.59,2026-08-21,22727919953.0,237254875.12636364,True
EFX,Equifax Inc.,NYSE,common_stock,False,1980-03-17,Industrials,Consulting Services,US,117484896.00249195,1.296,22629940668.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,192.62,2026-08-21,22629940668.0,282690606.44242424,True
PKG,Packaging Corporation of America,NYSE,common_stock,False,2000-01-28,Consumer Cyclical,Packaging & Containers,US,89098646.99948575,0.807,22523246975.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,252.79,2026-08-21,22523246975.0,154971570.97454545,True
LEN,Lennar Corporation,NYSE,common_stock,False,1980-03-17,Consumer Cyclical,Residential Construction,US,248295270.99517354,1.398,21606654482.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,87.02,2026-08-21,21606654482.0,232635722.53181818,True
IFF,International Flavors & Fragrances Inc.,NYSE,common_stock,False,1974-12-17,Basic Materials,Chemicals - Specialty,US,255303000.0,0.943,21516936840.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,84.28,2026-08-21,21516936840.0,150114721.43575758,True
FIS,"Fidelity National Information Services, Inc.",NYSE,common_stock,False,2001-06-20,Technology,Information Technology Services,US,516878999.99999994,0.813,21367777860.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,41.34,2026-08-21,21367777860.0,252518995.91363636,True
GIS,"General Mills, Inc.",NYSE,common_stock,False,1980-03-17,Consumer Defensive,Packaged Foods,US,533707998.99924946,-0.047,21332308720.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,39.97,2026-08-21,21332308720.0,368820931.0590909,True
BR,"Broadridge Financial Solutions, Inc.",NYSE,common_stock,False,2007-03-22,Technology,Information Technology Services,US,115658000.0,0.889,21070574440.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,182.18,2026-08-21,21070574440.0,197197613.6460606,True
TSN,"Tyson Foods, Inc.",NYSE,common_stock,False,1980-03-17,Consumer Defensive,Agricultural Farm Products,US,354519818.99794805,0.378,20732319015.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,58.48,2026-08-21,20732319015.0,199217189.41333333,True
SNA,Snap-on Incorporated,NYSE,common_stock,False,2017-03-02,Industrials,Manufacturing - Tools & Accessories,US,51727123.99908488,0.723,20348933310.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,393.39,2026-08-21,20348933310.0,140655309.88484848,True
CF,"CF Industries Holdings, Inc.",NYSE,common_stock,False,2005-08-11,Basic Materials,Agricultural Inputs,US,153629000.0,0.398,19917999850.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,129.6,2026-08-21,19910318400.0,301805178.5869697,True
ZBH,"Zimmer Biomet Holdings, Inc.",NYSE,common_stock,False,2001-07-25,Healthcare,Medical - Devices,US,193462000.0,0.462,19535792760.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,100.98,2026-08-21,19535792760.0,214309795.6418182,True
DD,"DuPont de Nemours, Inc.",NYSE,common_stock,False,1972-06-01,Basic Materials,Chemicals,US,135019000.0,1.09,18675828080.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,138.33,2026-08-21,18677178270.0,204919384.9300455,True
GPC,Genuine Parts Company,NYSE,common_stock,False,1980-03-17,Consumer Cyclical,Auto - Parts,US,137859758.00238878,0.646,18467693182.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,133.96,2026-08-21,18467693182.0,198039676.62363636,True
FTV,Fortive Corporation,NYSE,common_stock,False,2016-07-05,Technology,"Hardware, Equipment & Parts",US,302017051.99733686,0.976,18145184484.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,60.08,2026-08-21,18145184484.0,171296928.68939394,True
BBY,"Best Buy Co., Inc.",NYSE,common_stock,False,1985-04-18,Consumer Cyclical,Specialty Retail,US,210767000.0,1.317,18102777630.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,85.89,2026-08-21,18102777630.0,320048269.8730303,True
LDOS,"Leidos Holdings, Inc.",NYSE,common_stock,False,2006-10-17,Technology,Information Technology Services,US,125785000.00000001,0.546,17784741150.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,141.39,2026-08-21,17784741150.0,193307440.57575756,True
ROL,"Rollins, Inc.",NYSE,common_stock,False,1980-03-17,Industrials,Specialty Business Services,US,481145404.0097535,0.744,17759076862.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,36.91,2026-08-21,17759076862.0,224568755.23181817,True
J,Jacobs Solutions Inc.,NYSE,common_stock,False,1980-03-17,Industrials,Engineering & Construction,US,118080999.99999999,0.667,17721596480.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,150.08,2026-08-21,17721596480.0,142151382.22424242,True
IEX,IDEX Corporation,NYSE,common_stock,False,1989-06-02,Industrials,Industrial - Machinery,US,73719900.0,0.976,17279207361.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,234.39,2026-08-21,17279207361.0,167784098.46121213,True
NVR,"NVR, Inc.",NYSE,common_stock,False,1985-07-22,Consumer Cyclical,Residential Construction,US,2699290.000015727,0.913,17163462458.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,6358.51,2026-08-21,17163462458.0,198272799.91727275,True
BALL,Ball Corporation,NYSE,common_stock,False,1972-07-13,Consumer Cyclical,Packaging & Containers,US,266247000.0,0.956,16930646730.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,63.59,2026-08-21,16930646730.0,141652289.64424244,True
SWK,"Stanley Black & Decker, Inc.",NYSE,common_stock,False,1980-03-17,Industrials,Manufacturing - Tools & Accessories,US,151017000.0,1.172,15104720340.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,100.02,2026-08-21,15104720340.0,157393319.95000002,True
MKC,"McCormick & Company, Incorporated",NYSE,common_stock,False,1999-04-26,Consumer Defensive,Packaged Foods,US,268851555.0081213,0.627,14897064663.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,55.41,2026-08-21,14897064663.000002,197568966.88878787,True
MAS,Masco Corporation,NYSE,common_stock,False,1980-03-17,Basic Materials,Construction Materials,US,197187430.00409332,1.296,14451866745.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,73.29,2026-08-21,14451866745.0,189588939.4309091,True
TYL,"Tyler Technologies, Inc.",NYSE,common_stock,False,1980-03-17,Technology,Software - Application,US,40952300.0,0.809,14363200179.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,350.73,2026-08-21,14363200179.0,256963687.61121213,True
TXT,Textron Inc.,NYSE,common_stock,False,1947-12-22,Industrials,Aerospace & Defense,US,171987000.0,0.908,14266321650.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,82.95,2026-08-21,14266321650.0,148567121.02757576,True
CRL,"Charles River Laboratories International, Inc.",NYSE,common_stock,False,2000-06-23,Healthcare,Medical - Diagnostics & Research,US,48167700.0,1.376,14218623363.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,295.19,2026-08-21,14218623363.0,203429319.1839394,True
AVY,Avery Dennison Corporation,NYSE,common_stock,False,1973-02-21,Consumer Cyclical,Packaging & Containers,US,76490400.0,0.812,14052051384.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,183.71,2026-08-21,14052051384.0,125049710.76848485,True
LII,Lennox International Inc.,NYSE,common_stock,False,1999-07-29,Industrials,Industrial - Machinery,US,34560700.0,1.199,13923469209.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,402.87,2026-08-21,13923469209.0,236684021.10454544,True
RVTY,"Revvity, Inc.",NYSE,common_stock,False,1965-07-06,Healthcare,Medical - Diagnostics & Research,US,111560000.0,1.072,13917110000.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,124.75,2026-08-21,13917110000.0,168843097.4369697,True
BF-B,Brown-Forman Corporation,NYSE,common_stock,False,1980-03-17,Consumer Defensive,Beverages - Wineries & Distilleries,US,466342158.0168776,0.34,13262770974.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,28.44,2026-08-21,13262770974.0,69799362.94242424,True
HRL,Hormel Foods Corporation,NYSE,common_stock,False,1980-03-17,Consumer Defensive,Packaged Foods,US,550315000.0,0.331,13147025350.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,23.88,2026-08-21,13141522200.0,102821402.79272726,True
IT,"Gartner, Inc.",NYSE,common_stock,False,1993-10-05,Technology,Information Technology Services,US,66951898.99948953,0.913,13115877014.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,195.9,2026-08-21,13115877014.0,224278051.3430303,True
CLX,The Clorox Company,NYSE,common_stock,False,1983-03-21,Consumer Defensive,Household & Personal Products,US,120921000.0,0.541,12901061490.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,106.69,2026-08-21,12901061490.0,253996124.6439394,True
GDDY,GoDaddy Inc.,NYSE,common_stock,False,2015-03-31,Technology,Software - Infrastructure,US,132409846.99701248,0.918,12853023848.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,97.07,2026-08-21,12853023848.0,204997192.11696967,True
DECK,Deckers Outdoor Corporation,NYSE,common_stock,False,1993-10-15,Consumer Cyclical,Apparel - Footwear & Accessories,US,136182000.0,1.167,12485165760.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,91.68,2026-08-21,12485165760.0,219214202.47515154,True
GNRC,Generac Holdings Inc.,NYSE,common_stock,False,2010-02-11,Industrials,Industrial - Machinery,US,58868700.0,1.925,12125774826.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,205.98,2026-08-21,12125774826.0,243743262.25030303,True
HII,"Huntington Ingalls Industries, Inc.",NYSE,common_stock,False,2011-03-22,Industrials,Aerospace & Defense,US,39404598.00134138,0.241,11750451124.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,298.2,2026-08-21,11750451124.0,150529344.6848485,True
DVA,DaVita Inc.,NYSE,common_stock,False,1995-10-31,Healthcare,Medical - Care Facilities,US,64200000.0,0.87,11159244000.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,173.82,2026-08-21,11159244000.0,180339972.54636362,True
UHS,"Universal Health Services, Inc.",NYSE,common_stock,False,1981-07-09,Healthcare,Medical - Care Facilities,US,60536352.00270789,1.063,10730673756.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,177.26,2026-08-21,10730673756.0,152807873.94575757,True
AOS,A. O. Smith Corporation,NYSE,common_stock,False,1983-09-30,Industrials,Industrial - Machinery,US,138586780.99239063,1.157,8742054145.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,63.08,2026-08-21,8742054145.0,101896812.77878787,True
MOS,The Mosaic Company,NYSE,common_stock,False,1988-01-26,Basic Materials,Agricultural Inputs,US,317846643.99836135,0.821,7758636580.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,24.41,2026-08-21,7758636580.000001,204034764.0057576,True
BLDR,"Builders FirstSource, Inc.",NYSE,common_stock,False,2005-06-28,Basic Materials,Construction Materials,US,107596000.00000001,1.418,7554315160.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,70.21,2026-08-21,7554315160.0,167274147.01878786,True
NVDA,NVIDIA Corporation,NASDAQ,common_stock,False,1999-01-22,Technology,Semiconductors,US,24221000000.0,2.215,5200733120000.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,214.72,2026-08-21,5200733120000.0,29255775419.301514,True
AAPL,Apple Inc.,NASDAQ,common_stock,False,1980-12-12,Technology,Consumer Electronics,US,14687355999.999998,1.086,4543533578600.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,309.35,2026-08-21,4543533578600.0,16819184154.793634,True
GOOGL,Alphabet Inc.,NASDAQ,common_stock,False,2004-08-19,Communication Services,Internet Content & Information,US,12102111286.001394,1.237,4173050013639.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,344.82,2026-08-21,4173050013639.0005,11285411962.188183,True
MSFT,Microsoft Corporation,NASDAQ,common_stock,False,1986-03-13,Technology,Software - Infrastructure,US,7425550000.0,1.099,3588322782000.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,483.24,2026-08-21,3588322782000.0,15668564939.573637,True
AMZN,"Amazon.com, Inc.",NASDAQ,common_stock,False,1997-05-15,Consumer Cyclical,Specialty Retail,US,10757100000.0,1.454,2782108773000.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,258.63,2026-08-21,2782108773000.0,12245532785.082727,True
AVGO,Broadcom Inc.,NASDAQ,common_stock,False,2009-08-06,Technology,Semiconductors,US,4757580000.0,1.473,1752930351000.0,2026-08-21,fmp:company-screener,2026-08-22T00:43:42.804386+00:00,368.45,2026-08-21,1752930351000.0,9890404616.502121,True
