ticker,name,exchange,security_type,is_adr,listing_date,sector,industry,country,shares_outstanding,beta,market_cap_hint,as_of,source,fetched_at,price,price_as_of,market_cap,avg_dollar_volume,is_price_fresh
DIS,The Walt Disney Company,NYSE,common_stock,False,1957-11-12,Communication Services,Entertainment,US,1736510000.0,1.395,182837137900.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,105.31,2026-09-04,182871868100.0,1057619679.9745456,True
MCD,McDonald's Corporation,NYSE,common_stock,False,1965-04-21,Consumer Cyclical,Restaurants,US,710506000.0,0.419,181669279140.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,255.69,2026-09-04,181669279140.0,1259239832.2239394,True
T,AT&T Inc.,NYSE,common_stock,False,1983-11-21,Communication Services,Telecommunications Services,US,6852390000.0,0.417,175866589350.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,25.68,2026-09-04,175969375200.0,1425301665.0033333,True
UNP,Union Pacific Corporation,NYSE,common_stock,False,1980-01-02,Industrials,Railroads,US,594075498.0008286,0.965,172056145731.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,289.62,2026-09-04,172056145731.0,785901743.6078788,True
COP,ConocoPhillips,NYSE,common_stock,False,1981-12-31,Energy,Oil & Gas Exploration & Production,US,1218294007.0013409,0.123,163568153380.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,134.26,2026-09-04,163568153380.0,859879181.1872728,True
PFE,Pfizer Inc.,NYSE,common_stock,False,1972-06-01,Healthcare,Drug Manufacturers - General,US,5699440000.0,0.28,162149068000.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,28.45,2026-09-04,162149068000.0,1136240213.9854546,True
UBER,"Uber Technologies, Inc.",NYSE,common_stock,False,2019-05-10,Technology,Software - Application,US,2035599013.0015838,1.154,154216981225.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,75.76,2026-09-04,154216981225.0,1387932796.8448484,True
NOW,"ServiceNow, Inc.",NYSE,common_stock,False,2012-06-29,Technology,Software - Application,US,1033862000.0000001,0.93,146043346120.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,141.26,2026-09-04,146043346120.0,2557506200.7460604,True
DHR,Danaher Corporation,NYSE,common_stock,False,1978-12-29,Healthcare,Medical - Diagnostics & Research,US,702986054.0017337,0.796,145982083974.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,207.66,2026-09-04,145982083974.0,980894105.2469697,True
TJX,"The TJX Companies, Inc.",NYSE,common_stock,False,1987-06-26,Consumer Cyclical,Apparel - Retail,US,1104704446.0024226,0.616,145909363228.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,132.08,2026-09-04,145909363228.0,938195046.1245455,True
BMY,Bristol-Myers Squibb Company,NYSE,common_stock,False,1972-06-01,Healthcare,Drug Manufacturers - General,US,2042710000.0000002,0.225,136493882200.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,66.82,2026-09-04,136493882200.0,717647014.6357576,True
GLW,Corning Inc,NYSE,common_stock,False,1981-12-31,Technology,"Hardware, Equipment & Parts",US,861388000.0,1.148,132903554520.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,154.3,2026-09-04,132912168400.00002,2203610406.1445456,True
CVS,CVS Health Corp.,NYSE,common_stock,False,1973-02-21,Healthcare,Medical - Healthcare Plans,US,1275930000.0,0.596,123433468200.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,96.74,2026-09-04,123433468200.0,831615309.3506061,True
PH,Parker-Hannifin Corporation,NYSE,common_stock,False,1980-03-17,Industrials,Industrial - Machinery,US,126086389.00050904,1.128,121369497188.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,962.59,2026-09-04,121369497188.0,622127725.260606,True
LMT,Lockheed Martin Corporation,NYSE,common_stock,False,1977-01-03,Industrials,Aerospace & Defense,US,230791000.0,0.11,121229896480.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,525.28,2026-09-04,121229896480.0,632092955.439394,True
SYK,Stryker Corporation,NYSE,common_stock,False,1980-03-17,Healthcare,Medical - Devices,US,383360761.99980205,0.771,116208147785.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,303.13,2026-09-04,116208147785.0,768248728.8751515,True
MO,"Altria Group, Inc.",NYSE,common_stock,False,1985-07-01,Consumer Defensive,Tobacco,US,1669743961.0046458,0.495,115011964034.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,68.88,2026-09-04,115011964034.0,632038712.8075758,True
LOW,"Lowe's Companies, Inc.",NYSE,common_stock,False,1980-03-17,Consumer Cyclical,Home Improvement,US,560707000.0,0.851,114636546150.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,204.45,2026-09-04,114636546150.0,661328111.320606,True
MPC,Marathon Petroleum Corporation,NYSE,common_stock,False,2011-06-24,Energy,Oil & Gas Refining & Marketing,US,291937000.0,0.508,113534299300.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,388.9,2026-09-04,113534299300.0,753709937.6178788,True
VRT,Vertiv Holdings Co,NYSE,common_stock,False,2018-08-02,Industrials,Electrical Equipment & Parts,US,384988000.00000006,2.077,108000683640.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,280.53,2026-09-04,108000683640.0,1513001493.2039394,True
VLO,Valero Energy Corporation,NYSE,common_stock,False,1982-01-04,Energy,Oil & Gas Refining & Marketing,US,287927462.0009711,0.554,106740468713.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,370.72,2026-09-04,106740468713.0,863666502.1733334,True
MCK,McKesson Corporation,NYSE,common_stock,False,1994-11-10,Healthcare,Medical - Distribution,US,117078000.0,0.307,106305653220.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,907.99,2026-09-04,106305653220.0,923757181.7727273,True
FCX,Freeport-McMoRan Inc.,NYSE,common_stock,False,1995-07-10,Basic Materials,Copper,US,1437560000.0,1.379,104539363200.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,72.73,2026-09-04,104553738800.0,963394768.2327273,True
PSX,Phillips 66,NYSE,common_stock,False,2012-04-12,Energy,Oil & Gas Refining & Marketing,US,400935020.00078404,0.687,102274514252.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,255.09,2026-09-04,102274514252.0,583692972.2378788,True
SO,The Southern Company,NYSE,common_stock,False,1981-12-31,Utilities,Regulated Electric,US,1150360000.0,0.327,101358219600.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,88.11,2026-09-04,101358219600.0,552704756.730303,True
GD,General Dynamics Corporation,NYSE,common_stock,False,1978-01-13,Industrials,Aerospace & Defense,US,270557000.0,0.328,97235480230.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,359.39,2026-09-04,97235480230.0,439941248.2451515,True
PWR,"Quanta Services, Inc.",NYSE,common_stock,False,1998-02-12,Industrials,Engineering & Construction,US,150343000.0,1.219,93875672630.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,624.41,2026-09-04,93875672630.0,768076043.1287879,True
WMB,"The Williams Companies, Inc.",NYSE,common_stock,False,1981-12-31,Energy,Oil & Gas Midstream,US,1223167472.0026972,0.615,90697868049.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,74.15,2026-09-04,90697868049.0,522890098.6378788,True
ELV,Elevance Health Inc.,NYSE,common_stock,False,2001-10-30,Healthcare,Medical - Healthcare Plans,US,216869290.0,0.692,88374235675.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,407.5,2026-09-04,88374235675.0,528243987.66151524,True
HCA,"HCA Healthcare, Inc.",NYSE,common_stock,False,2011-03-10,Healthcare,Medical - Care Facilities,US,216501502.0,1.109,87683108310.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,405.0,2026-09-04,87683108310.0,603292477.9124242,True
WM,"Waste Management, Inc.",NYSE,common_stock,False,1988-06-22,Industrials,Waste Management,US,399715183.99926937,0.437,87533628144.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,218.99,2026-09-04,87533628144.0,445332807.07181823,True
MMM,3M Company,NYSE,common_stock,False,1946-01-14,Industrials,Conglomerates,US,515722417.0028477,1.08,86930170610.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,168.56,2026-09-04,86930170610.0,586365298.4315152,True
UPS,"United Parcel Service, Inc.",NYSE,common_stock,False,1999-11-10,Industrials,Integrated Freight & Logistics,US,849502166.001955,1.038,86904071582.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,102.29,2026-09-04,86895576560.33998,538043723.1009091,True
EMR,Emerson Electric Co.,NYSE,common_stock,False,1972-06-01,Industrials,Industrial - Machinery,US,560100000.0,1.235,85594482000.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,152.82,2026-09-04,85594482000.0,390091730.68333334,True
SLB,Slb N.V.,NYSE,common_stock,False,1981-12-31,Energy,Oil & Gas Equipment & Services,US,1484143268.0055642,0.749,85353079343.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,57.51,2026-09-04,85353079343.0,730287700.6033334,True
SHW,The Sherwin-Williams Company,NYSE,common_stock,False,1980-03-17,Basic Materials,Chemicals - Specialty,US,242758150.99937072,1.093,81010822570.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,333.71,2026-09-04,81010822570.0,696522616.9660606,True
GM,General Motors Company,NYSE,common_stock,False,2010-11-18,Consumer Cyclical,Auto - Manufacturers,US,904451540.9981768,1.329,79374667238.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,87.76,2026-09-04,79374667238.0,593870063.9509091,True
ECL,Ecolab Inc.,NYSE,common_stock,False,1973-02-21,Basic Materials,Chemicals - Specialty,US,281438000.0,0.89,78600004640.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,279.28,2026-09-04,78600004639.99998,399043660.3060606,True
ITW,Illinois Tool Works Inc.,NYSE,common_stock,False,1973-03-13,Industrials,Industrial - Machinery,US,287700000.0,1.005,77713524000.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,270.12,2026-09-04,77713524000.0,367722697.2975758,True
MSI,"Motorola Solutions, Inc.",NYSE,common_stock,False,1980-03-17,Technology,Communication Equipment,US,165996000.0,0.87,77694427800.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,468.05,2026-09-04,77694427800.0,432442340.18,True
CMI,Cummins Inc.,NYSE,common_stock,False,1947-10-03,Industrials,Industrial - Machinery,US,137989000.0,1.246,77377331750.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,560.75,2026-09-04,77377331750.0,625387272.3448485,True
EOG,"EOG Resources, Inc.",NYSE,common_stock,False,1989-10-04,Energy,Oil & Gas Exploration & Production,US,532629000.0,0.278,77332404510.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,145.19,2026-09-04,77332404510.0,481669727.97242427,True
FDX,FedEx Corporation,NYSE,common_stock,False,1978-04-12,Industrials,Integrated Freight & Logistics,US,236581188.00074416,1.36,76302164754.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,322.52,2026-09-04,76302164754.0,565067026.2281818,True
TGT,Target Corporation,NYSE,common_stock,False,1967-10-18,Consumer Defensive,Discount Stores,US,454191000.0,0.973,74687168040.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,164.44,2026-09-04,74687168040.0,660260342.9066666,True
CI,Cigna Corporation,NYSE,common_stock,False,1982-03-31,Healthcare,Medical - Healthcare Plans,US,264240486.0009911,0.321,74653222105.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,282.52,2026-09-04,74653222105.0,463344863.46666664,True
NSC,Norfolk Southern Corporation,NYSE,common_stock,False,1982-06-02,Industrials,Railroads,US,224608000.0,1.269,73999351680.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,329.46,2026-09-04,73999351680.0,370218523.9593939,True
NOC,Northrop Grumman Corporation,NYSE,common_stock,False,1981-12-31,Industrials,Aerospace & Defense,US,142063000.0,-0.108,73159603740.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,514.98,2026-09-04,73159603740.0,471929259.6524243,True
RCL,Royal Caribbean Cruises Ltd.,NYSE,common_stock,False,1993-04-28,Consumer Cyclical,Travel Services,US,268195000.0,1.779,71122632050.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,265.19,2026-09-04,71122632050.0,623298647.8524243,True
BSX,Boston Scientific Corporation,NYSE,common_stock,False,1992-05-19,Healthcare,Medical - Devices,US,1486360000.0,0.566,71048008000.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,47.8,2026-09-04,71048008000.0,890048089.0830302,True
CL,Colgate-Palmolive Company,NYSE,common_stock,False,1973-05-02,Consumer Defensive,Household & Personal Products,US,800189000.0,0.327,71032777530.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,88.77,2026-09-04,71032777530.0,415373657.45878786,True
HLT,Hilton Worldwide Holdings Inc.,NYSE,common_stock,False,2013-12-12,Consumer Cyclical,Travel Lodging,US,225065000.0,1.063,70035726700.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,311.18,2026-09-04,70035726700.0,670046374.0321213,True
KMI,"Kinder Morgan, Inc.",NYSE,common_stock,False,2011-02-11,Energy,Oil & Gas Midstream,US,2226800000.0,0.554,69921520000.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,31.4,2026-09-04,69921520000.0,319834211.28393936,True
HPE,Hewlett Packard Enterprise Company,NYSE,common_stock,False,2015-10-19,Technology,Computer Hardware,US,1324203521.0,1.442,68858583092.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,52.0,2026-09-04,68858583092.0,1051700929.9227272,True
RSG,"Republic Services, Inc.",NYSE,common_stock,False,1998-07-01,Industrials,Waste Management,US,307664000.0,0.396,68519849440.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,222.71,2026-09-04,68519849440.0,320409377.47030306,True
COR,"Cencora, Inc.",NYSE,common_stock,False,1995-04-04,Healthcare,Medical - Distribution,US,194561060.0,0.573,64389982807.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,330.95,2026-09-04,64389982807.0,429127971.8006061,True
URI,"United Rentals, Inc.",NYSE,common_stock,False,1997-12-18,Industrials,Rental & Leasing Services,US,62242500.0,1.799,62856211050.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,1009.86,2026-09-04,62856211050.0,504258178.3281818,True
GWW,"W.W. Grainger, Inc.",NYSE,common_stock,False,1973-02-21,Industrials,Industrial - Distribution,US,47213100.0,1.047,62533278819.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,1324.49,2026-09-04,62533278819.0,390994226.2551515,True
TRGP,Targa Resources Corp.,NYSE,common_stock,False,2010-12-07,Energy,Oil & Gas Midstream,US,214644000.0,0.716,62257492200.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,290.05,2026-09-04,62257492200.0,326448171.06666666,True
OXY,Occidental Petroleum Corporation,NYSE,common_stock,False,1981-12-31,Energy,Oil & Gas Exploration & Production,US,994634700.9993337,0.16,59717867448.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,60.04,2026-09-04,59717867448.0,473822211.2266666,True
NUE,Nucor Corporation,NYSE,common_stock,False,1980-03-17,Basic Materials,Steel,US,227741000.0,1.892,59456342870.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,261.07,2026-09-04,59456342870.0,402300761.5345454,True
CTVA,"Corteva, Inc.",NYSE,common_stock,False,2019-05-24,Basic Materials,Agricultural Inputs,US,668820000.0,0.569,58762525200.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,87.86,2026-09-04,58762525200.0,364976608.7021212,True
CAH,"Cardinal Health, Inc.",NYSE,common_stock,False,1983-08-04,Healthcare,Medical - Distribution,US,234206000.0,0.521,57891039080.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,247.18,2026-09-04,57891039080.0,494543143.98727274,True
NKE,"NIKE, Inc.",NYSE,common_stock,False,1980-12-02,Consumer Cyclical,Apparel - Footwear & Accessories,US,1479811225.0,1.118,56824751040.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,38.4,2026-09-04,56824751040.0,1054677790.5245454,True
FIX,"Comfort Systems USA, Inc.",NYSE,common_stock,False,1997-06-27,Industrials,Engineering & Construction,US,35194300.0,1.701,56674789062.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,1610.34,2026-09-04,56674789062.0,785294635.2818182,True
KEYS,"Keysight Technologies, Inc.",NYSE,common_stock,False,2014-10-20,Technology,"Hardware, Equipment & Parts",US,170895367.9991443,1.21,55918673363.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,327.21,2026-09-04,55918673363.0,427752375.3060606,True
AME,"AMETEK, Inc.",NYSE,common_stock,False,1984-07-19,Industrials,Electrical Equipment & Parts,US,229203000.0,0.997,54486137160.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,237.72,2026-09-04,54486137160.0,289010760.5030303,True
DVN,Devon Energy Corporation,NYSE,common_stock,False,1985-07-22,Energy,Oil & Gas Exploration & Production,US,1100000000.0,0.419,52866000000.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,48.06,2026-09-04,52866000000.0,541507465.0651516,True
DAL,"Delta Air Lines, Inc.",NYSE,common_stock,False,2007-05-03,Industrials,"Airlines, Airports & Air Services",US,657623000.0,1.311,52721635910.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,80.17,2026-09-04,52721635910.0,554441675.071212,True
EW,Edwards Lifesciences Corporation,NYSE,common_stock,False,2000-03-27,Healthcare,Medical - Devices,US,575800000.0,0.846,51764420000.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,89.9,2026-09-04,51764420000.0,361407746.79848486,True
BDX,"Becton, Dickinson and Company",NYSE,common_stock,False,1973-02-21,Healthcare,Medical - Instruments & Supplies,US,275540000.0,0.258,50903259600.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,184.74,2026-09-04,50903259600.0,330368934.70454544,True
XYZ,"Block, Inc.",NYSE,common_stock,False,2015-11-19,Technology,Software - Infrastructure,US,595180972.0033833,2.526,49257177243.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,82.76,2026-09-04,49257177243.0,396860270.16606057,True
CARR,Carrier Global Corporation,NYSE,common_stock,False,2020-03-19,Industrials,Industrial - Machinery,US,824325056.9921286,1.309,49220449153.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,59.71,2026-09-04,49220449153.0,397866000.6424243,True
AZO,"AutoZone, Inc.",NYSE,common_stock,False,1991-04-02,Consumer Cyclical,Specialty Retail,US,16325399.000097208,0.344,48703399583.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,2983.29,2026-09-04,48703399583.0,926954844.5042424,True
ROK,"Rockwell Automation, Inc.",NYSE,common_stock,False,1981-12-31,Industrials,Industrial - Machinery,US,111274000.0,1.535,48271773940.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,433.81,2026-09-04,48271773940.0,340799411.63787884,True
HUM,Humana Inc.,NYSE,common_stock,False,1981-12-31,Healthcare,Medical - Healthcare Plans,US,120080000.0,0.74,48216923200.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,401.54,2026-09-04,48216923200.0,506058575.5345454,True
WAB,Westinghouse Air Brake Technologies Corporation,NYSE,common_stock,False,1995-06-16,Industrials,Railroads,US,168911000.0,0.928,47778165460.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,282.86,2026-09-04,47778165460.0,273174297.77181816,True
LHX,"L3Harris Technologies, Inc.",NYSE,common_stock,False,1981-12-31,Industrials,Aerospace & Defense,US,186215000.0,0.746,47754836750.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,256.45,2026-09-04,47754836750.0,460264961.809697,True
CMG,"Chipotle Mexican Grill, Inc.",NYSE,common_stock,False,2006-01-26,Consumer Cyclical,Restaurants,US,1282730000.0,0.937,47384046200.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,36.96,2026-09-04,47409700800.0,593903682.4115152,True
CIEN,Ciena Corporation,NYSE,common_stock,False,1997-02-07,Technology,Communication Equipment,US,141552922.0,1.309,45438487962.0,2026-09-04,fmp:company-screener,2026-09-05T02:10:55.099962+00:00,321.0,2026-09-04,45438487962.0,971050341.2818182,True
