ticker,name,exchange,security_type,is_adr,listing_date,sector,industry,country,shares_outstanding,beta,market_cap_hint,as_of,source,fetched_at,price,price_as_of,market_cap,avg_dollar_volume,is_price_fresh
HD,"The Home Depot, Inc.",NYSE,common_stock,False,1981-09-22,Consumer Cyclical,Home Improvement,US,997116681.9989007,0.974,326535771021.36005,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,327.48,2026-06-17,326535771021.0,1431150920.2882855,True
MRK,"Merck & Co., Inc.",NYSE,common_stock,False,1978-01-13,Healthcare,Drug Manufacturers - General,US,2469824414.9969697,0.218,283782825283.5,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,115.44,2026-06-17,285116530467.2502,1083743460.4234285,True
PM,Philip Morris International Inc.,NYSE,common_stock,False,2008-03-17,Consumer Defensive,Tobacco,US,1558558845.9986625,0.408,283361583791.26,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,179.44,2026-06-17,279667799326.0,814908908.7908572,True
DELL,Dell Technologies Inc.,NYSE,common_stock,False,2016-08-17,Technology,Computer Hardware,US,664250943.0005723,1.378,271725133253.01,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,419.32,2026-06-17,278533705419.0,2477174897.633714,True
RTX,RTX Corporation,NYSE,common_stock,False,1952-09-15,Industrials,Aerospace & Defense,US,1346680000.0,0.306,259343634400.00003,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,192.58,2026-06-17,259343634400.00003,984958971.1702857,True
IBM,International Business Machines Corporation,NYSE,common_stock,False,1915-09-24,Technology,Information Technology Services,US,939884999.9999999,0.665,254093210325.00003,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,262.35,2026-06-17,246578829750.0,1968596961.9774287,True
ANET,"Arista Networks, Inc.",NYSE,common_stock,False,2014-06-06,Technology,Computer Hardware,US,1259169437.9979384,1.611,211553057278.37997,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,164.93,2026-06-17,207674815409.0,1375174734.4765713,True
MCD,McDonald's Corporation,NYSE,common_stock,False,1965-04-21,Consumer Cyclical,Restaurants,US,710506000.0,0.414,203289976720.0,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,283.82,2026-06-17,201655812920.0,1091876206.9571428,True
APH,Amphenol Corporation,NYSE,common_stock,False,1991-11-08,Technology,"Hardware, Equipment & Parts",US,1230230000.0,1.275,198202355300.00003,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,161.11,2026-06-17,198202355300.00003,1387981685.0022857,True
VZ,Verizon Communications Inc.,NYSE,common_stock,False,1983-11-21,Communication Services,Telecommunications Services,US,4175559999.9999995,0.22,195123918800.0,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,45.84,2026-06-17,191407670400.0,1117703203.148,True
TJX,"The TJX Companies, Inc.",NYSE,common_stock,False,1987-06-26,Consumer Cyclical,Apparel - Retail,US,1104704445.9992692,0.619,183734443458.72,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,164.13,2026-06-17,181315140721.86005,787788047.7605714,True
DIS,The Walt Disney Company,NYSE,common_stock,False,1957-11-12,Communication Services,Entertainment,US,1736511424.0035694,1.394,175873877022.72,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,100.86,2026-06-17,175144542225.0,872760394.8737143,True
TMO,Thermo Fisher Scientific Inc.,NYSE,common_stock,False,1980-03-17,Healthcare,Medical - Diagnostics & Research,US,371621000.0,0.874,175639233230.0,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,461.69,2026-06-17,171573699490.0,1005401669.1091429,True
ETN,Eaton Corporation plc,NYSE,common_stock,False,1972-06-01,Industrials,Industrial - Machinery,US,388300000.0,1.192,158313793000.0,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,409.64,2026-06-17,159063212000.0,936985768.5128572,True
DE,Deere & Company,NYSE,common_stock,False,1972-06-01,Industrials,Agricultural - Machinery,US,269937425.0004248,0.928,158850076489.75,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,588.47,2026-06-17,158850076490.0,723182905.242,True
T,AT&T Inc.,NYSE,common_stock,False,1983-11-21,Communication Services,Telecommunications Services,US,6948340000.000001,0.395,161826838600.0,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,22.44,2026-06-17,155920749600.00003,978510447.7208571,True
ABT,Abbott Laboratories,NYSE,common_stock,False,1980-03-17,Healthcare,Medical - Devices,US,1741810000.0,0.62,154150185000.0,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,88.5,2026-06-17,154150185000.0,1093435004.9422858,True
UNP,Union Pacific Corporation,NYSE,common_stock,False,1980-01-02,Industrials,Railroads,US,593713000.0,0.974,158788541850.0,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,258.05,2026-06-17,153207639650.0,759264385.4514285,True
GLW,Corning Incorporated,NYSE,common_stock,False,1981-12-31,Technology,"Hardware, Equipment & Parts",US,860637824.9992874,1.155,152694362911.5,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,175.4,2026-06-17,150955874504.875,2254839397.76,True
PFE,Pfizer Inc.,NYSE,common_stock,False,1972-06-01,Healthcare,Drug Manufacturers - General,US,5699440000.0,0.295,148413417600.0,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,25.92,2026-06-17,147729484800.0,888777954.992,True
UBER,"Uber Technologies, Inc.",NYSE,common_stock,False,2019-05-10,Technology,Software - Application,US,2035599013.0023975,1.12,149107627702.25,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,70.91,2026-06-17,144344326012.0,1209957601.2531428,True
COP,ConocoPhillips,NYSE,common_stock,False,1981-12-31,Energy,Oil & Gas Exploration & Production,US,1218294006.9957738,0.106,136765685225.82,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,111.21,2026-06-17,135486476518.0,995274129.8814285,True
CRM,"Salesforce, Inc.",NYSE,common_stock,False,2004-06-23,Technology,Software - Application,US,819000000.0,1.151,130712400000.0,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,155.02,2026-06-17,126961380000.00002,2453940354.2642856,True
CVS,CVS Health Corporation,NYSE,common_stock,False,1996-11-20,Healthcare,Medical - Healthcare Plans,US,1275927306.9987898,0.623,128511398361.04,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,99.16,2026-06-17,126520951761.99998,664669393.8048571,True
DHR,Danaher Corporation,NYSE,common_stock,False,1978-12-29,Healthcare,Medical - Diagnostics & Research,US,707770627.0002812,0.834,125813306655.51999,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,177.76,2026-06-17,125813306655.56998,771072928.7868571,True
LMT,Lockheed Martin Corporation,NYSE,common_stock,False,1977-01-03,Industrials,Aerospace & Defense,US,230563608.00082654,0.106,123570565707.6,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,532.32,2026-06-17,122733619811.0,705810226.5322857,True
VRT,Vertiv Holdings Co,NYSE,common_stock,False,2018-08-02,Industrials,Electrical Equipment & Parts,US,384108815.9991183,2.037,119815062974.88,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,317.58,2026-06-17,121985277785.0,1766785810.4645715,True
LOW,"Lowe's Companies, Inc.",NYSE,common_stock,False,1980-03-17,Consumer Cyclical,Home Improvement,US,560707000.0,0.857,125609582140.0,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,217.27,2026-06-17,121824809890.0,638825675.6428572,True
PH,Parker-Hannifin Corporation,NYSE,common_stock,False,1980-03-17,Industrials,Industrial - Machinery,US,126086388.99965115,1.138,115855739396.54001,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,945.97,2026-06-17,119273941402.0,693524366.9302858,True
SYK,Stryker Corporation,NYSE,common_stock,False,1980-03-17,Healthcare,Medical - Devices,US,383360762.00106263,0.785,117758842067.35,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,301.14,2026-06-17,115445259869.0,738027779.4125714,True
MO,"Altria Group, Inc.",NYSE,common_stock,False,1985-07-01,Consumer Defensive,Tobacco,US,1669891235.0032625,0.501,116207731043.65001,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,68.95,2026-06-17,115139000653.47496,615450398.4908571,True
BMY,Bristol-Myers Squibb Company,NYSE,common_stock,False,1972-06-01,Healthcare,Drug Manufacturers - General,US,2042070000.0,0.238,114846016800.0,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,55.28,2026-06-17,112885629600.0,587070053.4877143,True
PWR,"Quanta Services, Inc.",NYSE,common_stock,False,1998-02-12,Industrials,Engineering & Construction,US,150060000.0,1.215,108695961000.0,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,714.85,2026-06-17,107270391000.0,728922800.5111428,True
TT,Trane Technologies plc,NYSE,common_stock,False,1980-03-17,Industrials,Construction,US,221055476.9994286,1.212,105076510437.18,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,472.51,2026-06-17,104450923437.0,605021140.7845714,True
SO,The Southern Company,NYSE,common_stock,False,1981-12-31,Utilities,Regulated Electric,US,1127300000.0,0.339,105763285999.99998,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,92.53,2026-06-17,104309069000.0,485932848.52657145,True
FCX,Freeport-McMoRan Inc.,NYSE,common_stock,False,1995-07-10,Basic Materials,Copper,US,1437559864.9963794,1.359,100844824529.75002,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,69.06,2026-06-17,99277884276.64996,896922157.5274285,True
CMI,Cummins Inc.,NYSE,common_stock,False,1947-10-03,Industrials,Industrial - Machinery,US,137989066.99963778,1.24,96588207227.99,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,717.78,2026-06-17,99045792511.0,568989265.0671428,True
NOW,"ServiceNow, Inc.",NYSE,common_stock,False,2012-06-29,Technology,Software - Application,US,1031308000.0,0.927,104914962840.0,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,95.48,2026-06-17,98469287840.0,2732136683.5502853,True
GD,General Dynamics Corporation,NYSE,common_stock,False,1978-01-13,Industrials,Aerospace & Defense,US,270430186.99942124,0.341,98120184749.20999,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,362.83,2026-06-17,98120184749.0,466220717.256,True
ACN,Accenture plc,NYSE,common_stock,False,2001-07-19,Technology,Information Technology Services,US,615435117.9988463,1.069,96014032759.18,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,156.01,2026-06-17,96014032759.0,954699787.7577143,True
MCK,McKesson Corporation,NYSE,common_stock,False,1994-11-10,Healthcare,Medical - Distribution,US,120204000.0,0.315,94251956400.0,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,779.8,2026-06-17,93735079200.0,815030962.6431429,True
UPS,"United Parcel Service, Inc.",NYSE,common_stock,False,1999-11-10,Industrials,Integrated Freight & Logistics,US,850006223.0000951,1.037,93517684654.45999,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,105.13,2026-06-17,89361154224.0,587728077.4748571,True
JCI,Johnson Controls International plc,NYSE,common_stock,False,1987-09-28,Industrials,Industrial - Machinery,US,610115603.0009748,1.337,88570482087.51,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,143.62,2026-06-17,87624802903.0,484618538.558,True
WMB,"The Williams Companies, Inc.",NYSE,common_stock,False,1981-12-31,Energy,Oil & Gas Midstream,US,1222998264.9964912,0.601,87150856363.90001,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,71.25,2026-06-17,87138626381.0,450248212.0345714,True
WM,"Waste Management, Inc.",NYSE,common_stock,False,1988-06-22,Industrials,Waste Management,US,401576000.0,0.457,87780497840.0,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,215.85,2026-06-17,86680179600.0,460275254.42485714,True
HCA,"HCA Healthcare, Inc.",NYSE,common_stock,False,2011-03-10,Healthcare,Medical - Care Facilities,US,221839800.0,1.134,88054871814.0,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,388.16,2026-06-17,86109336768.0,565668507.5377142,True
ELV,Elevance Health Inc.,NYSE,common_stock,False,2001-10-30,Healthcare,Medical - Healthcare Plans,US,217162380.0010223,0.682,87275388898.2,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,391.27,2026-06-17,84969124423.0,573584721.9242857,True
EMR,Emerson Electric Co.,NYSE,common_stock,False,1972-06-01,Industrials,Industrial - Machinery,US,560100000.0,1.246,83348481000.0,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,149.0,2026-06-17,83454900000.0,399192830.8717143,True
MMM,3M Company,NYSE,common_stock,False,1946-01-14,Industrials,Conglomerates,US,521567261.0022607,1.095,83049154969.03,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,159.23,2026-06-17,83049154969.38997,522365853.4682857,True
RCL,Royal Caribbean Cruises Ltd.,NYSE,common_stock,False,1993-04-28,Consumer Cyclical,Travel Services,US,268194999.99999997,1.784,84124725650.0,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,301.47,2026-06-17,80852746650.0,744959180.4477142,True
HLT,Hilton Worldwide Holdings Inc.,NYSE,common_stock,False,2013-12-12,Consumer Cyclical,Travel Lodging,US,227648372.00114515,1.053,79727012841.84001,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,349.3,2026-06-17,79517576340.0,500810694.71742857,True
NOC,Northrop Grumman Corporation,NYSE,common_stock,False,1981-12-31,Industrials,Aerospace & Defense,US,142033000.0,-0.121,78139454950.0,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,550.15,2026-06-17,78139454950.0,477177478.06314284,True
FDX,FedEx Corporation,NYSE,common_stock,False,1978-04-12,Industrials,Integrated Freight & Logistics,US,238606755.99975455,1.299,80109832259.44,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,325.93,2026-06-17,77769099983.0,626418426.3597143,True
SHW,The Sherwin-Williams Company,NYSE,common_stock,False,1980-03-17,Basic Materials,Chemicals - Specialty,US,246635621.00063735,1.126,79525189635.24,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,313.8,2026-06-17,77394257870.0,613278609.3611429,True
ECL,Ecolab Inc.,NYSE,common_stock,False,1957-01-01,Basic Materials,Chemicals - Specialty,US,281437501.999554,0.913,77077288672.74,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,269.06,2026-06-17,75723574288.0,406396964.98485714,True
CI,Cigna Corporation,NYSE,common_stock,False,1982-03-31,Healthcare,Medical - Healthcare Plans,US,264531999.00031573,0.302,77727437266.17,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,285.09,2026-06-17,75415427595.0,423327348.41228575,True
ITW,Illinois Tool Works Inc.,NYSE,common_stock,False,1973-03-13,Industrials,Industrial - Machinery,US,287700000.0,1.03,75524127000.0,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,262.11,2026-06-17,75409047000.0,336438747.39114285,True
SLB,SLB N.V.,NYSE,common_stock,False,1981-12-31,Energy,Oil & Gas Equipment & Services,US,1495057660.9974172,0.708,79342710069.27,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,50.33,2026-06-17,75246252078.0,750085962.1214286,True
CRH,CRH plc,NYSE,common_stock,False,1989-07-13,Basic Materials,Construction Materials,US,668200216.0040216,1.187,75399712373.44,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,109.41,2026-06-17,73107785633.0,525996853.55,True
CL,Colgate-Palmolive Company,NYSE,common_stock,False,1973-05-02,Consumer Defensive,Household & Personal Products,US,800189310.002208,0.322,72545162844.59999,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,90.58,2026-06-17,72481147700.0,464629212.252,True
GM,General Motors Company,NYSE,common_stock,False,2010-11-18,Consumer Cyclical,Auto - Manufacturers,US,901665194.9987434,1.3,74396395239.45001,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,79.58,2026-06-17,71754516218.0,547505529.7937143,True
MPC,Marathon Petroleum Corporation,NYSE,common_stock,False,2011-06-24,Energy,Oil & Gas Refining & Marketing,US,291937000.0,0.522,73136057240.0,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,244.61,2026-06-17,71410709570.0,569967239.7428571,True
VLO,Valero Energy Corporation,NYSE,common_stock,False,1982-01-04,Energy,Oil & Gas Refining & Marketing,US,296933000.0,0.553,73389960280.0,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,239.77,2026-06-17,71195625410.0,752680811.0031428,True
EOG,"EOG Resources, Inc.",NYSE,common_stock,False,1989-10-04,Energy,Oil & Gas Exploration & Production,US,532629000.0,0.256,70333659450.0,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,133.25,2026-06-17,70972814250.0,528402674.5271429,True
KMI,"Kinder Morgan, Inc.",NYSE,common_stock,False,2011-02-11,Energy,Oil & Gas Midstream,US,2224825757.0060644,0.539,69514680777.465,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,31.33,2026-06-17,69703790967.0,355966912.03342855,True
FIX,"Comfort Systems USA, Inc.",NYSE,common_stock,False,1997-06-27,Industrials,Engineering & Construction,US,35202400.0,1.67,67375281456.0,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,1931.77,2026-06-17,68002940248.0,707742531.2451429,True
NSC,Norfolk Southern Corporation,NYSE,common_stock,False,1982-06-02,Industrials,Railroads,US,224594001.00156394,1.272,69806061450.81,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,300.53,2026-06-17,67497235121.0,405455549.95371425,True
PSX,Phillips 66,NYSE,common_stock,False,2012-04-12,Energy,Oil & Gas Refining & Marketing,US,400935019.99760723,0.674,67024307293.399994,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,167.17,2026-06-17,67024307292.99999,481486469.47571427,True
BSX,Boston Scientific Corporation,NYSE,common_stock,False,1992-05-19,Healthcare,Medical - Devices,US,1486355178.9988875,0.559,69501968170.04,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,44.95,2026-06-17,66811665296.0,1048760975.5082858,True
MSI,"Motorola Solutions, Inc.",NYSE,common_stock,False,1980-03-17,Technology,Communication Equipment,US,165996000.0,0.89,67281498720.0,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,400.7,2026-06-17,66514597200.0,450980946.39,True
URI,"United Rentals, Inc.",NYSE,common_stock,False,1997-12-18,Industrials,Rental & Leasing Services,US,62646600.0,1.82,67527396606.00001,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,1048.97,2026-06-17,65714404002.0,487222244.722,True
NKE,"NIKE, Inc.",NYSE,common_stock,False,1980-12-02,Consumer Cyclical,Apparel - Footwear & Accessories,US,1478375505.0011315,1.116,66586032745.2,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,44.19,2026-06-17,65329413566.0,1098390676.5248573,True
HPE,Hewlett Packard Enterprise Company,NYSE,common_stock,False,2015-10-19,Technology,Computer Hardware,US,1324203521.0023024,1.448,63826609712.200005,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,48.2,2026-06-17,63826609712.31098,866827087.5285715,True
RSG,"Republic Services, Inc.",NYSE,common_stock,False,1998-07-01,Industrials,Waste Management,US,307664086.9980234,0.415,64146423819.065,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,207.43,2026-06-17,63818761565.99999,352883302.22257143,True
TEL,TE Connectivity Ltd.,NYSE,common_stock,False,2007-06-14,Technology,"Hardware, Equipment & Parts",US,291895799.0009425,1.163,63341388383.0,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,212.2,2026-06-17,61940288548.0,530562565.12142855,True
GWW,"W.W. Grainger, Inc.",NYSE,common_stock,False,1973-02-21,Industrials,Industrial - Distribution,US,47213119.00007627,1.052,61901120320.899994,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,1311.1,2026-06-17,61901120320.99999,306595869.02171427,True
CIEN,Ciena Corporation,NYSE,common_stock,False,1997-02-07,Technology,Communication Equipment,US,141552922.00036636,1.244,65597039584.020004,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,436.72,2026-06-17,61818992096.0,1300561236.3268573,True
KEYS,"Keysight Technologies, Inc.",NYSE,common_stock,False,2014-10-20,Technology,"Hardware, Equipment & Parts",US,170895367.99977195,1.221,59933005557.6,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,350.7,2026-06-17,59933005557.52002,448959089.0451428,True
LHX,"L3Harris Technologies, Inc.",NYSE,common_stock,False,1981-12-31,Industrials,Aerospace & Defense,US,186295000.0,0.746,56665350150.0,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,313.17,2026-06-17,58342005150.0,425733353.26514286,True
TGT,Target Corporation,NYSE,common_stock,False,1967-10-18,Consumer Defensive,Discount Stores,US,454191000.0,0.991,60589079400.0,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,127.81,2026-06-17,58050151710.0,608268328.3874286,True
CARR,Carrier Global Corporation,NYSE,common_stock,False,2020-03-19,Industrials,Industrial - Machinery,US,830580422.9961146,1.337,59079185487.99,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,69.49,2026-06-17,57717033594.0,417874264.2591429,True
NUE,Nucor Corporation,NYSE,common_stock,False,1980-03-17,Basic Materials,Steel,US,227741000.0,1.906,59003138280.0,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,252.6,2026-06-17,57527376600.0,317360701.54314286,True
TRGP,Targa Resources Corp.,NYSE,common_stock,False,2010-12-07,Energy,Oil & Gas Midstream,US,214644000.0,0.71,55966276560.0,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,260.74,2026-06-17,55966276560.0,301390056.3568571,True
DAL,"Delta Air Lines, Inc.",NYSE,common_stock,False,2007-05-03,Industrials,"Airlines, Airports & Air Services",US,656994340.0,1.313,54622509427.6,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,82.25,2026-06-17,54037784465.0,661452447.9599999,True
COR,"Cencora, Inc.",NYSE,common_stock,False,1995-04-04,Healthcare,Medical - Distribution,US,194561059.99855644,0.588,54761155947.6,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,277.09,2026-06-17,53910924115.0,504527006.466,True
AME,"AMETEK, Inc.",NYSE,common_stock,False,1984-07-19,Industrials,Electrical Equipment & Parts,US,229203000.0,1.004,52819831350.0,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,231.27,2026-06-17,53007777810.0,275691470.0054286,True
CAH,"Cardinal Health, Inc.",NYSE,common_stock,False,1983-08-04,Healthcare,Medical - Distribution,US,234206000.0,0.526,53024238400.0,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,226.28,2026-06-17,52996133680.0,422259193.15599996,True
OXY,Occidental Petroleum Corporation,NYSE,common_stock,False,1981-12-31,Energy,Oil & Gas Exploration & Production,US,994634700.9992459,0.124,53382044402.67,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,53.04,2026-06-17,52755424541.0,817770230.1265714,True
CTVA,"Corteva, Inc.",NYSE,common_stock,False,2019-05-24,Basic Materials,Agricultural Inputs,US,668820000.0,0.572,51412193400.0,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,77.37,2026-06-17,51746603400.0,294991991.9242857,True
BDX,"Becton, Dickinson and Company",NYSE,common_stock,False,1973-02-21,Healthcare,Medical - Instruments & Supplies,US,362295101.00275403,0.278,51304609253.0,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,141.61,2026-06-17,51304609253.0,393635350.9802857,True
ROK,"Rockwell Automation, Inc.",NYSE,common_stock,False,1981-12-31,Industrials,Industrial - Machinery,US,111274000.0,1.561,51888178940.0,2026-06-17,fmp:company-screener,2026-06-18T10:14:52.789344+00:00,458.69,2026-06-17,51040271060.0,296880091.5717143,True
