ticker,name,sector,industry,final_bucket,decision_stage,decision_reason,rank,eligible,robust_return,expected_irr,median_irr,p10_irr,worst_case_hurdle_gap,business_quality,model_confidence,data_confidence,evidence_confidence,catastrophic_tail_floor_applied,catastrophic_tail_scenarios
ABBV,AbbVie Inc.,Healthcare,Drug Manufacturers - General,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,152,False,-0.2805230210610898,0.005015674691821931,0.022581301751779415,-0.1605230210610898,0.2805230210610898,0.847,0.6379,1.0,0.6379,False,
GE,GE Aerospace,Industrials,Aerospace & Defense,hard_filter_rejected,step2_hard_filters,security_type,,,,,,,,,,,,,
UNH,UnitedHealth Group Incorporated,Healthcare,Medical - Healthcare Plans,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,51,False,-0.13890056978154458,0.029951385347885686,0.02442816958209735,-0.01890056978154459,0.13890056978154458,0.7429,0.6666300000000001,1.0,0.6666300000000001,False,
MS,Morgan Stanley,Financial Services,Financial - Capital Markets,watchlist,step2_model_routing,asset_management_model_not_supported,,,,,,,,,,,,,
CVX,Chevron Corporation,Energy,Oil & Gas Integrated,watchlist,step5_quality_risk,insufficient_model_confidence,,,,,,,,,0.3137,1.0,,,
PG,The Procter & Gamble Company,Consumer Defensive,Household & Personal Products,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,105,False,-0.22522272333619178,0.016284306834859343,0.029058858563075794,-0.10522272333619179,0.22522272333619178,0.9106,0.8372,1.0,0.8372,False,
KO,The Coca-Cola Company,Consumer Defensive,Beverages - Non-Alcoholic,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,173,False,-0.30440549988299603,-0.057659840170526847,-0.04215963845490475,-0.18440549988299604,0.30440549988299603,0.9099,0.8097,1.0,0.8097,False,
HD,"The Home Depot, Inc.",Consumer Cyclical,Home Improvement,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,122,False,-0.24912552314228373,-0.09399764508525549,-0.09640058809309265,-0.12912552314228373,0.24912552314228373,0.9635,0.7692300000000001,1.0,0.7692300000000001,False,
GS,"The Goldman Sachs Group, Inc.",Financial Services,Financial - Capital Markets,watchlist,step2_model_routing,asset_management_model_not_supported,,,,,,,,,,,,,
MRK,"Merck & Co., Inc.",Healthcare,Drug Manufacturers - General,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,166,False,-0.29445757425157354,0.026389680986176257,0.048411292163655195,-0.17445757425157354,0.29445757425157354,0.7949,0.6752,1.0,0.6752,False,
GEV,GE Vernova Inc.,Utilities,Renewable Utilities,hard_filter_rejected,step2_hard_filters,listing_age,,,,,,,,,,,,,
PM,Philip Morris International Inc.,Consumer Defensive,Tobacco,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,102,False,-0.22304985475668215,0.00431309022460484,0.0178368055232568,-0.10304985475668217,0.22304985475668215,0.9783,0.8815,1.0,0.8815,False,
DELL,Dell Technologies Inc.,Technology,Computer Hardware,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,283,False,-0.5018792994323303,-0.2250212935661693,-0.21106286135618568,-0.38187929943233034,0.5018792994323303,0.6976,0.5747399999999999,1.0,0.5747399999999999,False,
RTX,RTX Corporation,Industrials,Aerospace & Defense,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,280,False,-0.4937686689972179,-0.1810390333695977,-0.1575642328418325,-0.3737686689972179,0.4937686689972179,0.449,0.55719,1.0,0.55719,False,
WFC,Wells Fargo & Company,Financial Services,Banks - Diversified,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,133,False,-0.26829130683759694,-0.046717507137077646,-0.029514570147901265,-0.14829130683759695,0.26829130683759694,0.5206073580861041,0.6,0.8,0.48,False,
IBM,International Business Machines Corporation,Technology,Information Technology Services,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,260,False,-0.44046772074972984,-0.1431811415928678,-0.11911552787059916,-0.32046772074972985,0.44046772074972984,0.7567,0.7055,0.85,0.599675,False,
C,Citigroup Inc.,Financial Services,Banks - Diversified,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,265,False,-0.46512515313569724,-0.18159070371535738,-0.1505394239844151,-0.34512515313569725,0.46512515313569724,0.2723174116520194,0.6,0.8,0.48,False,
AXP,American Express Company,Financial Services,Financial - Credit Services,watchlist,step2_model_routing,consumer_finance_model_not_supported,,,,,,,,,,,,,
ANET,"Arista Networks, Inc.",Technology,Computer Hardware,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,207,False,-0.3538731162220938,-0.1553822889938601,-0.14907900218386202,-0.23387311622209378,0.3538731162220938,0.9218,0.502281,1.0,0.502281,False,
MCD,McDonald's Corporation,Consumer Cyclical,Restaurants,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,128,False,-0.25769640146929296,-0.0024564453175116366,0.01502131352899599,-0.13769640146929296,0.25769640146929296,0.9394,0.8182,1.0,0.8182,False,
APH,Amphenol Corporation,Technology,"Hardware, Equipment & Parts",research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,216,False,-0.36995158003584944,-0.14081156599204406,-0.12953301208035556,-0.24995158003584944,0.36995158003584944,0.8631,0.59742,0.85,0.5078069999999999,False,
VZ,Verizon Communications Inc.,Communication Services,Telecommunications Services,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,60,False,-0.16498087200336153,-0.0009663766511948529,-0.012064631946850538,-0.04498087200336155,0.16498087200336153,0.7606,0.6580683,1.0,0.6580683,False,
TJX,"The TJX Companies, Inc.",Consumer Cyclical,Apparel - Retail,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,204,False,-0.3481831752276047,-0.07809532871397093,-0.06505927178950514,-0.22818317522760473,0.3481831752276047,0.9153,0.541,1.0,0.541,False,
NEE,"NextEra Energy, Inc.",Utilities,Regulated Electric,hard_filter_rejected,step2_hard_filters,interest_coverage;excessive_leverage,,,,,,,,,,,,,
BA,The Boeing Company,Industrials,Aerospace & Defense,hard_filter_rejected,step2_hard_filters,interest_coverage;negative_ebitda_with_debt;severe_dilution;earnings_cash_mismatch,,,,,,,,,,,,,
DIS,The Walt Disney Company,Communication Services,Entertainment,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,291,False,-0.5549766058090607,-0.11810519042337542,-0.06518484332482327,-0.4349766058090607,0.5549766058090607,0.4227,0.6219,1.0,0.6219,False,
TMO,Thermo Fisher Scientific Inc.,Healthcare,Medical - Diagnostics & Research,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,239,False,-0.4134993501963618,-0.17254883108453212,-0.16628685247706015,-0.2934993501963618,0.4134993501963618,0.6345,0.549747,1.0,0.549747,False,
SCHW,The Charles Schwab Corporation,Financial Services,Financial - Capital Markets,watchlist,step2_model_routing,asset_management_model_not_supported,,,,,,,,,,,,,
BLK,"BlackRock, Inc.",Financial Services,Asset Management,watchlist,step2_model_routing,asset_management_model_not_supported,,,,,,,,,,,,,
ETN,Eaton Corporation plc,Industrials,Industrial - Machinery,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,286,False,-0.5229397056321613,-0.22433082739371452,-0.1991413324911263,-0.4029397056321613,0.5229397056321613,0.6054,0.7017,1.0,0.7017,False,
DE,Deere & Company,Industrials,Agricultural - Machinery,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,332,False,-1.0699999999999998,-0.3871274968856596,-0.25148194943467383,-0.95,1.0699999999999998,0.5075,0.50175,1.0,0.50175,True,bear
T,AT&T Inc.,Communication Services,Telecommunications Services,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,318,False,-1.0699999999999998,-0.19251499967649577,0.007884928956627874,-0.95,1.0699999999999998,0.5238,0.6327,1.0,0.6327,True,bear
ABT,Abbott Laboratories,Healthcare,Medical - Devices,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,188,False,-0.32591456011170516,-0.11789019852149062,-0.114146987395361,-0.20591456011170517,0.32591456011170516,0.7314,0.601182,1.0,0.601182,False,
UNP,Union Pacific Corporation,Industrials,Railroads,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,164,False,-0.2931746654608287,-0.08238026452345364,-0.07242392387997822,-0.17317466546082871,0.2931746654608287,0.8546,0.8266,0.85,0.70261,False,
GLW,Corning Incorporated,Technology,"Hardware, Equipment & Parts",research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,305,False,-0.7775447249037095,-0.4207990221311774,-0.37580068018578455,-0.6575447249037095,0.7775447249037095,0.207,0.48987,1.0,0.48987,False,
BX,Blackstone Inc.,Financial Services,Asset Management,watchlist,step2_model_routing,asset_management_model_not_supported,,,,,,,,,,,,,
PFE,Pfizer Inc.,Healthcare,Drug Manufacturers - General,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,227,False,-0.3926151511305942,0.009252559370361325,0.042899106163531577,-0.2726151511305942,0.3926151511305942,0.7071,0.36045000000000005,1.0,0.36045000000000005,False,
WELL,Welltower Inc.,Real Estate,REIT - Healthcare Facilities,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,212,False,-0.3622579042255559,-0.16632029106700685,-0.1410077533474905,-0.24225790422555593,0.3622579042255559,0.5341470752568014,0.6,0.8,0.48,False,
UBER,"Uber Technologies, Inc.",Technology,Software - Application,normalization_rejected,step4_normalized_model,no_normalized_earnings,,,,,,,,,,,,,
COP,ConocoPhillips,Energy,Oil & Gas Exploration & Production,watchlist,step5_quality_risk,insufficient_model_confidence,,,,,,,,,0.3462,1.0,,,
PLD,"Prologis, Inc.",Real Estate,REIT - Industrial,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,120,False,-0.2470437875674686,-0.080045732761229,-0.06437971449248248,-0.1270437875674686,0.2470437875674686,0.7070728365131232,0.6,0.8,0.48,False,
CB,Chubb Limited,Financial Services,Insurance - Property & Casualty,hard_filter_rejected,step2_hard_filters,adr_excluded,,,,,,,,,,,,,
CRM,"Salesforce, Inc.",Technology,Software - Application,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,339,False,-1.0699999999999998,-0.5936584918032167,-0.6524481073487549,-0.95,1.0699999999999998,0.1667,0.5484600000000001,0.85,0.466191,True,bear
CVS,CVS Health Corporation,Healthcare,Medical - Healthcare Plans,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,323,False,-1.0699999999999998,-0.28975672396627483,-0.12364738397300237,-0.95,1.0699999999999998,0.5851,0.5256090000000001,0.85,0.44676765000000007,True,bear
DHR,Danaher Corporation,Healthcare,Medical - Diagnostics & Research,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,242,False,-0.4161655037855962,-0.18070634338437228,-0.17641101318877186,-0.2961655037855962,0.4161655037855962,0.4746,0.49223700000000004,1.0,0.49223700000000004,False,
COF,Capital One Financial Corporation,Financial Services,Financial - Credit Services,watchlist,step2_model_routing,consumer_finance_model_not_supported,,,,,,,,,,,,,
SPGI,S&P Global Inc.,Financial Services,Financial - Data & Stock Exchanges,watchlist,step2_model_routing,financial_sector_model_not_supported,,,,,,,,,,,,,
LMT,Lockheed Martin Corporation,Industrials,Aerospace & Defense,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,59,False,-0.16285896956935172,0.0031827523929678376,0.001254624429566348,-0.04285896956935173,0.16285896956935172,0.9652,0.706806,1.0,0.706806,False,
VRT,Vertiv Holdings Co,Industrials,Electrical Equipment & Parts,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,304,False,-0.7752150731047731,-0.4516818220283312,-0.4187595546449301,-0.6552150731047731,0.7752150731047731,0.43,0.5027670000000001,0.85,0.42735195000000004,False,
LOW,"Lowe's Companies, Inc.",Consumer Cyclical,Home Improvement,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,138,False,-0.2710552495339652,-0.10037083993665871,-0.10927904594864227,-0.1510552495339652,0.2710552495339652,0.9586,0.6261300000000001,1.0,0.6261300000000001,False,
PGR,The Progressive Corporation,Financial Services,Insurance - Property & Casualty,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,199,False,-0.340172623418433,-0.042548855042909645,-0.012151832656844608,-0.22017262341843302,0.340172623418433,0.3065782880685413,0.6,0.8,0.48,False,
PH,Parker-Hannifin Corporation,Industrials,Industrial - Machinery,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,246,False,-0.42132248160334707,-0.21524576981564675,-0.20821646718977713,-0.30132248160334707,0.42132248160334707,0.7902,0.7866,1.0,0.7866,False,
SYK,Stryker Corporation,Healthcare,Medical - Devices,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,127,False,-0.25735095109150274,-0.06152516196452776,-0.054378207537229134,-0.13735095109150275,0.25735095109150274,0.8192,0.8488,1.0,0.8488,False,
MO,"Altria Group, Inc.",Consumer Defensive,Tobacco,research_queue,step7_risk_adjusted_ranking,robust_return<=0,25,False,-0.044748366666803534,0.1664570859633387,0.1861403350485489,0.01659177017863843,0.10340822982136157,0.9577,0.8869,1.0,0.8869,False,
HWM,Howmet Aerospace Inc.,Industrials,Aerospace & Defense,hard_filter_rejected,step2_hard_filters,security_type,,,,,,,,,,,,,
BMY,Bristol-Myers Squibb Company,Healthcare,Drug Manufacturers - General,research_queue,step7_risk_adjusted_ranking,robust_return<=0,82,False,-0.19936136798886872,0.12259893338778063,0.1479251176584513,-0.09287265691673381,0.2128726569167338,0.8828,0.48384,1.0,0.48384,False,
NEM,Newmont Corporation,Basic Materials,Gold,hard_filter_rejected,step2_hard_filters,severe_dilution,,,,,,,,,,,,,
PWR,"Quanta Services, Inc.",Industrials,Engineering & Construction,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,293,False,-0.5652880571236163,-0.3194783326528522,-0.3043453739352116,-0.4452880571236163,0.5652880571236163,0.2837,0.60318,1.0,0.60318,False,
TT,Trane Technologies plc,Industrials,Construction,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,206,False,-0.35110252642873085,-0.1487131218380455,-0.1421462097714539,-0.23110252642873086,0.35110252642873085,0.9532,0.8161,1.0,0.8161,False,
SO,The Southern Company,Utilities,Regulated Electric,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,325,False,-1.0699999999999998,-0.3064642471872503,-0.16669438855024055,-0.95,1.0699999999999998,0.3365,0.5631,1.0,0.5631,True,bear
MDT,Medtronic plc,Healthcare,Medical - Devices,hard_filter_rejected,step2_hard_filters,missing_core_financials,,,,,,,,,,,,,
FCX,Freeport-McMoRan Inc.,Basic Materials,Copper,watchlist,step6_scenario_valuation,insufficient_post_valuation_model_confidence,,,,-0.14543198977917196,-0.14404578238027166,-0.27839314686134453,0.3983931468613445,0.6727,0.344736,0.85,0.2930256,False,
CMI,Cummins Inc.,Industrials,Industrial - Machinery,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,209,False,-0.3586219272018934,-0.1486270628422062,-0.1425804736834834,-0.2386219272018934,0.3586219272018934,0.8102,0.6815,1.0,0.6815,False,
NOW,"ServiceNow, Inc.",Technology,Software - Application,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,258,False,-0.43777000204892824,-0.1804568427018239,-0.15986726008704863,-0.31777000204892825,0.43777000204892824,0.3602,0.61767,1.0,0.61767,False,
GD,General Dynamics Corporation,Industrials,Aerospace & Defense,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,61,False,-0.1652843077422585,0.06702142962458313,0.07982349906960737,-0.04528430774225851,0.1652843077422585,0.8674,0.8618,1.0,0.8618,False,
DUK,Duke Energy Corporation,Utilities,Regulated Electric,hard_filter_rejected,step2_hard_filters,excessive_leverage,,,,,,,,,,,,,
ACN,Accenture plc,Technology,Information Technology Services,research_queue,step7_risk_adjusted_ranking,robust_return<=0,18,False,-0.02397590553177388,0.1453521161369281,0.15498951241024772,0.06526481410837734,0.054735185891622656,0.9914,0.8791,1.0,0.8791,False,
MCK,McKesson Corporation,Healthcare,Medical - Distribution,research_queue,step7_risk_adjusted_ranking,robust_return<=0,42,False,-0.1295149173901001,0.11560670053404469,0.1321823905265774,-0.01893860558193406,0.13893860558193405,0.9592,0.7735500000000001,1.0,0.7735500000000001,False,
PNC,"The PNC Financial Services Group, Inc.",Financial Services,Banks - Regional,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,131,False,-0.2623710935009175,-0.04944654118592989,-0.03346507001699894,-0.14237109350091748,0.2623710935009175,0.5500590112361149,0.6,0.8,0.48,False,
USB,U.S. Bancorp,Financial Services,Banks - Diversified,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,123,False,-0.2523575761102792,-0.031531209480399974,-0.014506931648912036,-0.1323575761102792,0.2523575761102792,0.5289760691982344,0.6,0.8,0.48,False,
UPS,"United Parcel Service, Inc.",Industrials,Integrated Freight & Logistics,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,112,False,-0.23533465750981117,-0.06321892319974719,-0.07232291136751881,-0.11533465750981117,0.23533465750981117,0.8124,0.61965,1.0,0.61965,False,
JCI,Johnson Controls International plc,Industrials,Industrial - Machinery,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,296,False,-0.6159154006355675,-0.31697240453577247,-0.28559419221710414,-0.4959154006355675,0.6159154006355675,0.3582,0.6985,0.7,0.48895,False,
KKR,KKR & Co. Inc.,Financial Services,Asset Management,watchlist,step2_model_routing,asset_management_model_not_supported,,,,,,,,,,,,,
WMB,"The Williams Companies, Inc.",Energy,Oil & Gas Midstream,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,331,False,-1.0699999999999998,-0.36188038206018974,-0.24135998904821462,-0.95,1.0699999999999998,0.3357,0.42714,1.0,0.42714,True,bear
WM,"Waste Management, Inc.",Industrials,Waste Management,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,158,False,-0.2888035914208739,-0.05136057710187738,-0.03787118393229316,-0.16880359142087392,0.2888035914208739,0.8159,0.85,1.0,0.85,False,
HCA,"HCA Healthcare, Inc.",Healthcare,Medical - Care Facilities,research_queue,step7_risk_adjusted_ranking,robust_return<=0,35,False,-0.11386934686106659,0.12004733178509924,0.13722128989611518,-0.00773334629193411,0.1277333462919341,0.9681,0.8050499999999999,1.0,0.8050499999999999,False,
ELV,Elevance Health Inc.,Healthcare,Medical - Healthcare Plans,research_queue,step7_risk_adjusted_ranking,robust_return<=0,15,False,-0.013909190326062441,0.13351112481686872,0.12271262507274516,0.10427392323908864,0.015726076760911353,0.8353,0.669789,1.0,0.669789,False,
AMT,American Tower Corporation,Real Estate,REIT - Specialty,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,155,False,-0.28166657969594655,-0.12037258846850765,-0.12321865218527728,-0.16166657969594656,0.28166657969594655,0.7991483133784496,0.6,0.8,0.48,False,
EMR,Emerson Electric Co.,Industrials,Industrial - Machinery,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,279,False,-0.49358616099809294,-0.26024618928495324,-0.24353030511992976,-0.37358616099809294,0.49358616099809294,0.7259,0.738,1.0,0.738,False,
MMM,3M Company,Industrials,Conglomerates,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,163,False,-0.29275732760317624,-0.0571944637384149,-0.0465126843890175,-0.17275732760317625,0.29275732760317624,0.9489,0.7419,1.0,0.7419,False,
RCL,Royal Caribbean Cruises Ltd.,Consumer Cyclical,Travel Services,watchlist,step6_scenario_valuation,insufficient_post_valuation_model_confidence,,,,-0.09581185963979799,-0.1860216740678879,-0.95,1.0699999999999998,0.1647,0.29484,1.0,0.29484,True,bear
APO,"Apollo Global Management, Inc.",Financial Services,Asset Management,watchlist,step2_model_routing,asset_management_model_not_supported,,,,,,,,,,,,,
MCO,Moody's Corporation,Financial Services,Financial - Data & Stock Exchanges,watchlist,step2_model_routing,financial_sector_model_not_supported,,,,,,,,,,,,,
HLT,Hilton Worldwide Holdings Inc.,Consumer Cyclical,Travel Lodging,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,303,False,-0.7630201793693415,-0.2754723821542939,-0.20998218982713296,-0.6430201793693415,0.7630201793693415,0.8425,0.42192,1.0,0.42192,False,
MRSH,"Marsh & McLennan Companies, Inc.",Financial Services,Insurance - Brokers,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,86,False,-0.2055450001282746,-0.021720456240842262,-0.0029361385311509336,-0.0855450001282746,0.2055450001282746,0.6489284522725358,0.6,0.8,0.48,False,
NOC,Northrop Grumman Corporation,Industrials,Aerospace & Defense,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,136,False,-0.26944249517720886,-0.08080390796840219,-0.08256650334369622,-0.1494424951772089,0.26944249517720886,0.7772,0.631557,1.0,0.631557,False,
FDX,FedEx Corporation,Industrials,Integrated Freight & Logistics,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,266,False,-0.4672492198721738,-0.1900037251642061,-0.1745002857001964,-0.34724921987217383,0.4672492198721738,0.6474,0.6615,1.0,0.6615,False,
SHW,The Sherwin-Williams Company,Basic Materials,Chemicals - Specialty,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,224,False,-0.38517217388318375,-0.15897338990871498,-0.1464027527952566,-0.26517217388318376,0.38517217388318375,0.8379,0.8558,1.0,0.8558,False,
ICE,"Intercontinental Exchange, Inc.",Financial Services,Financial - Data & Stock Exchanges,watchlist,step2_model_routing,financial_sector_model_not_supported,,,,,,,,,,,,,
ECL,Ecolab Inc.,Basic Materials,Chemicals - Specialty,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,249,False,-0.4273914464592235,-0.16614280932371905,-0.1486592952074715,-0.3073914464592235,0.4273914464592235,0.7762,0.7519,1.0,0.7519,False,
CI,Cigna Corporation,Healthcare,Medical - Healthcare Plans,watchlist,step6_scenario_valuation,insufficient_post_valuation_model_confidence,,,,0.3147909632451047,0.35020350846753,-0.09190085658483438,0.21190085658483437,0.7373,0.3279771000000001,1.0,0.3279771000000001,False,
ITW,Illinois Tool Works Inc.,Industrials,Industrial - Machinery,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,168,False,-0.2963944468722912,-0.083247496174954,-0.0736866244158591,-0.17639444687229122,0.2963944468722912,0.9848,0.8481,1.0,0.8481,False,
SLB,SLB N.V.,Energy,Oil & Gas Equipment & Services,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,205,False,-0.35101226737489916,-0.016865586247877186,0.00584915382787588,-0.23101226737489916,0.35101226737489916,0.6388,0.5544,1.0,0.5544,False,
TDG,TransDigm Group Incorporated,Industrials,Aerospace & Defense,hard_filter_rejected,step2_hard_filters,excessive_leverage,,,,,,,,,,,,,
CRH,CRH plc,Basic Materials,Construction Materials,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,121,False,-0.2472637536632828,-0.00444849456252993,0.007048194750677821,-0.1272637536632828,0.2472637536632828,0.6185,0.7325,1.0,0.7325,False,
CL,Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,64,False,-0.1733254813752137,0.06675210553803483,0.08272252538008618,-0.05332548137521369,0.1733254813752137,0.9792,0.9173,1.0,0.9173,False,
GM,General Motors Company,Consumer Cyclical,Auto - Manufacturers,watchlist,step6_scenario_valuation,irr_below_solver_bound,,,,-0.7246690978965489,-0.95,-0.95,1.0699999999999998,0.2487,0.40918770000000004,1.0,0.40918770000000004,True,bear;base
MPC,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing,watchlist,step5_quality_risk,insufficient_model_confidence,,,,,,,,,0.3314,1.0,,,
VLO,Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,watchlist,step6_scenario_valuation,insufficient_post_valuation_model_confidence,,,,0.057051192387734775,0.10681786137283783,-0.43142708194500307,0.5514270819450031,0.6106,0.29322000000000004,1.0,0.29322000000000004,False,
EOG,"EOG Resources, Inc.",Energy,Oil & Gas Exploration & Production,research_queue,step7_risk_adjusted_ranking,robust_return<=0,28,False,-0.07680311137570751,0.23882116719614724,0.2557391050620937,-0.011643067211843997,0.131643067211844,0.8319,0.40401000000000004,1.0,0.40401000000000004,False,
