ticker,name,exchange,security_type,is_adr,listing_date,sector,industry,country,shares_outstanding,beta,market_cap_hint,as_of,source,fetched_at,price,price_as_of,market_cap,avg_dollar_volume,is_price_fresh
IQV,IQVIA Holdings Inc.,NYSE,common_stock,False,2013-05-09,Healthcare,Medical - Diagnostics & Research,US,164600000.0,1.186,44502902000.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,270.37,2026-09-25,44502902000.0,352836316.45515156,True
LHX,"L3Harris Technologies, Inc.",NYSE,common_stock,False,1981-12-31,Industrials,Aerospace & Defense,US,186215000.0,0.746,44261443350.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,237.69,2026-09-25,44261443350.0,443240194.1757575,True
FERG,Ferguson plc,NYSE,common_stock,False,2010-01-05,Industrials,Industrial - Distribution,US,193937820.0008979,1.112,43197710027.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,222.74,2026-09-25,43197710027.0,409139384.3372727,True
WAT,Waters Corporation,NYSE,common_stock,False,1995-11-17,Healthcare,Medical - Diagnostics & Research,US,98185855.00069198,1.194,42567495577.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,433.54,2026-09-25,42567495577.0,292853240.7215151,True
P,"Everpure, Inc.",NYSE,common_stock,False,2015-10-06,Technology,Computer Hardware,US,332405000.0,1.434,41893002150.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,126.0,2026-09-25,41883030000.0,304047381.3675757,True
CMG,"Chipotle Mexican Grill, Inc.",NYSE,common_stock,False,2006-01-26,Consumer Cyclical,Restaurants,US,1282730000.0,0.937,40181517250.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,31.33,2026-09-25,40187930900.0,566019701.7633333,True
LYV,"Live Nation Entertainment, Inc.",NYSE,common_stock,False,2005-12-21,Communication Services,Entertainment,US,232713000.0,1.116,39763670310.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,170.87,2026-09-25,39763670310.0,338140327.47848487,True
DHI,"D.R. Horton, Inc.",NYSE,common_stock,False,1992-06-05,Consumer Cyclical,Residential Construction,US,279701266.99879867,1.371,39580526293.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,141.51,2026-09-25,39580526293.0,343199699.7336363,True
ADM,Archer-Daniels-Midland Company,NYSE,common_stock,False,1980-03-17,Consumer Defensive,Agricultural Farm Products,US,481957000.0,0.613,39096351840.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,81.12,2026-09-25,39096351840.0,285633218.2478788,True
CBRE,"CBRE Group, Inc.",NYSE,common_stock,False,2004-06-10,Real Estate,Real Estate - Services,US,289575298.0035624,1.188,39017375653.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,134.55,2026-09-25,38962356346.379326,238764806.8621212,True
YUM,"Yum! Brands, Inc.",NYSE,common_stock,False,1997-09-17,Consumer Cyclical,Restaurants,US,275621000.0,0.551,38234145120.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,138.63,2026-09-25,38209339230.0,376840526.20969695,True
ED,"Consolidated Edison, Inc.",NYSE,common_stock,False,2001-02-15,Utilities,Regulated Electric,US,368530000.0,0.259,37995443000.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,103.1,2026-09-25,37995443000.0,232782541.9269697,True
SYY,Sysco Corporation,NYSE,common_stock,False,1973-05-08,Consumer Defensive,Food Distribution,US,478183000.00000006,0.627,37518238180.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,78.46,2026-09-25,37518238180.0,301176184.0239394,True
KR,The Kroger Co.,NYSE,common_stock,False,1977-01-02,Consumer Defensive,Grocery Stores,US,612647000.0,0.406,35986884780.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,58.74,2026-09-25,35986884780.0,419493645.7751515,True
KVUE,Kenvue Inc.,NYSE,common_stock,False,2023-05-04,Consumer Defensive,Household & Personal Products,US,1920008667.977528,0.426,34176154290.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,17.8,2026-09-25,34176154290.0,442683565.93636364,True
EL,The Estée Lauder Companies Inc.,NYSE,common_stock,False,1995-11-17,Consumer Defensive,Household & Personal Products,US,361674642.0027522,1.274,34167403430.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,94.47,2026-09-25,34167403430.0,280884648.81454545,True
HSY,The Hershey Company,NYSE,common_stock,False,1980-03-17,Consumer Defensive,Food Confectioners,US,202809605.0009016,0.097,33741433984.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,166.37,2026-09-25,33741433984.0,254627104.7521212,True
EME,"EMCOR Group, Inc.",NYSE,common_stock,False,1995-01-10,Industrials,Engineering & Construction,US,44109900.999724485,1.13,33621007641.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,762.21,2026-09-25,33621007641.0,317512055.1390909,True
PEG,Public Service Enterprise Group Incorporated,NYSE,common_stock,False,1980-01-02,Utilities,Regulated Electric,US,498321000.0,0.519,33397473420.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,67.02,2026-09-25,33397473419.999996,223005764.4542424,True
JBL,Jabil Inc.,NYSE,common_stock,False,1993-05-03,Technology,"Hardware, Equipment & Parts",US,104787089.000442,1.292,33190262570.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,316.74,2026-09-25,33190262570.0,333688443.8436364,True
WEC,"WEC Energy Group, Inc.",NYSE,common_stock,False,1980-03-17,Utilities,Regulated Electric,US,325726000.0,0.457,33044902700.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,101.45,2026-09-25,33044902700.0,245990459.98606062,True
RMD,ResMed Inc.,NYSE,common_stock,False,1995-06-02,Healthcare,Medical - Instruments & Supplies,US,145056384.0,0.766,32202517248.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,222.0,2026-09-25,32202517248.0,307219717.77969694,True
VMC,Vulcan Materials Company,NYSE,common_stock,False,1957-01-02,Basic Materials,Construction Materials,US,129579000.0,1.054,31746855000.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,245.0,2026-09-25,31746855000.0,276117727.7521212,True
MTD,Mettler-Toledo International Inc.,NYSE,common_stock,False,1997-11-14,Healthcare,Medical - Diagnostics & Research,US,20207600.0,1.22,30546616464.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,1511.64,2026-09-25,30546616464.000004,239971679.03121212,True
CCL,Carnival Corporation & plc,NYSE,common_stock,False,1987-07-24,Consumer Cyclical,Travel Services,US,1369649119.011236,2.312,30474692898.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,22.25,2026-09-25,30474692898.0,489102739.1760606,True
ZTS,Zoetis Inc.,NYSE,common_stock,False,2013-02-01,Healthcare,Drug Manufacturers - Specialty & Generic,US,419228000.0,0.729,29786149400.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,71.05,2026-09-25,29786149400.0,410979687.9654546,True
IR,Ingersoll Rand Inc.,NYSE,common_stock,False,2017-05-12,Industrials,Industrial - Machinery,US,391337000.0,1.147,29772918960.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,76.08,2026-09-25,29772918960.0,330252987.1181818,True
MLM,"Martin Marietta Materials, Inc.",NYSE,common_stock,False,1994-02-17,Basic Materials,Construction Materials,US,60065800.0,1.101,29089866940.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,484.3,2026-09-25,29089866940.0,361044056.11424243,True
HPQ,HP Inc.,NYSE,common_stock,False,1957-11-06,Technology,Computer Hardware,US,914523000.0,1.205,28624569900.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,31.3,2026-09-25,28624569900.0,449179922.7357576,True
TDY,Teledyne Technologies Incorporated,NYSE,common_stock,False,1999-11-23,Technology,"Hardware, Equipment & Parts",US,46354094.99959294,0.908,28468367444.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,614.15,2026-09-25,28468367444.0,209277276.0981818,True
DG,Dollar General Corporation,NYSE,common_stock,False,2009-11-13,Consumer Defensive,Discount Stores,US,220586647.00368533,0.235,27533625279.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,124.84,2026-09-25,27538037011.940075,287869855.0087879,True
HAL,Halliburton Company,NYSE,common_stock,False,1972-06-01,Energy,Oil & Gas Equipment & Services,US,835397735.01221,0.769,27367629799.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,32.76,2026-09-25,27367629799.0,375247881.8172727,True
WSM,"Williams-Sonoma, Inc.",NYSE,common_stock,False,1983-07-07,Consumer Cyclical,Specialty Retail,US,117746611.00043122,1.463,27305439091.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,231.9,2026-09-25,27305439091.0,243965139.91181818,True
ATO,Atmos Energy Corporation,NYSE,common_stock,False,1983-12-28,Utilities,Regulated Gas,US,166919822.00241715,0.594,26241465217.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,157.21,2026-09-25,26241465217.0,174027629.7269697,True
DGX,Quest Diagnostics Incorporated,NYSE,common_stock,False,1996-12-17,Healthcare,Medical - Diagnostics & Research,US,110373000.0,0.549,26083347360.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,236.32,2026-09-25,26083347360.0,237858811.71575758,True
WST,"West Pharmaceutical Services, Inc.",NYSE,common_stock,False,1980-03-17,Healthcare,Medical - Instruments & Supplies,US,70375800.0,1.135,26059454982.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,370.44,2026-09-25,26070011352.0,222456624.75272727,True
CPAY,"Corpay, Inc.",NYSE,common_stock,False,2010-12-15,Technology,Software - Infrastructure,US,65361918.99977393,0.873,26021233573.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,398.11,2026-09-25,26021233573.0,183898988.4439394,True
DOV,Dover Corporation,NYSE,common_stock,False,1980-03-17,Industrials,Industrial - Machinery,US,134680000.0,1.146,25842398400.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,191.88,2026-09-25,25842398400.0,259097837.8060606,True
LH,Labcorp Holdings Inc.,NYSE,common_stock,False,1990-03-29,Healthcare,Medical - Diagnostics & Research,US,82000000.0,0.851,25390480000.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,309.64,2026-09-25,25390480000.0,224097573.04545453,True
LVS,Las Vegas Sands Corp.,NYSE,common_stock,False,2004-12-15,Consumer Cyclical,"Gambling, Resorts & Casinos",US,647701183.9958963,0.819,25253869164.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,38.99,2026-09-25,25253869164.0,224957396.31121212,True
OTIS,Otis Worldwide Corporation,NYSE,common_stock,False,2020-03-19,Industrials,Industrial - Machinery,US,380669339.0051562,0.875,25101336214.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,65.94,2026-09-25,25101336214.0,258122044.65,True
HUBB,Hubbell Incorporated,NYSE,common_stock,False,1972-06-05,Industrials,Electrical Equipment & Parts,US,52832570.99995714,0.889,24652734280.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,466.62,2026-09-25,24652734280.0,259451645.51757574,True
EXPD,"Expeditors International of Washington, Inc.",NYSE,common_stock,False,1984-09-26,Industrials,Integrated Freight & Logistics,US,130791000.0,1.058,24518080860.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,187.46,2026-09-25,24518080860.0,192967492.92151514,True
PPG,"PPG Industries, Inc.",NYSE,common_stock,False,1980-03-17,Basic Materials,Chemicals - Specialty,US,222300003.00409228,1.063,23901696323.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,107.52,2026-09-25,23901696323.0,192510783.94181818,True
TPL,Texas Pacific Land Corporation,NYSE,common_stock,False,1980-03-17,Energy,Oil & Gas Exploration & Production,US,68974400.0,0.618,23525098608.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,341.07,2026-09-25,23525098608.0,124194765.98787878,True
PHM,"PulteGroup, Inc.",NYSE,common_stock,False,1980-03-17,Consumer Cyclical,Residential Construction,US,193010796.99624532,1.201,23132344020.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,119.85,2026-09-25,23132344020.0,187414125.78666666,True
TPR,"Tapestry, Inc.",NYSE,common_stock,False,2000-10-06,Consumer Cyclical,Luxury Goods,US,202045000.0,1.432,23008884600.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,113.88,2026-09-25,23008884600.0,384917162.6372728,True
DRI,"Darden Restaurants, Inc.",NYSE,common_stock,False,1995-05-09,Consumer Cyclical,Restaurants,US,114535002.99829812,0.59,22881802899.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,199.75,2026-09-25,22878366848.91005,255098677.7330303,True
CHD,"Church & Dwight Co., Inc.",NYSE,common_stock,False,1980-03-17,Consumer Defensive,Household & Personal Products,US,236944000.0,0.472,22831923840.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,96.38,2026-09-25,22836662720.0,178064148.28060606,True
IFF,International Flavors & Fragrances Inc.,NYSE,common_stock,False,1974-12-17,Basic Materials,Chemicals - Specialty,US,255303000.0,0.953,21876914070.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,85.69,2026-09-25,21876914070.0,136271275.4939394,True
RL,Ralph Lauren Corporation,NYSE,common_stock,False,1997-06-12,Consumer Cyclical,Apparel - Manufacturers,US,60999811.99943993,1.353,21783032865.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,357.1,2026-09-25,21783032865.0,225848858.86515152,True
NRG,"NRG Energy, Inc.",NYSE,common_stock,False,2003-12-02,Utilities,Independent Power Producers,US,210986000.0,1.173,21176664820.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,100.37,2026-09-25,21176664820.0,322031598.3869697,True
PKG,Packaging Corporation of America,NYSE,common_stock,False,2000-01-28,Consumer Cyclical,Packaging & Containers,US,89098646.99806054,0.797,21132417095.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,237.18,2026-09-25,21132417095.0,152818708.0960606,True
OMC,Omnicom Group Inc.,NYSE,common_stock,False,1980-03-17,Communication Services,Advertising Agencies,US,274346000.0,0.673,20891447900.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,76.15,2026-09-25,20891447900.0,224256275.07727274,True
LEN,Lennar Corporation,NYSE,common_stock,False,1980-03-17,Consumer Cyclical,Residential Construction,US,248295271.00426048,1.398,20397456513.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,82.15,2026-09-25,20397456513.0,251743856.87575758,True
STE,STERIS plc,NYSE,common_stock,False,1992-06-01,Healthcare,Medical - Specialties,US,97457700.0,0.914,20361837261.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,208.93,2026-09-25,20361837261.0,146244327.49636364,True
STZ,"Constellation Brands, Inc.",NYSE,common_stock,False,1992-03-17,Consumer Defensive,Beverages - Alcoholic,US,170804352.99656782,0.4,19408498631.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,113.63,2026-09-25,19408498631.0,266618563.12787876,True
SNA,Snap-on Incorporated,NYSE,common_stock,False,2017-03-02,Industrials,Manufacturing - Tools & Accessories,US,51727124.00054172,0.712,19097654181.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,369.2,2026-09-25,19097654181.0,125477235.3378788,True
BBY,"Best Buy Co., Inc.",NYSE,common_stock,False,1985-04-18,Consumer Cyclical,Specialty Retail,US,210767000.0,1.305,19076521170.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,90.51,2026-09-25,19076521170.0,313913972.06151515,True
BR,"Broadridge Financial Solutions, Inc.",NYSE,common_stock,False,2007-03-22,Technology,Information Technology Services,US,115658000.0,0.91,18941310660.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,163.77,2026-09-25,18941310660.0,180064685.98696968,True
FICO,Fair Isaac Corporation,NYSE,common_stock,False,1987-07-22,Technology,Software - Application,US,21597635.99972193,1.318,18640703655.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,863.09,2026-09-25,18640703655.0,355097653.0409091,True
FIS,"Fidelity National Information Services, Inc.",NYSE,common_stock,False,2001-06-20,Technology,Information Technology Services,US,516879000.00000006,0.801,18302685390.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,35.41,2026-09-25,18302685390.0,244843810.47060606,True
TSN,"Tyson Foods, Inc.",NYSE,common_stock,False,1980-03-17,Consumer Defensive,Agricultural Farm Products,US,354519818.99057347,0.371,18052149183.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,50.92,2026-09-25,18052149183.0,180849330.57393938,True
GIS,"General Mills, Inc.",NYSE,common_stock,False,1980-03-17,Consumer Defensive,Packaged Foods,US,533707998.98929846,-0.047,17953937086.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,33.64,2026-09-25,17953937086.0,353514337.70151514,True
GPC,Genuine Parts Company,NYSE,common_stock,False,1980-03-17,Consumer Cyclical,Auto - Parts,US,137859757.9970681,0.656,17868003234.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,129.61,2026-09-25,17868003234.0,178195086.43727273,True
DD,"DuPont de Nemours, Inc.",NYSE,common_stock,False,1972-06-01,Basic Materials,Chemicals,US,135019000.0,1.085,17780652110.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,131.71,2026-09-25,17783352490.0,167078433.0590909,True
CF,"CF Industries Holdings, Inc.",NYSE,common_stock,False,2005-08-11,Basic Materials,Agricultural Inputs,US,153629000.0,0.399,17616637430.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,114.67,2026-09-25,17616637430.0,303981635.5969697,True
ZBH,"Zimmer Biomet Holdings, Inc.",NYSE,common_stock,False,2001-07-25,Healthcare,Medical - Devices,US,193462000.0,0.471,17612780480.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,91.04,2026-09-25,17612780480.0,203399521.61575755,True
EFX,Equifax Inc.,NYSE,common_stock,False,1980-03-17,Industrials,Consulting Services,US,117484896.00297076,1.305,17400687947.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,148.11,2026-09-25,17400687947.0,262551340.8239394,True
NVR,"NVR, Inc.",NYSE,common_stock,False,1985-07-22,Consumer Cyclical,Residential Construction,US,2699290.0,0.913,16999048704.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,6297.6,2026-09-25,16999048704.000002,209058393.33878788,True
IEX,IDEX Corporation,NYSE,common_stock,False,1989-06-02,Industrials,Industrial - Machinery,US,73719900.0,0.972,16961474592.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,230.08,2026-09-25,16961474592.0,128534071.0360606,True
FTV,Fortive Corporation,NYSE,common_stock,False,2016-07-05,Technology,"Hardware, Equipment & Parts",US,302017052.0057051,0.973,16940136447.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,56.09,2026-09-25,16940136447.000002,142391288.92424244,True
RVTY,"Revvity, Inc.",NYSE,common_stock,False,1965-07-06,Healthcare,Medical - Diagnostics & Research,US,111559999.99999999,1.089,16857831600.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,151.11,2026-09-25,16857831600.0,206698825.00636363,True
J,Jacobs Solutions Inc.,NYSE,common_stock,False,1980-03-17,Industrials,Engineering & Construction,US,118081000.0,0.679,16338867970.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,138.37,2026-09-25,16338867970.0,114900219.20515151,True
LDOS,"Leidos Holdings, Inc.",NYSE,common_stock,False,2006-10-17,Technology,Information Technology Services,US,125785000.0,0.572,15548283850.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,123.61,2026-09-25,15548283850.0,172007435.33727273,True
BALL,Ball Corporation,NYSE,common_stock,False,1972-07-13,Consumer Cyclical,Packaging & Containers,US,266247000.0,0.951,15130817010.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,56.83,2026-09-25,15130817010.0,112784263.29181819,True
ROL,"Rollins, Inc.",NYSE,common_stock,False,1980-03-17,Industrials,Specialty Business Services,US,481145403.996004,0.736,14448796482.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,30.03,2026-09-25,14448796482.0,222011205.4569697,True
CRL,"Charles River Laboratories International, Inc.",NYSE,common_stock,False,2000-06-23,Healthcare,Medical - Diagnostics & Research,US,48167700.00000001,1.405,14105429268.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,292.84,2026-09-25,14105429268.000002,239884957.20787877,True
SWK,"Stanley Black & Decker, Inc.",NYSE,common_stock,False,1980-03-17,Industrials,Manufacturing - Tools & Accessories,US,151017000.0,1.173,13802953800.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,91.4,2026-09-25,13802953800.0,158968207.06727272,True
MAS,Masco Corporation,NYSE,common_stock,False,1980-03-17,Basic Materials,Construction Materials,US,197187430.00508314,1.294,13577340493.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,68.85,2026-09-25,13576354555.849974,161398013.60757577,True
TYL,"Tyler Technologies, Inc.",NYSE,common_stock,False,1980-03-17,Technology,Software - Application,US,40952300.0,0.835,13332840311.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,325.57,2026-09-25,13332840311.0,293518111.13363636,True
TXT,Textron Inc.,NYSE,common_stock,False,1947-12-22,Industrials,Aerospace & Defense,US,171987000.0,0.898,13172484330.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,76.59,2026-09-25,13172484330.0,141131904.96393937,True
AVY,Avery Dennison Corporation,NYSE,common_stock,False,1973-02-21,Consumer Cyclical,Packaging & Containers,US,76490400.0,0.814,13029374736.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,170.34,2026-09-25,13029374736.0,169181337.87484848,True
SJM,The J. M. Smucker Company,NYSE,common_stock,False,1994-10-31,Consumer Defensive,Packaged Foods,US,106880690.0,0.263,12932563490.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,121.0,2026-09-25,12932563490.0,158686077.14242423,True
LII,Lennox International Inc.,NYSE,common_stock,False,1999-07-29,Industrials,Industrial - Machinery,US,34560700.0,1.184,12917752839.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,373.77,2026-09-25,12917752839.0,221975365.39909092,True
MKC,"McCormick & Company, Incorporated",NYSE,common_stock,False,1999-04-26,Consumer Defensive,Packaged Foods,US,268851555.00625783,0.634,12888743547.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,47.94,2026-09-25,12888743547.0,155661743.2069697,True
GDDY,GoDaddy Inc.,NYSE,common_stock,False,2015-03-31,Technology,Software - Infrastructure,US,132409847.00432366,0.94,12862292538.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,97.14,2026-09-25,12862292538.0,190445492.39969695,True
IT,"Gartner, Inc.",NYSE,common_stock,False,1993-10-05,Technology,Information Technology Services,US,66951898.9994678,0.953,12580261822.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,187.9,2026-09-25,12580261822.0,212371241.36090907,True
GNRC,Generac Holdings Inc.,NYSE,common_stock,False,2010-02-11,Industrials,Industrial - Machinery,US,58868700.00000001,1.913,12252931218.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,208.14,2026-09-25,12252931218.0,265367587.20636362,True
BF-B,Brown-Forman Corporation,NYSE,common_stock,False,1980-03-17,Consumer Defensive,Beverages - Wineries & Distilleries,US,466342157.9892966,0.331,12199510853.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,26.16,2026-09-25,12199510853.0,62068368.056666665,True
DVA,DaVita Inc.,NYSE,common_stock,False,1995-10-31,Healthcare,Medical - Care Facilities,US,64200000.0,0.83,11457774000.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,178.47,2026-09-25,11457774000.0,157703351.17606062,True
HRL,Hormel Foods Corporation,NYSE,common_stock,False,1980-03-17,Consumer Defensive,Packaged Foods,US,550315000.0,0.315,10846708650.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,19.71,2026-09-25,10846708650.0,99642943.22242425,True
UHS,"Universal Health Services, Inc.",NYSE,common_stock,False,1981-07-09,Healthcare,Medical - Care Facilities,US,60536352.001565464,1.061,10827531919.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,178.86,2026-09-25,10827531919.0,135908755.54333335,True
DECK,Deckers Outdoor Corporation,NYSE,common_stock,False,1993-10-15,Consumer Cyclical,Apparel - Footwear & Accessories,US,136182000.0,1.15,10713437940.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,78.67,2026-09-25,10713437940.0,247224108.07060605,True
HII,"Huntington Ingalls Industries, Inc.",NYSE,common_stock,False,2011-03-22,Industrials,Aerospace & Defense,US,39404598.00015151,0.225,10403601964.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,264.02,2026-09-25,10403601964.0,139698391.6239394,True
CLX,The Clorox Company,NYSE,common_stock,False,1983-03-21,Consumer Defensive,Household & Personal Products,US,120921000.0,0.544,10133179800.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,83.8,2026-09-25,10133179800.0,288420031.7321212,True
AOS,A. O. Smith Corporation,NYSE,common_stock,False,1983-09-30,Industrials,Industrial - Machinery,US,138586781.00596762,1.153,8128114706.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,58.65,2026-09-25,8128114706.000001,91700754.83515151,True
MOS,The Mosaic Company,NYSE,common_stock,False,1988-01-26,Basic Materials,Agricultural Inputs,US,317846644.00956726,0.831,7308883579.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,23.01,2026-09-25,7313651278.660143,191092367.5121212,True
NVDA,NVIDIA Corporation,NASDAQ,common_stock,False,1999-01-22,Technology,Semiconductors,US,24221000000.0,2.217,5451420470000.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,225.07,2026-09-25,5451420470000.0,25736005612.786667,True
AAPL,Apple Inc.,NASDAQ,common_stock,False,1980-12-12,Technology,Consumer Electronics,US,14687356000.0,1.085,5009416510920.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,341.07,2026-09-25,5009416510920.0,14633310367.233334,True
GOOG,Alphabet Inc.,NASDAQ,common_stock,False,2004-08-19,Communication Services,Internet Content & Information,US,12135902451.99953,1.215,4139313608328.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,341.08,2026-09-25,4139313608328.0,6251256960.551516,True
