rank,ticker,price,expected_irr,median_irr,p10_irr,p90_irr,above_hurdle_weight,hurdle_rate,permanent_loss_weight,worst_case_shortfall,worst_case_hurdle_gap,expected_shortfall,hurdle_cvar,intrinsic_value_low,intrinsic_value_base,intrinsic_value_high,intrinsic_value_bear,intrinsic_value_bull,scenario_order_inversion,scenario_order_note,upside_to_base,model_confidence,data_confidence,model_uncertainty,business_quality,valuation_excess,evidence_confidence,valuation_status,invalid_reason,invalid_fields,assumption_flags,valuation_alerts,requires_manual_review,roic_status,catastrophic_tail_floor_applied,catastrophic_tail_scenarios,name,sector,industry,model_family,market_cap,financial_persistence_score,roic,incremental_roic,wacc,roic_minus_wacc,normalized_operating_margin,current_operating_margin,revenue_cagr,net_debt_to_ebitda,sbc_intensity,net_share_change_cagr,risk_flags,years_of_data,latest_fiscal_year,anchor_source,latest_filing_date,price_as_of,is_price_fresh,shares_outstanding,beta,specialist_model_note,downside_penalty,ambiguity_penalty,permanent_loss_penalty,hurdle_penalty,robust_return
167,CMI,532.23,-0.0854992931592278,-0.07908465218788475,-0.1789900831194245,-0.004837785141717149,0.0,0.12,0.75,0.1789900831194245,0.2989900831194245,0.1789900831194245,0.2989900831194245,141.09691049127184,224.7852895734591,315.90967351362286,141.09691049127184,315.90967351362286,False,,-0.5776538534591078,0.6769,1.0,0.09676914898885368,0.8126,-0.19908465218788474,0.6769,valid,,,,,False,ok,False,,Cummins Inc.,Industrials,Industrial - Machinery,general_dcf,73441885470.0,0.8126,0.17522750228907755,0.13010139299735682,0.10525784020348647,0.06996966208559108,0.11359188026109883,0.11129998847527947,0.05099192828886134,0.8753762793497892,0.0,-0.008743358682304914,,8.0,2025.0,ttm,2026-08-04,2026-09-18,True,,,,0.1789900831194245,0.04838457449442684,0.375,0.2989900831194245,-0.2989900831194245
168,PLD,134.84,-0.08566523031747433,-0.07105433427440055,-0.12949791844669567,-0.07105433427440055,0.0,0.12,1.0,0.12949791844669567,0.24949791844669567,0.12949791844669567,0.24949791844669567,67.4012286891073,93.2760845767414,93.2760845767414,67.4012286891073,93.2760845767414,False,,-0.30824618379752744,0.6,0.8,0.04722179208614755,0.722599249260447,-0.19105433427440055,0.48,valid,,,specialist_model_v1,,False,specialist,False,,"Prologis, Inc.",Real Estate,REIT - Industrial,reit,125815967840.0,,,,,,,,,,,,,,,,,2026-09-18,True,933076000.0,1.316,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail,0.12949791844669567,0.023610896043073776,0.5,0.24949791844669567,-0.24949791844669567
169,KO,88.25,-0.087358336528996,-0.07465609237551687,-0.19673269384074957,-0.00338846752420065,0.0,0.12,0.75,0.19673269384074957,0.31673269384074954,0.19673269384074957,0.31673269384074954,23.605145468117264,44.033625636100105,61.895357077522306,23.605145468117264,61.895357077522306,False,,-0.5010354035569393,0.8138,1.0,0.10225811315827446,0.924,-0.19465609237551687,0.8138,valid,,,,,False,ok,False,,The Coca-Cola Company,Consumer Defensive,Beverages - Non-Alcoholic,general_dcf,379699943426.0,0.924,0.19150834735521824,0.26614620905089226,0.07284150192719718,0.11866684542802106,0.2667444120505345,0.2963155059945341,0.04899466931403018,1.710221550855992,0.0058196533238772654,-0.0028433258819251517,weak_cash_conversion,8.0,2025.0,ttm,2026-07-29,2026-09-18,True,,,,0.19673269384074957,0.05112905657913723,0.375,0.31673269384074954,-0.31673269384074954
170,ALGN,147.61,-0.08984049543141734,-0.0960979432624299,-0.1451522425661096,-0.022013852634699987,0.0,0.12,0.75,0.1451522425661096,0.2651522425661096,0.1451522425661096,0.2651522425661096,48.28776207181607,50.25852404248482,73.1670738300362,48.28776207181607,73.1670738300362,False,,-0.6595181624382845,0.42840900000000004,0.6499999999999999,0.0892169249657048,0.7084,-0.2160979432624299,0.27846585,valid,,,forward_roic_floor_hit;reinvestment_cap_hit,,False,ok,False,,"Align Technology, Inc.",Healthcare,Medical - Devices,general_dcf,10571551725.999998,0.7084,0.14695696076029993,-0.5358257089366919,0.13153980250400357,0.01541715825629636,0.1693170094374621,0.15271908249986865,0.10813455367511038,-1.1485499946113873,0.04343647881026613,-0.025430839830211993,cyclical_revenue;incremental_roic_below_wacc,8.0,2025.0,annual,2026-02-27,2026-09-18,True,,,,0.1451522425661096,0.0446084624828524,0.375,0.2651522425661096,-0.2651522425661096
171,JPM,349.67,-0.09157828832702417,-0.07830531670803875,-0.1706310754786553,-0.039071444413363854,0.0,0.12,0.75,0.1706310754786553,0.2906310754786553,0.1706310754786553,0.2906310754786553,137.2136027944438,232.5914708616682,286.4929044646471,137.2136027944438,286.4929044646471,False,,-0.3348257761270106,0.6,0.8,0.08377981553264571,0.5899339399080993,-0.19830531670803875,0.48,valid,,,specialist_model_v1,,False,specialist,False,,JPMorgan Chase & Co.,Financial Services,Banks - Diversified,bank,936944261700.0,,,,,,,,,,,,,,,,,2026-09-18,True,2679510000.0,0.975,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model,0.1706310754786553,0.041889907766322856,0.375,0.2906310754786553,-0.2906310754786553
172,FAST,49.01,-0.09204481948399915,-0.08242082417709751,-0.16887245092075318,-0.03446517866104838,0.0,0.12,0.75,0.16887245092075318,0.2888724509207532,0.16887245092075318,0.2888724509207532,14.529715651621848,22.444997952042513,28.312086453152652,14.529715651621848,28.312086453152652,False,,-0.5420322801052333,0.9095,1.0,0.06991863612985239,0.995,-0.2024208241770975,0.9095,valid,,,,,False,ok,False,,Fastenal Company,Industrials,Industrial - Distribution,general_dcf,56238975000.0,0.995,0.31318996629376483,0.4999846681073931,0.08546725710860094,0.2277227091851639,0.20204371901989834,0.20289623169853588,0.07431176869979028,0.1211377122979333,0.001024327784891165,-0.0002739811860511532,,8.0,2025.0,ttm,2026-07-16,2026-09-18,True,,,,0.16887245092075318,0.03495931806492619,0.375,0.2888724509207532,-0.2888724509207532
173,DOC,20.33,-0.09208994873455412,-0.10141128408915534,-0.10141128408915534,-0.06412594267075045,0.0,0.12,0.75,0.10141128408915534,0.22141128408915534,0.10141128408915534,0.22141128408915534,11.910834266305065,11.910834266305065,14.595682987082387,11.910834266305065,14.595682987082387,False,,-0.41412522054574197,0.6,0.8,0.03664267070920244,1.0,-0.22141128408915534,0.48,valid,,,specialist_model_v1,,False,specialist,False,,"Healthpeak Properties, Inc.",Real Estate,REIT - Healthcare Facilities,reit,14015908599.999998,,,,,,,,,,,,,,,,,2026-09-18,True,689420000.0,0.989,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail,0.10141128408915534,0.01832133535460122,0.375,0.22141128408915534,-0.22141128408915534
174,ITW,269.42,-0.09246585405635412,-0.0836294467488187,-0.18282523844391108,-0.01977928428386801,0.0,0.12,0.75,0.18282523844391108,0.30282523844391107,0.18282523844391108,0.30282523844391107,71.17320533890819,120.8878621968224,160.8508863629647,71.17320533890819,160.8508863629647,False,,-0.5513033100852855,0.8492,1.0,0.08604697708002153,0.9848,-0.2036294467488187,0.8492,valid,,,,,False,ok,False,,Illinois Tool Works Inc.,Industrials,Industrial - Machinery,general_dcf,77512134000.0,0.9848,0.28850017127133576,0.4208160594421664,0.09446018148669044,0.19403998978464532,0.24190478911019891,0.26498269475985187,0.011909252837439377,1.8587321578505458,0.00428385174147886,-0.02610183436957758,,8.0,2025.0,ttm,2026-08-06,2026-09-18,True,,,,0.18282523844391108,0.043023488540010764,0.375,0.30282523844391107,-0.30282523844391107
175,RL,335.1,-0.09313557485693308,-0.08449542103480778,-0.24479967050865525,0.04124821315053853,0.0,0.12,0.75,0.24479967050865525,0.36479967050865525,0.24479967050865525,0.36479967050865525,63.639652328743836,147.94467660803457,249.39143604654856,63.639652328743836,249.39143604654856,False,,-0.558505888964385,0.537,1.0,0.15691394182959686,0.8708,-0.20449542103480778,0.537,valid,,,,,False,ok,False,,Ralph Lauren Corporation,Consumer Cyclical,Apparel - Manufacturers,general_dcf,20441037001.0,0.8708,0.2622900167221947,0.696809468882311,0.10929641078069087,0.15299360594150385,0.11167506474262193,0.1493680582152432,0.03651392104845108,0.715642683912692,0.015004373133878215,-0.03867450275717699,cyclical_revenue,8.0,2026.0,ttm,2026-08-06,2026-09-18,True,,,,0.24479967050865525,0.07845697091479843,0.375,0.36479967050865525,-0.36479967050865525
176,ROST,226.61,-0.09367621813726142,-0.08787201528612056,-0.20172587163979183,0.002765029662987244,0.0,0.12,0.75,0.20172587163979183,0.3217258716397918,0.20172587163979183,0.3217258716397918,57.59581560189514,103.56173077959554,154.13625880219553,57.59581560189514,154.13625880219553,False,,-0.5429957602065419,0.5573,1.0,0.11552645065138954,0.9243,-0.20787201528612054,0.5573,valid,,,,,False,ok,False,,"Ross Stores, Inc.",Consumer Cyclical,Apparel - Retail,general_dcf,72692199632.0,0.9243,0.35791176633522975,0.13945448458229762,0.0904838849459376,0.26742788138929213,0.12068597176322433,0.13749529920244938,0.061478219668546163,0.10989460374552985,0.007397244545574543,-0.02462356683731426,cyclical_revenue,8.0,2025.0,ttm,2026-09-01,2026-09-18,True,,,,0.20172587163979183,0.05776322532569477,0.375,0.3217258716397918,-0.3217258716397918
177,FICO,949.68,-0.09396931662740823,-0.07246947798776089,-0.2502380579535384,0.019299747419427176,0.0,0.12,0.25,0.2502380579535384,0.37023805795353837,0.2502380579535384,0.37023805795353837,130.90141252226772,386.5809420518266,616.0815046525519,130.90141252226772,616.0815046525519,False,,-0.5929355761395138,0.69795,1.0,0.14383040268648278,0.9176,-0.19246947798776087,0.69795,valid,,,forward_roic_cap_hit,,False,ok,False,,Fair Isaac Corporation,Technology,Software - Application,general_dcf,20510842956.0,0.9176,0.7951425991995238,2.028945268637725,0.10237191786873619,0.6927706813307876,0.3888932635167768,0.5165068986766657,0.09834200068390975,4.27130837196453,0.08182513113150017,-0.048408196573786144,elevated_leverage;heavy_sbc,8.0,2025.0,ttm,2026-07-29,2026-09-18,True,,,,0.2502380579535384,0.07191520134324139,0.125,0.37023805795353837,-0.37023805795353837
178,STE,205.04,-0.09464912979310608,-0.08582257320813366,-0.1938262082490837,-0.013125164507073322,0.0,0.12,0.75,0.1938262082490837,0.3138262082490837,0.1938262082490837,0.3138262082490837,52.80470590090089,85.8297377681362,120.69722736475731,52.80470590090089,120.69722736475731,False,,-0.5814000303934053,0.6275700000000001,1.0,0.10152342187100519,0.447,-0.20582257320813366,0.6275700000000001,valid,,,reinvestment_cap_hit,,False,ok,False,,STERIS plc,Healthcare,Medical - Specialties,general_dcf,19982726808.0,0.447,0.1017250702796889,,0.09162949970295681,0.01009557057673209,0.1685523738913676,0.18908488612836438,0.11433225549041048,0.9569372128637059,0.01051320492754393,-0.007862466369827348,,8.0,2026.0,ttm,2026-08-07,2026-09-18,True,,,,0.1938262082490837,0.050761710935502594,0.375,0.3138262082490837,-0.3138262082490837
179,HD,299.98,-0.09497509278698996,-0.09951027073402655,-0.13085866872279434,-0.050021160957112405,0.0,0.12,0.75,0.13085866872279434,0.25085866872279433,0.13085866872279434,0.25085866872279433,98.42329407470586,98.42329407470586,134.7367449988318,100.96185387484918,134.7367449988318,True,"growth destroys value: forward ROIC 2.9% at/below WACC 8.9%, so higher-growth scenarios reinvest below the cost of capital and are worth less than the bear case",-0.671900479782966,0.76464,1.0,0.04747955388284097,0.9297,-0.21951027073402654,0.76464,valid,,,reinvestment_cap_hit,,False,ok,False,,"The Home Depot, Inc.",Consumer Cyclical,Home Improvement,general_dcf,299115157660.0,0.9297,0.20749522649054986,-0.04736403118234224,0.08949306016460722,0.11800216632594264,0.14279601693997807,0.12426112450938667,0.06183856728649273,2.3874787826155606,0.002770916659352784,-0.009521261005304371,incremental_roic_below_wacc,8.0,2025.0,ttm,2026-08-25,2026-09-18,True,,,,0.13085866872279434,0.023739776941420484,0.375,0.25085866872279433,-0.25085866872279433
180,UNP,279.37,-0.09696827752450188,-0.09071235915907888,-0.17535002739314226,-0.031098364386707517,0.0,0.12,0.75,0.17535002739314226,0.29535002739314226,0.17535002739314226,0.29535002739314226,75.80747592286708,115.69828631783855,151.92526303636924,75.80747592286708,151.92526303636924,False,,-0.5858600196233005,0.8274,1.0,0.07730383150321737,0.8486,-0.21071235915907888,0.8274,valid,,,,,False,ok,False,,Union Pacific Corporation,Industrials,Railroads,general_dcf,165966871876.0,0.8486,0.15711371343584235,0.0937992238101382,0.09076813178917284,0.06634558164666951,0.39960472465419883,0.39929161747343567,0.010182656377619725,2.295204992495458,0.0,-0.016289549645743695,,8.0,2025.0,ttm,2026-07-23,2026-09-18,True,,,,0.17535002739314226,0.03865191575160869,0.375,0.29535002739314226,-0.29535002739314226
181,GWW,1266.61,-0.09866728520746615,-0.09203280672809339,-0.18548774678929472,-0.025115780584383136,0.0,0.12,0.75,0.18548774678929472,0.3054877467892947,0.18548774678929472,0.3054877467892947,328.2490105374989,544.3878846989675,735.0616277700932,328.2490105374989,735.0616277700932,False,,-0.5702008631710096,0.8201,1.0,0.0855829831024558,0.9434,-0.21203280672809338,0.8201,valid,,,,,False,ok,False,,"W.W. Grainger, Inc.",Industrials,Industrial - Distribution,general_dcf,59800584591.00001,0.9434,0.32755331549379885,0.4509324118893471,0.09945161999599365,0.22810169549780518,0.13212734752047384,0.1456619793048554,0.06935006106097008,0.7355096602265156,0.0036113699906803356,-0.025429158294256182,,8.0,2025.0,ttm,2026-08-04,2026-09-18,True,,,,0.18548774678929472,0.0427914915512279,0.375,0.3054877467892947,-0.3054877467892947
182,FSLR,195.96,-0.0992110081049759,-0.0889272824511863,-0.2848591562578804,0.0658696887403494,0.0,0.12,0.75,0.2848591562578804,0.4048591562578804,0.2848591562578804,0.4048591562578804,35.77125281010935,82.23556715300481,152.14381094443672,35.77125281010935,152.14381094443672,False,,-0.5803451359818085,0.4526,1.0,0.19178642249911487,0.3428,-0.2089272824511863,0.4526,valid,,,,,False,ok,False,,"First Solar, Inc.",Energy,Solar,general_dcf,21059779461.0,0.3428,0.18534888198808655,0.3431737948737307,0.13603653562566692,0.04931234636241963,0.15890352931345095,0.3364964873092973,0.1281571554750882,-0.6431166207213946,0.006681423934494278,0.0036810645035771916,cyclical_revenue;peak_cycle_margins,8.0,2025.0,ttm,2026-07-30,2026-09-18,True,,,,0.2848591562578804,0.09589321124955744,0.375,0.4048591562578804,-0.4048591562578804
183,EQIX,1021.34,-0.10094756804486255,-0.08181227277000824,-0.15835345386942545,-0.08181227277000824,0.0,0.12,1.0,0.15835345386942545,0.27835345386942545,0.15835345386942545,0.27835345386942545,431.3393393138138,666.5423661480834,666.5423661480834,431.3393393138138,666.5423661480834,False,,-0.3473844496954165,0.6,0.8,0.0562705905497086,0.6471296668004816,-0.20181227277000824,0.48,valid,,,specialist_model_v1,,False,specialist,False,,"Equinix, Inc.",Real Estate,REIT - Specialty,reit,100777339779.0,,,,,,,,,,,,,,,,,2026-09-18,True,98671685.99976501,0.973,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail,0.15835345386942545,0.0281352952748543,0.5,0.27835345386942545,-0.27835345386942545
184,TDY,603.46,-0.1010541567799009,-0.08962083565129429,-0.22814817238686366,0.0031732165698486192,0.0,0.12,0.75,0.22814817238686366,0.3481481723868637,0.22814817238686366,0.3481481723868637,128.24712634359895,257.2806201817638,397.3762471330313,128.24712634359895,397.3762471330313,False,,-0.5736575412094194,0.6439,1.0,0.12634369447835614,0.6606,-0.2096208356512943,0.6439,valid,,,,,False,ok,False,,Teledyne Technologies Incorporated,Technology,"Hardware, Equipment & Parts",general_dcf,27972842169.0,0.6606,0.08383687047928738,0.28773128831523037,0.09279700045844258,-0.008960129979155199,0.1650039602819721,0.19448104919678716,0.11237458070703754,1.0665107163178857,0.005731523378582202,-0.005622044306011653,cyclical_revenue,8.0,2025.0,ttm,2026-07-24,2026-09-18,True,,,,0.22814817238686366,0.06317184723917807,0.375,0.3481481723868637,-0.3481481723868637
185,PODD,140.6,-0.10226030451158293,-0.08575404923467429,-0.26010011955804657,0.022566999981063436,0.0,0.12,0.75,0.26010011955804657,0.38010011955804657,0.26010011955804657,0.38010011955804657,21.93612358309658,58.79600456868357,98.64936675486791,21.93612358309658,98.64936675486791,False,,-0.5818207356423644,0.6933,1.0,0.150534559769555,0.4982,-0.20575404923467427,0.6933,valid,,,,,False,ok,False,,Insulet Corp.,Healthcare,Medical - Devices,general_dcf,9738613164.0,0.4982,0.21464763294319028,0.33265370660312693,0.0992295595759555,0.11541807336723478,0.09120143577728251,0.16892091043065335,0.2512966236922243,0.6722484148918875,0.028460314654410464,-0.0024232612437863343,peak_cycle_margins,8.0,2025.0,ttm,2026-08-05,2026-09-18,True,,,,0.26010011955804657,0.0752672798847775,0.375,0.38010011955804657,-0.38010011955804657
186,LOW,192.49,-0.10331824622917338,-0.11108741942007327,-0.16905469602788797,-0.022043450048658972,0.0,0.12,0.75,0.16905469602788797,0.28905469602788797,0.16905469602788797,0.28905469602788797,55.16304588303708,56.048644168704605,103.37609472775848,55.16304588303708,103.37609472775848,False,,-0.7088230860371728,0.5946210000000001,1.0,0.0856669929896145,0.9372,-0.23108741942007327,0.5946210000000001,valid,,,forward_roic_floor_hit;reinvestment_cap_hit,,False,ok,False,,"Lowe's Companies, Inc.",Consumer Cyclical,Home Improvement,general_dcf,107930490430.0,0.9372,0.24976319881583017,-0.14329235242671895,0.080309719375136,0.16945347944069417,0.11266892234420117,0.11380927105449398,0.027609235184565373,3.0272812793979305,0.002641202763104429,-0.039008478793996604,elevated_leverage;incremental_roic_below_wacc,8.0,2025.0,ttm,2026-08-27,2026-09-18,True,,,,0.16905469602788797,0.04283349649480725,0.375,0.28905469602788797,-0.28905469602788797
187,BAC,57.73,-0.10356553453228995,-0.08775830214540348,-0.1948927661644393,-0.04385276767391355,0.0,0.12,0.75,0.1948927661644393,0.3148927661644393,0.1948927661644393,0.3148927661644393,19.528559142961946,36.471292594208435,46.13445757759287,19.528559142961946,46.13445757759287,False,,-0.36824367583217676,0.6,0.8,0.09351999924526286,0.5354501514449488,-0.20775830214540347,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Bank of America Corporation,Financial Services,Banks - Diversified,bank,409686140700.0,,,,,,,,,,,,,,,,,2026-09-18,True,7096590000.0,1.164,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model,0.1948927661644393,0.04675999962263143,0.375,0.3148927661644393,-0.3148927661644393
188,DGX,246.45,-0.10379746827748018,-0.10322517023014367,-0.1957385697547579,-0.013000962894875526,0.0,0.12,0.75,0.1957385697547579,0.3157385697547579,0.1957385697547579,0.3157385697547579,63.89896546379595,89.86836927801747,154.3901821977821,63.89896546379595,154.3901821977821,False,,-0.6353484711786672,0.5627880000000001,1.0,0.10448516342994119,0.725,-0.22322517023014365,0.5627880000000001,valid,,,forward_roic_floor_hit;reinvestment_cap_hit,,False,ok,False,,Quest Diagnostics Incorporated,Healthcare,Medical - Diagnostics & Research,general_dcf,27201425850.0,0.725,0.09601968769607533,-0.182444261713831,0.07245547212509831,0.023564215570977015,0.14573039501972124,0.14143598615916955,0.056094577724565386,2.599097065462754,0.00832252485948984,-0.017244827160577514,incremental_roic_below_wacc,8.0,2025.0,ttm,2026-07-23,2026-09-18,True,,,,0.1957385697547579,0.05224258171497059,0.375,0.3157385697547579,-0.3157385697547579
189,MET,97.04,-0.10393143686400638,-0.08085198478687783,-0.2406873126929442,-0.013334465189325684,0.0,0.12,0.75,0.2406873126929442,0.3606873126929442,0.2406873126929442,0.3606873126929442,24.493681741719897,63.661674320973,90.74037684212107,24.493681741719897,90.74037684212107,False,,-0.3439646092232791,0.6,0.8,0.13167642375180924,0.38474768379836005,-0.20085198478687782,0.48,valid,,,specialist_model_v1,,False,specialist,False,,"MetLife, Inc.",Financial Services,Insurance - Life,insurance,62439105033.99999,,,,,,,,,,,,,,,,,2026-09-18,True,643436778.9983511,0.759,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model,0.2406873126929442,0.06583821187590462,0.375,0.3606873126929442,-0.3606873126929442
190,KEY,20.81,-0.10611588238524378,-0.053585336472632195,-0.36404819038757585,0.04675533379186514,0.0,0.12,0.25,0.36404819038757585,0.48404819038757585,0.36404819038757585,0.48404819038757585,2.164677073501656,15.800811164589298,26.151583620931998,2.164677073501656,26.151583620931998,False,,-0.24071066003895725,0.6,0.8,0.22340176208972048,0.13699784466463633,-0.1735853364726322,0.48,valid,,,specialist_model_v1,,False,specialist,False,,KeyCorp,Financial Services,Banks - Regional,bank,22461689700.0,,,,,,,,,,,,,,,,,2026-09-18,True,1079370000.0,1.023,Justified P/B residual-income proxy; no regulatory-capital or reserve-detail model,0.36404819038757585,0.11170088104486024,0.125,0.48404819038757585,-0.48404819038757585
191,PTC,135.89,-0.10763139452610622,-0.09353023752919395,-0.2633606700052039,0.019895566959166923,0.0,0.12,0.75,0.2633606700052039,0.3833606700052039,0.2633606700052039,0.3833606700052039,24.48704713015437,58.516254505501024,96.41385493843256,24.48704713015437,96.41385493843256,False,,-0.5693851313157625,0.6696,1.0,0.15154011848218543,0.5557,-0.21353023752919395,0.6696,valid,,,,,False,ok,False,,PTC Inc.,Technology,Software - Application,general_dcf,15696110340.0,0.5557,0.18910145564567496,0.29146960792156157,0.09572963175902094,0.09337182388665402,0.21465823542404253,0.3781376397609727,0.11964698925178596,1.0041364757226843,0.09722154544410373,-0.009262320683786518,heavy_sbc;peak_cycle_margins,8.0,2025.0,ttm,2026-07-31,2026-09-18,True,,,,0.2633606700052039,0.07577005924109272,0.375,0.3833606700052039,-0.3833606700052039
192,PKG,232.77,-0.10798791429224364,-0.10865451108256817,-0.17448791895876636,-0.04015471604507181,0.0,0.12,0.75,0.17448791895876636,0.29448791895876636,0.17448791895876636,0.29448791895876636,63.19943423371896,76.39948808632036,117.24609445610974,63.19943423371896,117.24609445610974,False,,-0.6717812085478354,0.70902,1.0,0.07589600145684727,0.7627,-0.22865451108256818,0.70902,valid,,,reinvestment_cap_hit,,False,ok,False,,Packaging Corporation of America,Consumer Cyclical,Packaging & Containers,general_dcf,20739492062.0,0.7627,0.10811729792008297,-0.007728144868957102,0.08280878796234938,0.025308509957733594,0.1454775627681674,0.12716708443894406,0.03606975223775488,1.9165576903732018,0.005126627704296114,-0.013485610898551714,incremental_roic_below_wacc,8.0,2025.0,ttm,2026-08-07,2026-09-18,True,,,,0.17448791895876636,0.037948000728423636,0.375,0.29448791895876636,-0.29448791895876636
193,HAL,33.64,-0.10868633492209477,0.014149569184519376,-0.7000463777338153,0.23700189967639745,0.25,0.12,0.25,0.7000463777338153,0.8200463777338153,0.7000463777338153,0.8200463777338153,0.0741574207992201,24.87138588372532,62.56310177210022,0.0741574207992201,62.56310177210022,False,,-0.2606603482840274,0.4747,1.0,0.48428313870510636,0.4604,-0.10585043081548062,0.4747,valid,,,,,False,ok,False,,Halliburton Company,Energy,Oil & Gas Equipment & Services,general_dcf,28102779805.0,0.4604,0.11702262413404302,0.14439759535311975,0.08008906876400844,0.03693355537003458,0.11024930210138989,0.11437893889956645,-0.011147990725109747,1.6512751677852349,0.0,-0.026387689137254755,cyclical_revenue,8.0,2025.0,ttm,2026-07-24,2026-09-18,True,,,,0.7000463777338153,0.24214156935255318,0.125,0.8200463777338153,-0.8200463777338153
194,NTAP,197.79,-0.11147714357357469,-0.10524204993271266,-0.19485888593480916,-0.040565588494064254,0.0,0.12,0.75,0.19485888593480916,0.31485888593480915,0.19485888593480916,0.31485888593480915,49.77483838686738,80.34977118091791,104.8113118960752,49.77483838686738,104.8113118960752,False,,-0.5937622165887158,0.7137,0.85,0.09023564872037246,0.7371,-0.22524204993271266,0.606645,valid,,,forward_roic_cap_hit,,False,ok,False,,"NetApp, Inc.",Technology,Computer Hardware,general_dcf,38813122860.0,0.7371,3.5967193685404655,0.538397152151984,0.11765921366087934,3.479060154879586,0.1884048836470307,0.25734000811798136,0.017194231969849705,-0.5,0.056955966815571156,-0.03127069384853576,heavy_sbc,8.0,2026.0,ttm,2026-09-02,2026-09-18,True,,,,0.19485888593480916,0.04511782436018623,0.375,0.31485888593480915,-0.31485888593480915
195,IRM,114.34,-0.11152015101287513,-0.09608183673319348,-0.15783509385192007,-0.09608183673319348,0.0,0.12,1.0,0.15783509385192007,0.27783509385192007,0.15783509385192007,0.27783509385192007,48.437741791059196,68.99915206427109,68.99915206427109,48.437741791059196,68.99915206427109,False,,-0.3965440610086489,0.6,0.8,0.04887662855936329,0.7020048847258381,-0.21608183673319348,0.48,valid,,,specialist_model_v1,,False,specialist,False,,Iron Mountain Incorporated,Real Estate,REIT - Specialty,reit,34018972026.0,,,,,,,,,,,,,,,,,2026-09-18,True,297524681.0040231,1.204,P/AFFO Gordon proxy; no property-level NOI or maintenance-capex detail,0.15783509385192007,0.024438314279681645,0.5,0.27783509385192007,-0.27783509385192007
196,TGT,158.19,-0.11152265458149485,-0.11357875777757725,-0.18025555853091646,-0.03867754423990842,0.0,0.12,0.75,0.18025555853091646,0.30025555853091646,0.18025555853091646,0.30025555853091646,43.777122595244734,50.069755570220245,76.7276659923251,43.777122595244734,76.7276659923251,False,,-0.6834834340336289,0.584901,1.0,0.083241977145504,0.7763,-0.23357875777757725,0.584901,valid,,,forward_roic_floor_hit;reinvestment_cap_hit,,False,ok,False,,Target Corporation,Consumer Defensive,Discount Stores,general_dcf,71848474290.0,0.7763,0.15103329149729816,-0.3941557238297022,0.08936752626354344,0.06166576523375472,0.053836488804846115,0.05592126642217167,0.048217746472034584,1.4451935624184429,0.0026818095056308456,-0.005844289307999628,incremental_roic_below_wacc,8.0,2025.0,ttm,2026-08-28,2026-09-18,True,,,,0.18025555853091646,0.041620988572752,0.375,0.30025555853091646,-0.30025555853091646
197,APH,77.55,-0.11401176544022742,-0.10337098668096584,-0.21910437772748986,-0.030200710671488166,0.0,0.12,0.75,0.21910437772748986,0.33910437772748986,0.21910437772748986,0.33910437772748986,15.435013875663953,29.28333647697791,42.51128605032536,15.435013875663953,42.51128605032536,False,,-0.622394113772045,0.60093,0.85,0.11092393352800085,0.9017,-0.22337098668096583,0.5107904999999999,valid,,,base_growth_cap_hit,,False,ok,False,,Amphenol Corporation,Technology,"Hardware, Equipment & Parts",general_dcf,191235198000.0,0.9017,0.21449029385370993,0.4045780359553282,0.10673024426473486,0.10776004958897507,0.20659165612487077,0.2719188186794248,0.15938454986222794,1.4568298758797742,0.007193204884810185,0.012562928961256992,cyclical_revenue,8.0,2025.0,ttm,2026-07-31,2026-09-18,True,,,,0.21910437772748986,0.05546196676400043,0.375,0.33910437772748986,-0.33910437772748986
198,CHRW,152.99,-0.11451313528013995,-0.10393869703984818,-0.24713185481086836,-0.003043292229995103,0.0,0.12,0.75,0.24713185481086836,0.36713185481086835,0.24713185481086836,0.36713185481086835,28.211520863749094,61.586595438986194,97.52241626967255,28.211520863749094,97.52241626967255,False,,-0.5974469217662188,0.58,1.0,0.13464428129043662,0.8697,-0.22393869703984817,0.58,valid,,,,,False,ok,False,,"C.H. Robinson Worldwide, Inc.",Industrials,Integrated Freight & Logistics,general_dcf,18033396696.0,0.8697,0.1947546732284229,,0.09287342628532745,0.10188124694309546,0.04790639549170544,0.049046416111729274,-0.0034578874655647462,1.9478040904313392,0.0047723672769624925,-0.019785939048169054,cyclical_revenue,8.0,2025.0,ttm,2026-07-31,2026-09-18,True,,,,0.24713185481086836,0.06732214064521831,0.375,0.36713185481086835,-0.36713185481086835
