ticker,name,sector,industry,final_bucket,decision_stage,decision_reason,rank,eligible,robust_return,expected_irr,median_irr,p10_irr,worst_case_hurdle_gap,business_quality,model_confidence,data_confidence,evidence_confidence,catastrophic_tail_floor_applied,catastrophic_tail_scenarios
NEE,"NextEra Energy, Inc.",Utilities,Regulated Electric,hard_filter_rejected,step2_hard_filters,interest_coverage;excessive_leverage,,,,,,,,,,,,,
ETN,Eaton Corporation plc,Industrials,Electrical Equipment & Parts,hard_filter_rejected,step2_hard_filters,adr_excluded,,,,,,,,,,,,,
UNP,Union Pacific Corporation,Industrials,Railroads,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,153,False,-0.30066721081268044,-0.0979666944254859,-0.091165604267735,-0.18066721081268047,0.30066721081268044,0.8535,0.8201,1.0,0.8201,False,
BX,Blackstone Inc.,Financial Services,Asset Management,watchlist,step2_model_routing,asset_management_model_not_supported,,,,,,,,,,,,,
T,AT&T Inc.,Communication Services,Telecommunications Services,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,306,False,-1.0699999999999998,-0.19864982311846685,0.00035678758285942485,-0.95,1.0699999999999998,0.531,0.6435,1.0,0.6435,True,bear
WELL,Welltower Inc.,Real Estate,REIT - Healthcare Facilities,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,211,False,-0.38537135091367936,-0.19416367982190624,-0.17042778945798187,-0.26537135091367936,0.38537135091367936,0.544588326652255,0.6,0.8,0.48,False,
TJX,"The TJX Companies, Inc.",Consumer Cyclical,Apparel - Retail,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,178,False,-0.33897872342669866,-0.06835683244062235,-0.055262195161776585,-0.21897872342669866,0.33897872342669866,0.9153,0.541,1.0,0.541,False,
DE,Deere & Company,Industrials,Agricultural - Machinery,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,321,False,-1.0699999999999998,-0.39648650344133773,-0.2615596226089109,-0.95,1.0699999999999998,0.5075,0.5122800000000001,1.0,0.5122800000000001,True,bear
CRM,"Salesforce, Inc.",Technology,Software - Application,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,329,False,-1.0699999999999998,-0.6221339561983769,-0.6804780045495136,-0.95,1.0699999999999998,0.16,0.54756,0.85,0.465426,True,bear
UBER,"Uber Technologies, Inc.",Technology,Software - Application,normalization_rejected,step4_normalized_model,no_normalized_earnings,,,,,,,,,,,,,
COP,ConocoPhillips,Energy,Oil & Gas Exploration & Production,watchlist,step6_scenario_valuation,insufficient_post_valuation_model_confidence,,,,0.010805101072765,0.032260263978969334,-0.32559410588582977,0.44559410588582976,0.6801,0.30739500000000003,1.0,0.30739500000000003,False,
PFE,Pfizer Inc.,Healthcare,Drug Manufacturers - General,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,210,False,-0.38355855469591915,-0.0010548723454121278,0.026980032166466144,-0.26355855469591916,0.38355855469591915,0.7217,0.36855000000000004,1.0,0.36855000000000004,False,
GLW,Corning Inc,Technology,"Hardware, Equipment & Parts",research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,294,False,-0.7117317900632043,-0.3930837058258476,-0.3601972070784541,-0.5917317900632043,0.7117317900632043,0.211,0.49077000000000004,1.0,0.49077000000000004,False,
DHR,Danaher Corporation,Healthcare,Medical - Diagnostics & Research,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,276,False,-0.5099668293714056,-0.2323547934065572,-0.21839094690512864,-0.3899668293714056,0.5099668293714056,0.4746,0.48794400000000004,1.0,0.48794400000000004,False,
LMT,Lockheed Martin Corporation,Industrials,Aerospace & Defense,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,61,False,-0.1909883117182471,-0.01728668189625748,-0.015826638219004936,-0.07098831171824711,0.1909883117182471,0.9652,0.708102,1.0,0.708102,False,
COF,Capital One Financial Corporation,Financial Services,Financial - Credit Services,watchlist,step2_model_routing,consumer_finance_model_not_supported,,,,,,,,,,,,,
PH,Parker-Hannifin Corporation,Industrials,Industrial - Machinery,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,232,False,-0.41520787528090297,-0.21548338056509234,-0.2092951868617092,-0.295207875280903,0.41520787528090297,0.8039,0.7893,1.0,0.7893,False,
CB,Chubb Limited,Financial Services,Insurance - Property & Casualty,hard_filter_rejected,step2_hard_filters,adr_excluded,,,,,,,,,,,,,
PLD,"Prologis, Inc.",Real Estate,REIT - Industrial,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,102,False,-0.25052911332039507,-0.08475314771076212,-0.06949449250755113,-0.13052911332039507,0.25052911332039507,0.7123287671232877,0.6,0.8,0.48,False,
BMY,Bristol-Myers Squibb Company,Healthcare,Drug Manufacturers - General,research_queue,step7_risk_adjusted_ranking,robust_return<=0,73,False,-0.21227341124600654,0.10713790275040087,0.1293849078356289,-0.09728589052101595,0.21728589052101593,0.9105,0.5341,1.0,0.5341,False,
SYK,Stryker Corporation,Healthcare,Medical - Devices,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,117,False,-0.2733969830314163,-0.08072088354201694,-0.07393810163921441,-0.1533969830314163,0.2733969830314163,0.8271,0.8499,1.0,0.8499,False,
NOW,"ServiceNow, Inc.",Technology,Software - Application,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,282,False,-0.5515367980540031,-0.25776674773442204,-0.22764194501214657,-0.43153679805400313,0.5515367980540031,0.225,0.59976,1.0,0.59976,False,
NEM,Newmont Corporation,Basic Materials,Gold,hard_filter_rejected,step2_hard_filters,severe_dilution,,,,,,,,,,,,,
CVS,CVS Health Corp.,Healthcare,Medical - Healthcare Plans,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,234,False,-0.4175702593219466,-0.08370243095705514,-0.06043883516686034,-0.2975702593219466,0.4175702593219466,0.4726,0.515889,1.0,0.515889,False,
SPGI,S&P Global Inc.,Financial Services,Financial - Data & Stock Exchanges,watchlist,step2_model_routing,financial_sector_model_not_supported,,,,,,,,,,,,,
LOW,"Lowe's Companies, Inc.",Consumer Cyclical,Home Improvement,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,127,False,-0.27923053860606156,-0.10814339432035919,-0.11702578484546389,-0.15923053860606157,0.27923053860606156,0.9586,0.6261300000000001,1.0,0.6261300000000001,False,
PGR,The Progressive Corporation,Financial Services,Insurance - Property & Casualty,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,188,False,-0.3504709909250201,-0.05519291455720057,-0.02519731396913638,-0.2304709909250201,0.3504709909250201,0.30657828806854137,0.6,0.8,0.48,False,
MDT,Medtronic plc,Healthcare,Medical - Devices,hard_filter_rejected,step2_hard_filters,adr_excluded,,,,,,,,,,,,,
HWM,Howmet Aerospace Inc.,Industrials,Aerospace & Defense,hard_filter_rejected,step2_hard_filters,security_type,,,,,,,,,,,,,
VRT,Vertiv Holdings Co,Industrials,Electrical Equipment & Parts,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,291,False,-0.6518663410769658,-0.38790358409023606,-0.3721381201496114,-0.5318663410769658,0.6518663410769658,0.4879,0.4601448,1.0,0.4601448,False,
BNY,Bank of New York Mellon Corp,Financial Services,Investment - Banking & Investment Services,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,252,False,-0.4544302117921484,-0.2217031319196077,-0.20207356293937373,-0.3344302117921484,0.4544302117921484,0.4037882974777302,0.6,0.8,0.48,False,
MO,"Altria Group, Inc.",Consumer Defensive,Tobacco,research_queue,step7_risk_adjusted_ranking,robust_return<=0,14,False,-0.017833029721037646,0.17263512225472372,0.1917092445888557,0.03577138071414086,0.08422861928585913,0.9791,0.9259,1.0,0.9259,False,
ACN,Accenture plc,Technology,Information Technology Services,hard_filter_rejected,step2_hard_filters,adr_excluded,,,,,,,,,,,,,
GD,General Dynamics Corporation,Industrials,Aerospace & Defense,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,52,False,-0.18293678291403917,0.04499841649958401,0.057259882136713736,-0.06293678291403917,0.18293678291403917,0.8592,0.8641,1.0,0.8641,False,
SO,The Southern Company,Utilities,Regulated Electric,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,316,False,-1.0699999999999998,-0.3525413476760149,-0.22443183256546034,-0.95,1.0699999999999998,0.3365,0.51066,1.0,0.51066,True,bear
TT,Trane Technologies plc,Industrials,Industrial - Machinery,hard_filter_rejected,step2_hard_filters,adr_excluded,,,,,,,,,,,,,
MPC,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing,watchlist,step5_quality_risk,insufficient_model_confidence,,,,,,,,,0.3471,1.0,,,
PWR,"Quanta Services, Inc.",Industrials,Engineering & Construction,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,273,False,-0.5055846166999981,-0.2783208217987521,-0.265972493684967,-0.3855846166999981,0.5055846166999981,0.2837,0.62532,1.0,0.62532,False,
PNC,"The PNC Financial Services Group, Inc.",Financial Services,Banks - Regional,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,133,False,-0.28119198745897267,-0.07030668910565413,-0.05467593556282557,-0.16119198745897267,0.28119198745897267,0.550059011236115,0.6,0.8,0.48,False,
KKR,KKR & Co. Inc.,Financial Services,Asset Management,watchlist,step2_model_routing,asset_management_model_not_supported,,,,,,,,,,,,,
USB,U.S. Bancorp,Financial Services,Banks - Diversified,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,120,False,-0.2753072175995406,-0.057147766398308736,-0.0405737905139002,-0.15530721759954058,0.2753072175995406,0.5289760691982344,0.6,0.8,0.48,False,
MCK,McKesson Corporation,Healthcare,Medical - Distribution,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,40,False,-0.16092190634764844,0.09002742838656563,0.10586323685129176,-0.040921906347648446,0.16092190634764844,0.9592,0.6961950000000001,1.0,0.6961950000000001,False,
VLO,Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,watchlist,step6_scenario_valuation,insufficient_post_valuation_model_confidence,,,,0.029793669299760954,0.05932146944687704,-0.35584689163224537,0.47584689163224536,0.7167,0.29548800000000003,1.0,0.29548800000000003,False,
DUK,Duke Energy Corporation,Utilities,Regulated Electric,hard_filter_rejected,step2_hard_filters,excessive_leverage,,,,,,,,,,,,,
FCX,Freeport-McMoRan Inc.,Basic Materials,Copper,watchlist,step6_scenario_valuation,insufficient_post_valuation_model_confidence,,,,-0.13642871585907407,-0.13397318515926587,-0.28364109361427836,0.40364109361427836,0.6686,0.321894,0.7,0.2253258,False,
MMM,3M Company,Industrials,Conglomerates,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,166,False,-0.3127215975796571,-0.0858326952366042,-0.07650967442605178,-0.19272159757965712,0.3127215975796571,0.9489,0.7391,0.7,0.51737,False,
PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,watchlist,step6_scenario_valuation,insufficient_post_valuation_model_confidence,,,,-0.21919442299913497,-0.06676314655342136,-0.95,1.0699999999999998,0.4601,0.28698300000000004,1.0,0.28698300000000004,True,bear
JCI,Johnson Controls International plc,Basic Materials,Construction Materials,hard_filter_rejected,step2_hard_filters,adr_excluded,,,,,,,,,,,,,
WMB,"The Williams Companies, Inc.",Energy,Oil & Gas Midstream,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,319,False,-1.0699999999999998,-0.3790167237573768,-0.26415424562292167,-0.95,1.0699999999999998,0.3357,0.43263,1.0,0.43263,True,bear
EMR,Emerson Electric Co.,Industrials,Industrial - Machinery,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,269,False,-0.49576354355842334,-0.2674328219436575,-0.2519319467712194,-0.37576354355842334,0.49576354355842334,0.7259,0.7361,1.0,0.7361,False,
WM,"Waste Management, Inc.",Industrials,Waste Management,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,154,False,-0.3012156706437235,-0.06770949388373988,-0.054656589720980225,-0.18121567064372351,0.3012156706437235,0.8156,0.8522,1.0,0.8522,False,
MRSH,"Marsh & McLennan Companies, Inc.",Financial Services,Insurance - Brokers,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,87,False,-0.23083121932688644,-0.048771531454474465,-0.030506631731638922,-0.11083121932688644,0.23083121932688644,0.6489284522725358,0.6,0.8,0.48,False,
UPS,"United Parcel Service, Inc.",Industrials,Integrated Freight & Logistics,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,97,False,-0.24225104527315122,-0.06294315731502134,-0.07083406095916868,-0.12225104527315121,0.24225104527315122,0.7769,0.614304,1.0,0.614304,False,
HCA,"HCA Healthcare, Inc.",Healthcare,Medical - Care Facilities,research_queue,step7_risk_adjusted_ranking,robust_return<=0,26,False,-0.11210674802270151,0.11770836009163763,0.13397987020725854,-0.0034593812219099783,0.12345938122190997,0.9816,0.81207,1.0,0.81207,False,
SHW,The Sherwin-Williams Company,Basic Materials,Chemicals - Specialty,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,225,False,-0.396708961436816,-0.16694969992277037,-0.15319662147230698,-0.276708961436816,0.396708961436816,0.8494,0.8589,1.0,0.8589,False,
CMI,Cummins Inc.,Industrials,Industrial - Machinery,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,170,False,-0.31983448663115266,-0.11218976975069377,-0.10644717961258716,-0.19983448663115266,0.31983448663115266,0.8248,0.6849,1.0,0.6849,False,
ICE,"Intercontinental Exchange, Inc.",Financial Services,Financial - Data & Stock Exchanges,watchlist,step2_model_routing,financial_sector_model_not_supported,,,,,,,,,,,,,
ELV,Elevance Health Inc.,Healthcare,Medical - Healthcare Plans,research_queue,step7_risk_adjusted_ranking,robust_return<=0,16,False,-0.02015105215655245,0.13084665607166246,0.12148682978149739,0.09885272431129129,0.021147275688708708,0.8233,0.6700320000000001,1.0,0.6700320000000001,False,
MCO,Moody's Corporation,Financial Services,Financial - Data & Stock Exchanges,watchlist,step2_model_routing,financial_sector_model_not_supported,,,,,,,,,,,,,
ITW,Illinois Tool Works Inc.,Industrials,Industrial - Machinery,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,167,False,-0.3127219339646399,-0.10150555023647027,-0.09260284164629408,-0.1927219339646399,0.3127219339646399,0.9848,0.8461,1.0,0.8461,False,
NOC,Northrop Grumman Corporation,Industrials,Aerospace & Defense,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,132,False,-0.2810804014475433,-0.09234336187528239,-0.09373921768710711,-0.16108040144754335,0.2810804014475433,0.7606,0.629127,1.0,0.629127,False,
CVNA,Carvana Co.,Consumer Cyclical,Auto - Dealerships,hard_filter_rejected,step2_hard_filters,severe_dilution,,,,,,,,,,,,,
AMT,American Tower Corporation,Real Estate,REIT - Specialty,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,129,False,-0.279625503910098,-0.1191006293966656,-0.12182077765296895,-0.159625503910098,0.279625503910098,0.8025064500195014,0.6,0.8,0.48,False,
RCL,Royal Caribbean Cruises Ltd.,Consumer Cyclical,Travel Services,watchlist,step6_scenario_valuation,insufficient_post_valuation_model_confidence,,,,-0.09930606126727065,-0.19616444816783765,-0.95,1.0699999999999998,0.1489,0.29540700000000003,1.0,0.29540700000000003,True,bear
APO,"Apollo Global Management, Inc.",Financial Services,Asset Management,watchlist,step2_model_routing,asset_management_model_not_supported,,,,,,,,,,,,,
SLB,Slb N.V.,Energy,Oil & Gas Equipment & Services,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,202,False,-0.3715381919220089,-0.03983858722494908,-0.01719242143444714,-0.2515381919220089,0.3715381919220089,0.6191,0.5517,1.0,0.5517,False,
FDX,FedEx Corporation,Industrials,Integrated Freight & Logistics,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,240,False,-0.42837548200070164,-0.1638194039784139,-0.15014378780761034,-0.30837548200070164,0.42837548200070164,0.5386,0.65169,1.0,0.65169,False,
GM,General Motors Company,Consumer Cyclical,Auto - Manufacturers,watchlist,step6_scenario_valuation,irr_below_solver_bound,,,,-0.7353482427453855,-0.95,-0.95,1.0699999999999998,0.2487,0.4156758000000001,1.0,0.4156758000000001,True,bear;base
HPE,Hewlett Packard Enterprise Company,Technology,Computer Hardware,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,286,False,-0.5891391778120304,-0.27918494903133245,-0.24937451219884677,-0.4691391778120304,0.5891391778120304,0.254,0.569268,1.0,0.569268,False,
ECL,Ecolab Inc.,Basic Materials,Chemicals - Specialty,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,231,False,-0.4108700558327838,-0.15761617478710832,-0.1413188532198546,-0.2908700558327838,0.4108700558327838,0.782,0.7637,1.0,0.7637,False,
MSI,"Motorola Solutions, Inc.",Technology,Communication Equipment,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,203,False,-0.3740112129237969,-0.15739014783939637,-0.14634625977923854,-0.2540112129237969,0.3740112129237969,0.9212,0.8343,1.0,0.8343,False,
TRV,"The Travelers Companies, Inc.",Financial Services,Insurance - Property & Casualty,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,116,False,-0.27208928990645387,-0.041131317885327146,-0.022888923046057497,-0.15208928990645387,0.27208928990645387,0.4920745697209612,0.6,0.8,0.48,False,
BSX,Boston Scientific Corporation,Healthcare,Medical - Devices,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,191,False,-0.35728569997474546,-0.06952191191667223,-0.05088678743923081,-0.2372856999747455,0.35728569997474546,0.5072,0.6637,0.85,0.5641449999999999,False,
